x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
0.000000000000000000e+00,4.039999999999999944e-05,6.125707700437150321e-03,-2.138556688900616898e-03
3.850000000000000089e-01,1.145000000000000049e-04,6.238918752242225522e-03,-1.899342378148279227e-03
7.700000000000000178e-01,2.089999999999999844e-04,6.353505557598920772e-03,-1.655857900305017765e-03
1.155000000000000027e+00,3.237000000000000077e-04,6.469462097024445378e-03,-1.408081710358154506e-03
1.540000000000000036e+00,4.591999999999999403e-04,6.586780622234701676e-03,-1.155994980050272306e-03
1.925000000000000044e+00,6.158999999999999544e-04,6.705452635498816531e-03,-8.995814542555324866e-04
2.310000000000000053e+00,7.876000000000000622e-04,6.825468898216366202e-03,-6.388277475620648916e-04
2.694999999999999840e+00,9.740000000000000394e-04,6.946818918222348420e-03,-3.737234949916060393e-04
3.080000000000000071e+00,1.173200000000000111e-03,7.069491115335182173e-03,-1.042615044475100189e-04
3.464999999999999858e+00,1.387299999999999948e-03,7.193472668585427707e-03,1.695620799383341644e-04
3.850000000000000089e+00,1.614300000000000153e-03,7.318749737870415203e-03,4.477475990791963739e-04
4.235000000000000320e+00,1.853700000000000009e-03,7.445307178047084855e-03,7.302917471706387191e-04
4.620000000000000107e+00,2.105800000000000553e-03,7.573128656234804496e-03,1.017187464602209261e-03
5.004999999999999893e+00,2.368499999999999946e-03,7.702196557482183376e-03,1.308423539595775795e-03
5.389999999999999680e+00,2.643899999999999809e-03,7.832491985321900912e-03,1.603984481740261536e-03
5.775000000000000355e+00,2.930300000000000266e-03,7.963994734718373228e-03,1.903850439167435174e-03
6.160000000000000142e+00,3.223900000000000463e-03,8.096683245803051876e-03,2.207997359434590769e-03
6.544999999999999929e+00,3.521099999999999664e-03,8.230534575550296078e-03,2.516396113793897219e-03
6.929999999999999716e+00,3.817399999999999873e-03,8.365524392493628794e-03,2.829012589596560049e-03
7.315000000000000391e+00,4.102699999999999923e-03,8.501626913844956279e-03,3.145807989602518884e-03
7.700000000000000178e+00,4.369800000000000073e-03,8.638814870849796657e-03,3.466737726158897453e-03
8.085000000000000853e+00,4.609799999999999835e-03,8.777059540274009808e-03,3.791751591917888724e-03
8.470000000000000639e+00,4.822399999999999257e-03,8.916330699387084793e-03,4.120794295012498477e-03
8.855000000000000426e+00,5.006800000000000486e-03,9.056596540055687761e-03,4.453804075509282430e-03
9.240000000000000213e+00,5.167499999999999351e-03,9.197823682631212777e-03,4.790713466930661933e-03
9.625000000000000000e+00,5.305300000000000640e-03,9.339977248718163427e-03,5.131448471039572190e-03
1.000999999999999979e+01,5.423199999999999549e-03,9.483020651947206281e-03,5.475928448185703526e-03
1.039499999999999957e+01,5.526500000000000162e-03,9.626915675689420859e-03,5.824066624093743837e-03
1.077999999999999936e+01,5.620499999999999628e-03,9.771622526682949630e-03,6.175768813460939984e-03
1.116499999999999915e+01,5.708399999999999759e-03,9.917099698230253529e-03,6.530933403321650434e-03
1.155000000000000071e+01,5.790199999999999687e-03,1.006330395930451690e-02,6.889452596648255878e-03
1.193500000000000050e+01,5.869499999999999718e-03,1.021019035829020746e-02,7.251209933028196150e-03
1.232000000000000028e+01,5.949100000000000568e-03,1.035771221008998863e-02,7.616082172899478302e-03
1.270500000000000007e+01,6.030300000000000590e-03,1.050582112543496129e-02,7.983938152586215684e-03
1.308999999999999986e+01,6.122299999999999791e-03,1.065446697651270883e-02,8.354638495005008506e-03
1.347499999999999964e+01,6.218500000000000069e-03,1.080359787436289444e-02,8.728035644011509359e-03
1.385999999999999943e+01,6.324800000000000214e-03,1.095316017906081997e-02,9.103973786131144136e-03
1.424499999999999922e+01,6.446999999999999606e-03,1.110309849900138410e-02,9.482288626400922626e-03
1.463000000000000078e+01,6.586399999999999200e-03,1.125335560716566805e-02,9.862807109836261091e-03
1.501500000000000057e+01,6.752900000000000048e-03,1.140387242723820901e-02,1.024534738276447476e-02
1.540000000000000036e+01,6.949299999999999401e-03,1.155458815643287292e-02,1.062971894474179155e-02
1.578500000000000014e+01,7.181199999999999563e-03,1.170544020877678851e-02,1.101572190779196228e-02
1.617000000000000171e+01,7.450599999999999931e-03,1.185636421958883788e-02,1.140314769146022825e-02
1.655499999999999972e+01,7.761100000000000811e-03,1.200729404956616710e-02,1.179177816856888383e-02
1.694000000000000128e+01,8.113500000000000920e-03,1.215816178895990848e-02,1.218138590114361229e-02
1.732499999999999929e+01,8.505099999999999813e-03,1.230889778037774773e-02,1.257173440772815266e-02
1.771000000000000085e+01,8.938500000000000265e-03,1.245943063028903501e-02,1.296257768441984835e-02
1.809499999999999886e+01,9.411799999999999680e-03,1.260968722715047341e-02,1.335366006736845267e-02
1.848000000000000043e+01,9.917299999999998686e-03,1.275959276081123535e-02,1.374471637238641394e-02
1.886499999999999844e+01,1.045289999999999934e-02,1.290907073556753909e-02,1.413547202119654934e-02
1.925000000000000000e+01,1.101489999999999934e-02,1.305804301351897422e-02,1.452564328868453068e-02
1.963500000000000156e+01,1.160439999999999909e-02,1.320642984273411730e-02,1.491493709857418144e-02
2.001999999999999957e+01,1.222339999999999885e-02,1.335414989129313917e-02,1.530305126228677891e-02
2.040500000000000114e+01,1.286760000000000161e-02,1.350112028442981491e-02,1.568967462732764190e-02
2.078999999999999915e+01,1.352640000000000092e-02,1.364725661300291749e-02,1.607448651266548539e-02
2.117500000000000071e+01,1.419779999999999827e-02,1.379247301208815293e-02,1.645715725422703876e-02
2.155999999999999872e+01,1.488210000000000054e-02,1.393668221360912576e-02,1.683734860213445192e-02
