dist(m),time(s),Acetaldehyde,CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,0.000000000000000000e+00,4.236907196137422270e-31,4.236907196137422270e-31,-1.158536211346048087e-41,-4.236907196021568168e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.076596357813297681e-30,2.076596357813297681e-30,-9.158720205384217606e-41,-2.076596357721710565e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.574257503601749255e-30,9.574257503601749255e-30,-6.683898991609012339e-40,-9.574257502933359315e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,4.166878488810824125e-29,4.166878488810824125e-29,-4.524297711029626892e-39,-4.166878488358394177e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.717357853638410293e-28,1.717357853638410293e-28,-2.852669582983189623e-38,-1.717357853353143369e-28,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.722724463080856856e-28,6.722724463080856856e-28,-1.682026497297712668e-37,-6.722724461398830553e-28,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.506470046088728779e-27,2.506470046088728779e-27,-9.308249008653727562e-37,-2.506470045157903920e-27,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+00,8.923320477591717814e-27,8.923320477591717814e-27,-4.850816451693108750e-36,-8.923320472740900901e-27,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,3.040706228295214214e-26,3.040706228295214214e-26,-2.387965205102916245e-35,-3.040706225907249098e-26,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+00,9.939701741295527421e-26,9.939701741295527421e-26,-1.113700755370819408e-34,-9.939701730158520860e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,3.123385662126293267e-25,3.123385662126293267e-25,-4.934149483762366998e-34,-3.123385657192143791e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,9.453105813134761830e-25,9.453105813134761830e-25,-2.081888407908389534e-33,-9.453105792315877093e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,2.760634717085032715e-24,2.760634717085032715e-24,-8.385534071296032565e-33,-2.760634708699498663e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,7.792336083740854148e-24,7.792336083740854148e-24,-3.231420131667655223e-32,-7.792336051426652564e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.129331703877866338e-23,2.129331703877866338e-23,-1.193841130409116337e-31,-2.129331691939455198e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,5.641386680839462655e-23,5.641386680839462655e-23,-4.236775671229523068e-31,-5.641386638471706340e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.451128648339354418e-22,1.451128648339354418e-22,-1.446952583005841726e-30,-1.451128633869828640e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+01,3.628921753103040716e-22,3.628921753103040716e-22,-4.763757312019517671e-30,-3.628921705465467760e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+01,8.833672650738340882e-22,8.833672650738340882e-22,-1.514342439854219075e-29,-8.833672499304096239e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+01,2.095588718962249701e-21,2.095588718962249701e-21,-4.655213107612169611e-29,-2.095588672410118542e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,4.850112473223898459e-21,4.850112473223898459e-21,-1.385862281754190168e-28,-4.850112334637670525e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+01,1.096305242877169024e-20,1.096305242877169024e-20,-4.000870283687726104e-28,-1.096305202868466101e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,2.422550553367966658e-20,2.422550553367966658e-20,-1.121498976816564885e-27,-2.422550441218069069e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,5.238177339354381158e-20,5.238177339354381158e-20,-3.056180163288011040e-27,-5.238177033736364920e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+01,1.109266755918791160e-19,1.109266755918791160e-19,-8.105725805201111123e-27,-1.109266674861533126e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,2.302514168722658539e-19,2.302514168722658539e-19,-2.094635461302951368e-26,-2.302513959259112419e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+01,4.688372878264140585e-19,4.688372878264140585e-19,-5.279277681648385474e-26,-4.688372350336372839e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+01,9.371749813893107972e-19,9.371749813893107972e-19,-1.299010996419497819e-25,-9.371748514882112691e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+01,1.840375516193770816e-18,1.840375516193770816e-18,-3.123377599693319919e-25,-1.840375203856010826e-18,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+01,3.552812741515416179e-18,3.552812741515416179e-18,-7.344973996281962040e-25,-3.552812007018016684e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,6.746779938021238555e-18,6.746779938021238555e-18,-1.690720689590699834e-24,-6.746778247300549199e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+01,1.261082892230364158e-17,1.261082892230364158e-17,-3.812529098964937430e-24,-1.261082510977454254e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+01,2.321481293023873957e-17,2.321481293023873957e-17,-8.428324530370916304e-24,-2.321480450191420723e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+01,4.211149746041964068e-17,4.211149746041964068e-17,-1.827963158086722360e-23,-4.211147918078805991e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+01,7.531443061671607407e-17,7.531443061671607407e-17,-3.892138012747626772e-23,-7.531439169533593846e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+01,1.328663684220752948e-16,1.328663684220752948e-16,-8.141157829630723261e-23,-1.328662870104969978e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.600000000000000000e+01,2.313228412192128899e-16,2.313228412192128899e-16,-1.673904471432319205e-22,-2.313226738287657810e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.700000000000000000e+01,3.976365131599752578e-16,3.976365131599752578e-16,-3.385156360918844976e-22,-3.976361746443391885e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.800000000000000000e+01,6.751604483324223252e-16,6.751604483324223252e-16,-6.737141989702279453e-22,-6.751597746182234195e-16,0.000000000000000000e+00
0.000000000000000000e+00,3.900000000000000000e+01,1.132820112945960341e-15,1.132820112945960341e-15,-1.320249091983921300e-21,-1.132818792696868479e-15,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,1.878972135244940376e-15,1.878972135244940376e-15,-2.548843427849049580e-21,-1.878969586401512290e-15,0.000000000000000000e+00
0.000000000000000000e+00,4.100000000000000000e+01,3.082121713587711950e-15,3.082121713587711950e-15,-4.850110067608802975e-21,-3.082116863477644639e-15,0.000000000000000000e+00
0.000000000000000000e+00,4.200000000000000000e+01,5.001574463904463622e-15,5.001574463904463622e-15,-9.100933309940179966e-21,-5.001565362971153669e-15,0.000000000000000000e+00
0.000000000000000000e+00,4.300000000000000000e+01,8.032335751950186288e-15,8.032335751950186288e-15,-1.684775775609252611e-20,-8.032318904192430204e-15,0.000000000000000000e+00
0.000000000000000000e+00,4.400000000000000000e+01,1.277024795450458979e-14,1.277024795450458979e-14,-3.078277217432410270e-20,-1.277021717173241505e-14,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+01,2.010560912853595215e-14,2.010560912853595215e-14,-5.553445191520842081e-20,-2.010555359408403667e-14,0.000000000000000000e+00
0.000000000000000000e+00,4.600000000000000000e+01,3.135651536818007838e-14,3.135651536818007838e-14,-9.896431199549259318e-20,-3.135641640386808151e-14,0.000000000000000000e+00
0.000000000000000000e+00,4.700000000000000000e+01,4.845712498302877099e-14,4.845712498302877099e-14,-1.742694257301537691e-19,-4.845695071360304104e-14,0.000000000000000000e+00
0.000000000000000000e+00,4.800000000000000000e+01,7.422121476031095049e-14,7.422121476031095049e-14,-3.033532376204684169e-19,-7.422091140707332274e-14,0.000000000000000000e+00
