dist(m),time(s),Acetaldehyde,CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,3.160000000000000000e+02,-4.336519642484690295e-20,-4.336519642484690295e-20,2.168259821242345148e-20,2.168259821242345148e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.170000000000000000e+02,-6.018531076210112041e-36,-6.018531076210112041e-36,3.009265538105056020e-36,3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.180000000000000000e+02,-4.356124749741167872e-20,-4.356124749741167872e-20,2.178062374870583936e-20,2.178062374870583936e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.190000000000000000e+02,6.018531076210112041e-36,6.018531076210112041e-36,-3.009265538105056020e-36,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+02,-4.375669382006451382e-20,-4.375669382006451382e-20,2.187834691003225691e-20,2.187834691003225691e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.210000000000000000e+02,6.018531076210112041e-36,6.018531076210112041e-36,-3.009265538105056020e-36,-3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.220000000000000000e+02,-4.395154001517769915e-20,-4.395154001517769915e-20,2.197577000758884957e-20,2.197577000758884957e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.230000000000000000e+02,-6.018531076210112041e-36,-6.018531076210112041e-36,0.000000000000000000e+00,3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.240000000000000000e+02,-4.414579065542806913e-20,-4.414579065542806913e-20,2.207289532771403456e-20,2.207289532771403456e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.250000000000000000e+02,6.018531076210112041e-36,6.018531076210112041e-36,-3.009265538105056020e-36,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.260000000000000000e+02,-4.433945026437908998e-20,-4.433945026437908998e-20,2.216972513218954499e-20,2.216972513218954499e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.280000000000000000e+02,-4.453252331705935488e-20,-4.453252331705935488e-20,2.226626165852967744e-20,2.226626165852967744e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.290000000000000000e+02,6.018531076210112041e-36,6.018531076210112041e-36,0.000000000000000000e+00,-3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+02,-4.472501424053696853e-20,-4.472501424053696853e-20,2.236250712026848427e-20,2.236250712026848427e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.310000000000000000e+02,6.018531076210112041e-36,6.018531076210112041e-36,-3.009265538105056020e-36,-3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.320000000000000000e+02,-4.491692741448980896e-20,-4.491692741448980896e-20,2.245846370724490448e-20,2.245846370724490448e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.009265538105056020e-36,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.340000000000000000e+02,-4.510826717177127547e-20,-4.510826717177127547e-20,2.255413358588563774e-20,2.255413358588563774e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.350000000000000000e+02,-6.018531076210112041e-36,-6.018531076210112041e-36,6.018531076210112041e-36,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.360000000000000000e+02,-4.529903779897172133e-20,-4.529903779897172133e-20,2.264951889948586066e-20,2.264951889948586066e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.009265538105056020e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.380000000000000000e+02,-4.548924353697489098e-20,-4.548924353697489098e-20,2.274462176848744549e-20,2.274462176848744549e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.009265538105056020e-36,-6.018531076210112041e-36,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+02,-4.567888858150987355e-20,-4.567888858150987355e-20,2.283944429075493678e-20,2.283944429075493678e-20,0.000000000000000000e+00
0.000000000000000000e+00,3.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.009265538105056020e-36,0.000000000000000000e+00,0.000000000000000000e+00
