dist(m), time(s),Acetaldehyde
0.000000000000000000e+00,4.200000000000000000e+01,1.244540965334806298e-10
0.000000000000000000e+00,4.300000000000000000e+01,1.217564101771245046e-10
0.000000000000000000e+00,4.400000000000000000e+01,1.187505370637373908e-10
0.000000000000000000e+00,4.500000000000000000e+01,1.154809709248592328e-10
0.000000000000000000e+00,4.600000000000000000e+01,1.119342611606402512e-10
0.000000000000000000e+00,4.700000000000000000e+01,1.080673500483127406e-10
0.000000000000000000e+00,4.800000000000000000e+01,1.038160569229595272e-10
0.000000000000000000e+00,4.900000000000000000e+01,9.909559521842563151e-11
0.000000000000000000e+00,5.000000000000000000e+01,9.379765323766717261e-11
0.000000000000000000e+00,5.100000000000000000e+01,8.778609365883330676e-11
0.000000000000000000e+00,5.200000000000000000e+01,8.089344525958036192e-11
0.000000000000000000e+00,5.300000000000000000e+01,7.292270363892986160e-11
0.000000000000000000e+00,5.400000000000000000e+01,6.366517828410488137e-11
0.000000000000000000e+00,5.500000000000000000e+01,5.295868373266135895e-11
0.000000000000000000e+00,5.600000000000000000e+01,4.083432313055486982e-11
0.000000000000000000e+00,5.700000000000000000e+01,2.781896190319988592e-11
0.000000000000000000e+00,5.800000000000000000e+01,1.536755218967679236e-11
0.000000000000000000e+00,5.900000000000000000e+01,5.899032624236826585e-12
0.000000000000000000e+00,6.000000000000000000e+01,1.203607311342544931e-12
0.000000000000000000e+00,6.100000000000000000e+01,8.504003707566315453e-14
0.000000000000000000e+00,6.200000000000000000e+01,1.111768689810157821e-15
0.000000000000000000e+00,6.300000000000000000e+01,1.098551465507826387e-18
0.000000000000000000e+00,6.400000000000000000e+01,-2.926296773179814584e-21
0.000000000000000000e+00,6.500000000000000000e+01,-2.966191054055012631e-21
0.000000000000000000e+00,6.600000000000000000e+01,-3.006040025363532138e-21
0.000000000000000000e+00,6.700000000000000000e+01,-3.045841685745281053e-21
0.000000000000000000e+00,6.800000000000000000e+01,-3.085594124905289626e-21
0.000000000000000000e+00,6.900000000000000000e+01,-3.125295520066226064e-21
0.000000000000000000e+00,7.000000000000000000e+01,-3.164944132557294367e-21
0.000000000000000000e+00,7.100000000000000000e+01,-3.204538304542861377e-21
0.000000000000000000e+00,7.200000000000000000e+01,-3.244076455873067808e-21
0.000000000000000000e+00,7.300000000000000000e+01,-3.283557081067561647e-21
0.000000000000000000e+00,7.400000000000000000e+01,-3.322978746406177472e-21
0.000000000000000000e+00,7.500000000000000000e+01,-3.362340087149265838e-21
0.000000000000000000e+00,7.600000000000000000e+01,-3.401639804847683729e-21
0.000000000000000000e+00,7.700000000000000000e+01,-3.440876664783461237e-21
0.000000000000000000e+00,7.800000000000000000e+01,-3.480049493478860949e-21
0.000000000000000000e+00,7.900000000000000000e+01,-3.519157176343681863e-21
0.000000000000000000e+00,8.000000000000000000e+01,-3.558198655363112779e-21
0.000000000000000000e+00,8.100000000000000000e+01,-3.597172926940945802e-21
0.000000000000000000e+00,8.200000000000000000e+01,-3.636079039745263450e-21
0.000000000000000000e+00,8.300000000000000000e+01,-3.674916092740424886e-21
0.000000000000000000e+00,8.400000000000000000e+01,-3.713683233167922470e-21
0.000000000000000000e+00,8.500000000000000000e+01,-3.752379654764633247e-21
0.000000000000000000e+00,8.600000000000000000e+01,-3.791004595853142048e-21
0.000000000000000000e+00,8.700000000000000000e+01,-3.829557337749687298e-21
0.000000000000000000e+00,8.800000000000000000e+01,-3.868037202933484110e-21
0.000000000000000000e+00,8.900000000000000000e+01,-3.906443553655627339e-21
0.000000000000000000e+00,9.000000000000000000e+01,-3.944775790149810129e-21
0.000000000000000000e+00,9.100000000000000000e+01,-3.983033349463823098e-21
0.000000000000000000e+00,9.200000000000000000e+01,-4.021215703663809733e-21
0.000000000000000000e+00,9.300000000000000000e+01,-4.059322358923886077e-21
0.000000000000000000e+00,9.400000000000000000e+01,-4.097352853661655470e-21
0.000000000000000000e+00,9.500000000000000000e+01,-4.135306757939866506e-21
0.000000000000000000e+00,9.600000000000000000e+01,-4.173183671451228272e-21
0.000000000000000000e+00,9.700000000000000000e+01,-4.210983223310423452e-21
0.000000000000000000e+00,9.800000000000000000e+01,-4.248705069779503818e-21
0.000000000000000000e+00,9.900000000000000000e+01,-4.286348894560834702e-21
0.000000000000000000e+00,1.000000000000000000e+02,-4.323914406118702721e-21
0.000000000000000000e+00,1.010000000000000000e+02,-4.361401338625906582e-21
0.000000000000000000e+00,1.020000000000000000e+02,-4.398809448690201294e-21
0.000000000000000000e+00,1.030000000000000000e+02,-4.436138517162241579e-21
0.000000000000000000e+00,1.040000000000000000e+02,-4.473388345013904467e-21
0.000000000000000000e+00,1.050000000000000000e+02,-4.510558756286281675e-21
0.000000000000000000e+00,1.060000000000000000e+02,-4.547649592787507195e-21
0.000000000000000000e+00,1.070000000000000000e+02,-4.584660718550838248e-21
0.000000000000000000e+00,1.080000000000000000e+02,-4.621592012916678806e-21
0.000000000000000000e+00,1.090000000000000000e+02,-4.658443376987631720e-21
0.000000000000000000e+00,1.100000000000000000e+02,-4.695214724529340383e-21
0.000000000000000000e+00,1.110000000000000000e+02,-4.731905991056666602e-21
0.000000000000000000e+00,1.120000000000000000e+02,-4.768517121822385497e-21
0.000000000000000000e+00,1.130000000000000000e+02,-4.805048084354389097e-21
0.000000000000000000e+00,1.140000000000000000e+02,-4.841498852595117591e-21
0.000000000000000000e+00,1.150000000000000000e+02,-4.877869423940684354e-21
0.000000000000000000e+00,1.160000000000000000e+02,-4.914159798334184176e-21
0.000000000000000000e+00,1.170000000000000000e+02,-4.950370001146860445e-21
0.000000000000000000e+00,1.180000000000000000e+02,-4.986500055706933073e-21
0.000000000000000000e+00,1.190000000000000000e+02,-5.022550013716868619e-21
0.000000000000000000e+00,1.200000000000000000e+02,-5.058519919303239187e-21
0.000000000000000000e+00,1.210000000000000000e+02,-5.094409849098443677e-21
0.000000000000000000e+00,1.220000000000000000e+02,-5.130219865407718859e-21
0.000000000000000000e+00,1.230000000000000000e+02,-5.165950068610634997e-21
0.000000000000000000e+00,1.240000000000000000e+02,-5.201600536444029810e-21
0.000000000000000000e+00,1.250000000000000000e+02,-5.237171392008254419e-21
0.000000000000000000e+00,1.260000000000000000e+02,-5.272662725432612736e-21
0.000000000000000000e+00,1.270000000000000000e+02,-5.308074681520090109e-21
0.000000000000000000e+00,1.280000000000000000e+02,-5.343407359155998477e-21
0.000000000000000000e+00,1.290000000000000000e+02,-5.378660923501346107e-21
0.000000000000000000e+00,1.300000000000000000e+02,-5.413835477382607790e-21
0.000000000000000000e+00,1.310000000000000000e+02,-5.448931203932489706e-21
0.000000000000000000e+00,1.320000000000000000e+02,-5.483948202788246278e-21
0.000000000000000000e+00,1.330000000000000000e+02,-5.518886670158422485e-21
0.000000000000000000e+00,1.340000000000000000e+02,-5.553746690826829199e-21
0.000000000000000000e+00,1.350000000000000000e+02,-5.588528463709076713e-21
0.000000000000000000e+00,1.360000000000000000e+02,-5.623232038250319815e-21
0.000000000000000000e+00,1.370000000000000000e+02,-5.657857594424024125e-21
0.000000000000000000e+00,1.380000000000000000e+02,-5.692405108790754046e-21
0.000000000000000000e+00,1.390000000000000000e+02,-5.726874698284336200e-21
0.000000000000000000e+00,1.400000000000000000e+02,-5.761266196374101130e-21
0.000000000000000000e+00,1.410000000000000000e+02,-5.795579569257853769e-21
0.000000000000000000e+00,1.420000000000000000e+02,-5.829814375336419363e-21
0.000000000000000000e+00,1.430000000000000000e+02,-5.863970259403593636e-21
0.000000000000000000e+00,1.440000000000000000e+02,-5.898046257416149194e-21
0.000000000000000000e+00,1.450000000000000000e+02,-5.932041366993902030e-21
0.000000000000000000e+00,1.460000000000000000e+02,-5.965953641453222846e-21
0.000000000000000000e+00,1.470000000000000000e+02,-5.999780820030401030e-21
0.000000000000000000e+00,1.480000000000000000e+02,-6.033519125871650836e-21
0.000000000000000000e+00,1.490000000000000000e+02,-6.067163911066831498e-21
0.000000000000000000e+00,1.500000000000000000e+02,-6.100708025160212966e-21
0.000000000000000000e+00,1.510000000000000000e+02,-6.134142378866453441e-21
0.000000000000000000e+00,1.520000000000000000e+02,-6.167453670351357382e-21
0.000000000000000000e+00,1.530000000000000000e+02,-6.200624681751905372e-21
0.000000000000000000e+00,1.540000000000000000e+02,-6.233631019909133848e-21
0.000000000000000000e+00,1.550000000000000000e+02,-6.266440806349712146e-21
0.000000000000000000e+00,1.560000000000000000e+02,-6.299009875295709646e-21
0.000000000000000000e+00,1.570000000000000000e+02,-6.331280260302607927e-21
0.000000000000000000e+00,1.580000000000000000e+02,-6.363172944370060122e-21
0.000000000000000000e+00,1.590000000000000000e+02,-6.394584121556220626e-21
0.000000000000000000e+00,1.600000000000000000e+02,-6.425374032333811125e-21
0.000000000000000000e+00,1.610000000000000000e+02,-6.455359287215990384e-21
0.000000000000000000e+00,1.620000000000000000e+02,-6.484295421875749464e-21
0.000000000000000000e+00,1.630000000000000000e+02,-6.511862459585077271e-21
0.000000000000000000e+00,1.640000000000000000e+02,-6.537637396130927589e-21
0.000000000000000000e+00,1.650000000000000000e+02,-6.561068415917023518e-21
0.000000000000000000e+00,1.660000000000000000e+02,-6.581431279766830462e-21
0.000000000000000000e+00,1.670000000000000000e+02,-6.597784844484682968e-21
0.000000000000000000e+00,1.680000000000000000e+02,-6.608901846801311943e-21
0.000000000000000000e+00,1.690000000000000000e+02,-6.613194082781781912e-21
0.000000000000000000e+00,1.700000000000000000e+02,-6.608602718308565890e-21
0.000000000000000000e+00,1.710000000000000000e+02,-6.592474885395573406e-21
0.000000000000000000e+00,1.720000000000000000e+02,-6.561390460735641126e-21
0.000000000000000000e+00,1.730000000000000000e+02,-6.510961790451014194e-21
0.000000000000000000e+00,1.740000000000000000e+02,-6.435561486995167174e-21
0.000000000000000000e+00,1.750000000000000000e+02,-6.328001845243127691e-21
0.000000000000000000e+00,1.760000000000000000e+02,-6.179109623400050927e-21
0.000000000000000000e+00,1.770000000000000000e+02,-5.977219075273180559e-21
0.000000000000000000e+00,1.780000000000000000e+02,-5.707512047865440269e-21
0.000000000000000000e+00,1.790000000000000000e+02,-5.351225019663605973e-21
0.000000000000000000e+00,1.800000000000000000e+02,-4.884632107056824157e-21
0.000000000000000000e+00,1.810000000000000000e+02,-4.277817241715726387e-21
0.000000000000000000e+00,1.820000000000000000e+02,-3.493118105798736320e-21
0.000000000000000000e+00,1.830000000000000000e+02,-2.483242826698988001e-21
0.000000000000000000e+00,1.840000000000000000e+02,-1.188906450193192369e-21
0.000000000000000000e+00,1.850000000000000000e+02,4.640321639161578063e-22
0.000000000000000000e+00,1.860000000000000000e+02,2.568134084385078568e-21
0.000000000000000000e+00,1.870000000000000000e+02,5.238696218066427487e-21
0.000000000000000000e+00,1.880000000000000000e+02,8.619085644754581675e-21
0.000000000000000000e+00,1.890000000000000000e+02,1.288719293807186607e-20
0.000000000000000000e+00,1.900000000000000000e+02,1.826335928221957694e-20
0.000000000000000000e+00,1.910000000000000000e+02,2.501995072809009528e-20
0.000000000000000000e+00,1.920000000000000000e+02,3.349305469703352263e-20
0.000000000000000000e+00,1.930000000000000000e+02,4.409657794648907318e-20
0.000000000000000000e+00,1.940000000000000000e+02,5.733938438230493562e-20
0.000000000000000000e+00,1.950000000000000000e+02,7.384590344210206184e-20
0.000000000000000000e+00,1.960000000000000000e+02,9.438106862901170324e-20
0.000000000000000000e+00,1.970000000000000000e+02,1.198802308164422974e-19
0.000000000000000000e+00,1.980000000000000000e+02,1.514852047720396878e-19
0.000000000000000000e+00,1.990000000000000000e+02,1.905873919897133696e-19
0.000000000000000000e+00,2.000000000000000000e+02,2.388795407931688835e-19
0.000000000000000000e+00,2.010000000000000000e+02,2.984174990316304979e-19
0.000000000000000000e+00,2.020000000000000000e+02,3.716940604374968014e-19
0.000000000000000000e+00,2.030000000000000000e+02,4.617268241215242046e-19
0.000000000000000000e+00,2.040000000000000000e+02,5.721628900817449137e-19
0.000000000000000000e+00,2.050000000000000000e+02,4.868119782732834464e-17
0.000000000000000000e+00,2.060000000000000000e+02,8.727494316785023641e-19
0.000000000000000000e+00,2.070000000000000000e+02,1.074579818583825668e-18
0.000000000000000000e+00,2.080000000000000000e+02,6.854311592000314553e-17
0.000000000000000000e+00,2.090000000000000000e+02,1.619859732856385589e-18
0.000000000000000000e+00,2.100000000000000000e+02,1.983496013409062971e-18
0.000000000000000000e+00,2.110000000000000000e+02,9.589475578061111913e-17
0.000000000000000000e+00,2.120000000000000000e+02,2.958923105314115338e-18
0.000000000000000000e+00,2.130000000000000000e+02,3.605138906049218827e-18
0.000000000000000000e+00,2.140000000000000000e+02,1.333844478609602903e-16
0.000000000000000000e+00,2.150000000000000000e+02,5.326656575661889649e-18
0.000000000000000000e+00,2.160000000000000000e+02,6.459909790110551065e-18
0.000000000000000000e+00,2.170000000000000000e+02,1.845766481046561851e-16
0.000000000000000000e+00,2.180000000000000000e+02,9.458879847302427430e-18
0.000000000000000000e+00,2.190000000000000000e+02,1.142094152105806677e-17
0.000000000000000000e+00,2.200000000000000000e+02,2.542760890070182059e-16
0.000000000000000000e+00,2.210000000000000000e+02,1.657997637096138669e-17
0.000000000000000000e+00,2.220000000000000000e+02,1.993520281523104678e-17
0.000000000000000000e+00,2.230000000000000000e+02,3.489892962015500421e-16
0.000000000000000000e+00,2.240000000000000000e+02,2.870284408856926068e-17
0.000000000000000000e+00,2.250000000000000000e+02,3.437218746312990344e-17
0.000000000000000000e+00,2.260000000000000000e+02,4.775723481215298591e-16
0.000000000000000000e+00,2.270000000000000000e+02,4.909832651303360022e-17
0.000000000000000000e+00,2.280000000000000000e+02,5.856757640253683238e-17
0.000000000000000000e+00,2.290000000000000000e+02,6.521516585107038306e-16
0.000000000000000000e+00,2.300000000000000000e+02,8.302174499988927347e-17
0.000000000000000000e+00,2.310000000000000000e+02,9.866160724122789024e-17
0.000000000000000000e+00,2.320000000000000000e+02,8.894385556787388581e-16
0.000000000000000000e+00,2.330000000000000000e+02,1.388252987623733455e-16
0.000000000000000000e+00,2.340000000000000000e+02,1.643782119562117977e-16
0.000000000000000000e+00,2.350000000000000000e+02,1.212611850751122646e-15
0.000000000000000000e+00,2.360000000000000000e+02,2.296436274383536342e-16
0.000000000000000000e+00,2.370000000000000000e+02,2.709566606505252007e-16
0.000000000000000000e+00,2.380000000000000000e+02,1.654017183526833339e-15
0.000000000000000000e+00,2.390000000000000000e+02,3.759222631230255694e-16
0.000000000000000000e+00,2.400000000000000000e+02,4.420396511989636024e-16
0.000000000000000000e+00,2.410000000000000000e+02,2.259035966138333050e-15
0.000000000000000000e+00,2.420000000000000000e+02,6.091736882821414108e-16
0.000000000000000000e+00,2.430000000000000000e+02,7.139500006653256770e-16
0.000000000000000000e+00,2.440000000000000000e+02,3.091620669061780324e-15
0.000000000000000000e+00,2.450000000000000000e+02,9.775046383394142293e-16
0.000000000000000000e+00,2.460000000000000000e+02,1.141964760294439033e-15
0.000000000000000000e+00,2.470000000000000000e+02,4.242190476061375592e-15
0.000000000000000000e+00,2.480000000000000000e+02,1.553675960164965382e-15
0.000000000000000000e+00,2.490000000000000000e+02,1.809436841258464921e-15
0.000000000000000000e+00,2.500000000000000000e+02,5.838849678774534428e-15
0.000000000000000000e+00,2.510000000000000000e+02,2.446751887954718580e-15
0.000000000000000000e+00,2.520000000000000000e+02,2.840940889369965005e-15
0.000000000000000000e+00,2.530000000000000000e+02,8.063253092738183986e-15
0.000000000000000000e+00,2.540000000000000000e+02,3.818793500908666824e-15
0.000000000000000000e+00,2.550000000000000000e+02,4.421058702436762479e-15
0.000000000000000000e+00,2.560000000000000000e+02,1.117292694675656492e-14
0.000000000000000000e+00,2.570000000000000000e+02,5.908582423862168937e-15
0.000000000000000000e+00,2.580000000000000000e+02,6.821003477691932981e-15
0.000000000000000000e+00,2.590000000000000000e+02,1.553249635816444662e-14
0.000000000000000000e+00,2.600000000000000000e+02,9.065064539997445468e-15
0.000000000000000000e+00,2.610000000000000000e+02,1.043605363050950138e-14
0.000000000000000000e+00,2.620000000000000000e+02,1.429150912235842071e-14
0.000000000000000000e+00,2.630000000000000000e+02,1.379412819013700335e-14
0.000000000000000000e+00,2.640000000000000000e+02,1.583777799603891593e-14
0.000000000000000000e+00,2.650000000000000000e+02,2.087230895424193498e-14
0.000000000000000000e+00,2.660000000000000000e+02,2.082353692795444788e-14
0.000000000000000000e+00,2.670000000000000000e+02,2.384634897216206267e-14
0.000000000000000000e+00,2.680000000000000000e+02,3.047042965625454212e-14
0.000000000000000000e+00,2.690000000000000000e+02,3.119239636927363585e-14
0.000000000000000000e+00,2.700000000000000000e+02,3.562993631458294972e-14
0.000000000000000000e+00,2.710000000000000000e+02,4.440679032178778034e-14
0.000000000000000000e+00,2.720000000000000000e+02,4.637353573772769539e-14
0.000000000000000000e+00,2.730000000000000000e+02,5.284034477610182470e-14
0.000000000000000000e+00,2.740000000000000000e+02,6.454210838859583014e-14
0.000000000000000000e+00,2.750000000000000000e+02,6.843973093786671593e-14
0.000000000000000000e+00,2.760000000000000000e+02,7.779681251200624529e-14
0.000000000000000000e+00,2.770000000000000000e+02,9.348004752375658143e-14
0.000000000000000000e+00,2.780000000000000000e+02,1.002879066946295699e-13
0.000000000000000000e+00,2.790000000000000000e+02,1.137333483191829562e-13
0.000000000000000000e+00,2.800000000000000000e+02,1.348399443828781655e-13
0.000000000000000000e+00,2.810000000000000000e+02,1.459394630338568591e-13
0.000000000000000000e+00,2.820000000000000000e+02,1.651292900073944547e-13
0.000000000000000000e+00,2.830000000000000000e+02,1.936204421848056447e-13
0.000000000000000000e+00,2.840000000000000000e+02,2.109398145897006418e-13
0.000000000000000000e+00,2.850000000000000000e+02,2.381480510627183585e-13
0.000000000000000000e+00,2.860000000000000000e+02,2.766810008421300544e-13
0.000000000000000000e+00,2.870000000000000000e+02,3.028862389516546018e-13
0.000000000000000000e+00,2.880000000000000000e+02,3.412154083887154170e-13
0.000000000000000000e+00,2.890000000000000000e+02,3.933750212892018276e-13
0.000000000000000000e+00,2.900000000000000000e+02,4.321202916009885030e-13
0.000000000000000000e+00,2.910000000000000000e+02,4.857762355060476353e-13
0.000000000000000000e+00,2.920000000000000000e+02,5.563762604427203924e-13
0.000000000000000000e+00,2.930000000000000000e+02,6.126293549352753961e-13
0.000000000000000000e+00,2.940000000000000000e+02,6.872772477238770408e-13
0.000000000000000000e+00,2.950000000000000000e+02,7.827492098859450012e-13
0.000000000000000000e+00,2.960000000000000000e+02,8.632111410996944031e-13
0.000000000000000000e+00,2.970000000000000000e+02,9.664327927974307921e-13
0.000000000000000000e+00,2.980000000000000000e+02,1.095323653138766024e-12
0.000000000000000000e+00,2.990000000000000000e+02,1.208964644292450733e-12
0.000000000000000000e+00,3.000000000000000000e+02,1.350840314783912825e-12
0.000000000000000000e+00,3.010000000000000000e+02,1.508374730347913769e-12
0.000000000000000000e+00,3.020000000000000000e+02,1.683179881099628051e-12
0.000000000000000000e+00,3.030000000000000000e+02,1.877020249722159964e-12
0.000000000000000000e+00,3.040000000000000000e+02,2.091825546270429056e-12
0.000000000000000000e+00,3.050000000000000000e+02,2.329704404279032546e-12
0.000000000000000000e+00,3.060000000000000000e+02,2.592958872483662906e-12
0.000000000000000000e+00,3.070000000000000000e+02,2.884099870233505135e-12
0.000000000000000000e+00,3.080000000000000000e+02,3.205863444134188238e-12
0.000000000000000000e+00,3.090000000000000000e+02,3.561228018388846432e-12
0.000000000000000000e+00,3.100000000000000000e+02,3.953432410531396805e-12
0.000000000000000000e+00,3.110000000000000000e+02,4.385994771544294971e-12
0.000000000000000000e+00,3.120000000000000000e+02,4.862732176907622546e-12
0.000000000000000000e+00,3.130000000000000000e+02,5.387780967659751561e-12
0.000000000000000000e+00,3.140000000000000000e+02,5.965617763146644910e-12
0.000000000000000000e+00,3.150000000000000000e+02,6.601080250655173213e-12
0.000000000000000000e+00,3.160000000000000000e+02,7.299388832284277065e-12
0.000000000000000000e+00,3.170000000000000000e+02,8.066169412889729109e-12
0.000000000000000000e+00,3.180000000000000000e+02,8.907470921561527666e-12
0.000000000000000000e+00,3.190000000000000000e+02,9.829789156837984839e-12
0.000000000000000000e+00,3.200000000000000000e+02,1.084008394972898834e-11
0.000000000000000000e+00,3.210000000000000000e+02,1.194579544114175276e-11
0.000000000000000000e+00,3.220000000000000000e+02,1.315486013077752823e-11
0.000000000000000000e+00,3.230000000000000000e+02,1.447571938838139253e-11
0.000000000000000000e+00,3.240000000000000000e+02,1.591732878425243045e-11
0.000000000000000000e+00,3.250000000000000000e+02,1.748915534687448625e-11
0.000000000000000000e+00,3.260000000000000000e+02,1.920117516746261032e-11
0.000000000000000000e+00,3.270000000000000000e+02,2.106385443130398938e-11
0.000000000000000000e+00,3.280000000000000000e+02,2.308812836679492809e-11
0.000000000000000000e+00,3.290000000000000000e+02,2.528535908968502575e-11
0.000000000000000000e+00,3.300000000000000000e+02,2.766728732666028095e-11
0.000000000000000000e+00,3.310000000000000000e+02,3.024595781506982685e-11
0.000000000000000000e+00,3.320000000000000000e+02,3.303363301029250960e-11
0.000000000000000000e+00,3.330000000000000000e+02,3.604267429861848075e-11
0.000000000000000000e+00,3.340000000000000000e+02,3.928540448391763865e-11
0.000000000000000000e+00,3.350000000000000000e+02,4.277393058153637111e-11
0.000000000000000000e+00,3.360000000000000000e+02,4.651993891027444751e-11
0.000000000000000000e+00,3.370000000000000000e+02,5.053444755638337461e-11
0.000000000000000000e+00,3.380000000000000000e+02,5.482751224560947049e-11
0.000000000000000000e+00,3.390000000000000000e+02,5.940788926160737922e-11
0.000000000000000000e+00,3.400000000000000000e+02,6.428264491792594255e-11
0.000000000000000000e+00,3.410000000000000000e+02,6.945670671259377365e-11
0.000000000000000000e+00,3.420000000000000000e+02,7.493236506976878955e-11
0.000000000000000000e+00,3.430000000000000000e+02,8.070870036884104764e-11
0.000000000000000000e+00,3.440000000000000000e+02,8.678097581985822600e-11
0.000000000000000000e+00,3.450000000000000000e+02,9.313994226899768097e-11
0.000000000000000000e+00,3.460000000000000000e+02,9.977113344656793875e-11
0.000000000000000000e+00,3.470000000000000000e+02,1.066540765282953792e-10
0.000000000000000000e+00,3.480000000000000000e+02,1.137615221468669288e-10
0.000000000000000000e+00,3.490000000000000000e+02,1.210586184148935910e-10
0.000000000000000000e+00,3.500000000000000000e+02,1.285021556344025831e-10
0.000000000000000000e+00,3.510000000000000000e+02,1.360398158846026952e-10
0.000000000000000000e+00,3.520000000000000000e+02,1.436095688330872944e-10
0.000000000000000000e+00,3.530000000000000000e+02,1.511391425384337455e-10
0.000000000000000000e+00,3.540000000000000000e+02,1.585457770523942368e-10
0.000000000000000000e+00,3.550000000000000000e+02,1.657361739997440806e-10
0.000000000000000000e+00,3.560000000000000000e+02,1.726068402047714788e-10
0.000000000000000000e+00,3.570000000000000000e+02,1.790448061786412128e-10
0.000000000000000000e+00,3.580000000000000000e+02,1.849289052465184173e-10
0.000000000000000000e+00,3.590000000000000000e+02,1.901315286321390467e-10
0.000000000000000000e+00,3.600000000000000000e+02,1.945211332325881880e-10
0.000000000000000000e+00,3.610000000000000000e+02,1.979653120084109767e-10
0.000000000000000000e+00,3.620000000000000000e+02,2.003346644734571917e-10
0.000000000000000000e+00,3.630000000000000000e+02,2.015072516831693277e-10
0.000000000000000000e+00,3.640000000000000000e+02,2.013737281603040922e-10
0.000000000000000000e+00,3.650000000000000000e+02,1.998428639000013639e-10
0.000000000000000000e+00,3.660000000000000000e+02,1.968473917333919767e-10
0.000000000000000000e+00,3.670000000000000000e+02,1.923497514065638773e-10
0.000000000000000000e+00,3.680000000000000000e+02,1.863475300223784576e-10
0.000000000000000000e+00,3.690000000000000000e+02,1.788780121937366303e-10
0.000000000000000000e+00,3.700000000000000000e+02,1.700215425112909313e-10
0.000000000000000000e+00,3.710000000000000000e+02,1.599030568797869649e-10
0.000000000000000000e+00,3.720000000000000000e+02,1.486915006990848889e-10
0.000000000000000000e+00,3.730000000000000000e+02,1.365966191195407997e-10
0.000000000000000000e+00,3.740000000000000000e+02,1.238630674811409438e-10
0.000000000000000000e+00,3.750000000000000000e+02,1.107616885689452612e-10
0.000000000000000000e+00,3.760000000000000000e+02,9.757837455157517904e-11
0.000000000000000000e+00,3.770000000000000000e+02,8.460091946827594478e-11
0.000000000000000000e+00,3.780000000000000000e+02,7.210481676506733907e-11
0.000000000000000000e+00,3.790000000000000000e+02,6.033910395966965402e-11
0.000000000000000000e+00,3.800000000000000000e+02,4.951321899656967146e-11
0.000000000000000000e+00,3.810000000000000000e+02,3.978661755649785243e-11
0.000000000000000000e+00,3.820000000000000000e+02,3.126171766376702387e-11
0.000000000000000000e+00,3.830000000000000000e+02,2.398131269875655616e-11
