-inf,-2.442147466504437148e+00,1.752336773548275062e+01,5.963553088112991674e+00
-1.553248016976311874e+02,-1.794312303529343211e+01,1.739010022670458255e+01,7.258189342383010612e+00
-1.552827018518760838e+02,-1.795498034752450778e+01,1.740897315119689281e+01,7.233465789460817419e+00
-1.552864203145500426e+02,-1.794977784355489803e+01,1.742530315285135600e+01,7.209312853179614677e+00
-1.553029493603211222e+02,-1.796643602185544708e+01,1.740802582093489903e+01,7.163889351082186607e+00
-inf,-3.506316762287305266e+01,1.665929700541496317e+01,5.760990574562452338e+00
-1.552875691792622206e+02,-1.794730228363529179e+01,1.740279851902016972e+01,7.262108652596359626e+00
-inf,-5.829450280257923112e+00,1.514163562393933482e+01,6.689447293310058384e+00
-1.552760966938736260e+02,-1.794924888032011978e+01,1.740381763037807517e+01,7.217720988789154468e+00
-1.552902767014902281e+02,-1.794289966447456663e+01,1.740549262637468431e+01,7.218778791094542235e+00
-1.552963967755748627e+02,-1.795804451874267116e+01,1.740409318880860923e+01,7.240303295320114962e+00
-1.552909079757741608e+02,-1.794158426540278128e+01,1.742384676725284365e+01,7.266543191880761476e+00
