-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.587706799455869477e+05,9.781204987512776006e-01,5.624793668747474391e-04,2.929040098425245153e-01,4.545289016931252490e+01,2.237593500738133656e+01,1.115989519079158754e+01,1.395206141798055732e+01,1.210071732905572267e-01,1.125151894986155532e-01
-1.575681572396825068e+05,9.861575753869640248e-01,1.335043221756689567e-03,3.414054198976945176e-01,4.174686343589883109e+01,2.288597139468522101e+01,1.139590253742857051e+01,1.402175438959839049e+01,1.678453141512064872e-01,9.027074260359008173e-02
-1.575681572396825068e+05,9.861575753869640248e-01,1.335043221756689567e-03,3.414054198976945176e-01,4.174686343589883109e+01,2.288597139468522101e+01,1.139590253742857051e+01,1.402175438959839049e+01,1.678453141512064872e-01,9.027074260359008173e-02
-1.575681572396825068e+05,9.861575753869640248e-01,1.335043221756689567e-03,3.414054198976945176e-01,4.174686343589883109e+01,2.288597139468522101e+01,1.139590253742857051e+01,1.402175438959839049e+01,1.678453141512064872e-01,9.027074260359008173e-02
-1.575681572396825068e+05,9.861575753869640248e-01,1.335043221756689567e-03,3.414054198976945176e-01,4.174686343589883109e+01,2.288597139468522101e+01,1.139590253742857051e+01,1.402175438959839049e+01,1.678453141512064872e-01,9.027074260359008173e-02
