-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-inf,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
-1.601526125521083088e+00,6.586233103445142660e+02,3.088403807120815600e+03,1.126929496619302881e+03,2.234380545047792566e+03,3.320398095675568584e+01,5.647418366832293032e+03,4.013312755618756569e+02
