dist(m), time(s),Acetaldehyde
0.000000000000000000e+00,3.820000000000000000e+02,2.046300565911438094e-32
0.000000000000000000e+00,3.830000000000000000e+02,-4.962809618800298557e-20
0.000000000000000000e+00,3.840000000000000000e+02,1.654494192850159800e-32
0.000000000000000000e+00,3.850000000000000000e+02,-4.980614459844493911e-20
0.000000000000000000e+00,3.860000000000000000e+02,1.263891526004123529e-34
0.000000000000000000e+00,3.870000000000000000e+02,-4.998371918119395419e-20
0.000000000000000000e+00,3.880000000000000000e+02,3.009265538105056020e-35
0.000000000000000000e+00,3.890000000000000000e+02,-5.016082318341672129e-20
0.000000000000000000e+00,3.900000000000000000e+02,1.805559322863033612e-34
0.000000000000000000e+00,3.910000000000000000e+02,-5.033745981938326599e-20
0.000000000000000000e+00,3.920000000000000000e+02,-1.083335593717820167e-34
0.000000000000000000e+00,3.930000000000000000e+02,-5.051363227087547478e-20
0.000000000000000000e+00,3.940000000000000000e+02,7.824090399073145653e-35
0.000000000000000000e+00,3.950000000000000000e+02,-5.068934368759015006e-20
0.000000000000000000e+00,3.960000000000000000e+02,9.027796614315168061e-35
0.000000000000000000e+00,3.970000000000000000e+02,-5.086459718753694343e-20
0.000000000000000000e+00,3.980000000000000000e+02,1.263891526004123529e-34
0.000000000000000000e+00,3.990000000000000000e+02,-5.103939585743117910e-20
0.000000000000000000e+00,4.000000000000000000e+02,-3.009265538105056020e-35
0.000000000000000000e+00,4.010000000000000000e+02,-5.121374275308142935e-20
0.000000000000000000e+00,4.020000000000000000e+02,3.611118645726067224e-35
0.000000000000000000e+00,4.030000000000000000e+02,-5.138764089977204023e-20
0.000000000000000000e+00,4.040000000000000000e+02,1.805559322863033612e-35
0.000000000000000000e+00,4.050000000000000000e+02,-5.156109329264083657e-20
0.000000000000000000e+00,4.060000000000000000e+02,-1.805559322863033612e-35
0.000000000000000000e+00,4.070000000000000000e+02,-5.173410289705144637e-20
0.000000000000000000e+00,4.080000000000000000e+02,6.018531076210112041e-36
0.000000000000000000e+00,4.090000000000000000e+02,-5.190667264896105707e-20
0.000000000000000000e+00,4.100000000000000000e+02,-6.018531076210112041e-36
0.000000000000000000e+00,4.110000000000000000e+02,-5.207880545528312241e-20
0.000000000000000000e+00,4.120000000000000000e+02,-3.009265538105056020e-35
0.000000000000000000e+00,4.130000000000000000e+02,-5.225050419424527234e-20
0.000000000000000000e+00,4.140000000000000000e+02,1.805559322863033612e-35
0.000000000000000000e+00,4.150000000000000000e+02,-5.242177171574244439e-20
0.000000000000000000e+00,4.160000000000000000e+02,2.407412430484044816e-35
0.000000000000000000e+00,4.170000000000000000e+02,-5.259261084168523621e-20
0.000000000000000000e+00,4.180000000000000000e+02,-6.018531076210112041e-36
0.000000000000000000e+00,4.190000000000000000e+02,-5.276302436634375029e-20
0.000000000000000000e+00,4.200000000000000000e+02,6.018531076210112041e-36
0.000000000000000000e+00,4.210000000000000000e+02,-5.293301505668649138e-20
0.000000000000000000e+00,4.220000000000000000e+02,6.018531076210112041e-36
0.000000000000000000e+00,4.230000000000000000e+02,-5.310258565271523162e-20
0.000000000000000000e+00,4.240000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.250000000000000000e+02,-5.327173886779459124e-20
0.000000000000000000e+00,4.260000000000000000e+02,-6.018531076210112041e-36
0.000000000000000000e+00,4.270000000000000000e+02,-5.344047738897808652e-20
0.000000000000000000e+00,4.280000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.290000000000000000e+02,-5.360880387732881514e-20
0.000000000000000000e+00,4.300000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.310000000000000000e+02,-5.377672096823657865e-20
0.000000000000000000e+00,4.320000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.330000000000000000e+02,-5.394423127173026221e-20
0.000000000000000000e+00,4.340000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.350000000000000000e+02,-5.411133737278609182e-20
0.000000000000000000e+00,4.360000000000000000e+02,-6.018531076210112041e-36
0.000000000000000000e+00,4.370000000000000000e+02,-5.427804183163164226e-20
0.000000000000000000e+00,4.380000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.390000000000000000e+02,-5.444434718404578870e-20
0.000000000000000000e+00,4.400000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.410000000000000000e+02,-5.461025594165454760e-20
0.000000000000000000e+00,4.420000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.430000000000000000e+02,-5.477577059222287912e-20
0.000000000000000000e+00,4.440000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.450000000000000000e+02,-5.494089359994236094e-20
0.000000000000000000e+00,4.460000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.470000000000000000e+02,-5.510562740571515450e-20
0.000000000000000000e+00,4.480000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.490000000000000000e+02,-5.526997442743411959e-20
0.000000000000000000e+00,4.500000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.510000000000000000e+02,-5.543393706025867963e-20
0.000000000000000000e+00,4.520000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.530000000000000000e+02,-5.559751767688755749e-20
0.000000000000000000e+00,4.540000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.550000000000000000e+02,-5.576071862782717788e-20
0.000000000000000000e+00,4.560000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.570000000000000000e+02,-5.592354224165677163e-20
0.000000000000000000e+00,4.580000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.590000000000000000e+02,-5.608599082528970025e-20
0.000000000000000000e+00,4.600000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.610000000000000000e+02,-5.629632302417910666e-20
0.000000000000000000e+00,4.620000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.630000000000000000e+02,-5.645951785229456009e-20
0.000000000000000000e+00,4.640000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.650000000000000000e+02,-5.662237869872818335e-20
0.000000000000000000e+00,4.660000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.670000000000000000e+02,-5.678490826703930815e-20
0.000000000000000000e+00,4.680000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.690000000000000000e+02,-5.694710924126963940e-20
0.000000000000000000e+00,4.700000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.710000000000000000e+02,-5.710898428611037774e-20
0.000000000000000000e+00,4.720000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.730000000000000000e+02,-5.727053604706703097e-20
0.000000000000000000e+00,4.740000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.750000000000000000e+02,-5.743176715062099964e-20
0.000000000000000000e+00,4.760000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.770000000000000000e+02,-5.759268020438855047e-20
0.000000000000000000e+00,4.780000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.790000000000000000e+02,-5.775327779727741857e-20
0.000000000000000000e+00,4.800000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.810000000000000000e+02,-5.791356249964025587e-20
0.000000000000000000e+00,4.820000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.830000000000000000e+02,-5.807353686342621389e-20
0.000000000000000000e+00,4.840000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.850000000000000000e+02,-5.823320342232957733e-20
0.000000000000000000e+00,4.860000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.870000000000000000e+02,-5.839256469193613479e-20
0.000000000000000000e+00,4.880000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.890000000000000000e+02,-5.855162316986729849e-20
0.000000000000000000e+00,4.900000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.910000000000000000e+02,-5.871038133592185273e-20
0.000000000000000000e+00,4.920000000000000000e+02,-1.203706215242022408e-35
0.000000000000000000e+00,4.930000000000000000e+02,-5.886884165221546343e-20
0.000000000000000000e+00,4.940000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.950000000000000000e+02,-5.902700656331805712e-20
0.000000000000000000e+00,4.960000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,4.970000000000000000e+02,-5.918487849638909345e-20
0.000000000000000000e+00,4.980000000000000000e+02,1.203706215242022408e-35
0.000000000000000000e+00,4.990000000000000000e+02,-5.934245986131074325e-20
