dist(m),time(s),CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,3.900000000000000000e+01,2.610531167738459441e-13,-2.610531167740369368e-13,1.909888135708297855e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+01,4.138268350220180144e-13,-4.138268350223323975e-13,3.143984093861466328e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.100000000000000000e+01,6.493040724384229851e-13,-6.493040724389350253e-13,5.120416799305661884e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.200000000000000000e+01,1.008623741489781824e-12,-1.008623741490607187e-12,8.253026053640135013e-25,0.000000000000000000e+00
0.000000000000000000e+00,4.300000000000000000e+01,1.551502078044189433e-12,-1.551502078045506137e-12,1.316798813083327904e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.400000000000000000e+01,2.363635965136279851e-12,-2.363635965138360323e-12,2.080275940560448765e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+01,3.566485296704645115e-12,-3.566485296707899716e-12,3.254554708530836013e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.600000000000000000e+01,5.329789653013507679e-12,-5.329789653018550734e-12,5.042840662836731653e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.700000000000000000e+01,7.886842037564597142e-12,-7.886842037572335805e-12,7.738860838665317116e-24,0.000000000000000000e+00
0.000000000000000000e+00,4.800000000000000000e+01,1.155175356191712238e-11,-1.155175356192888385e-11,1.176119580639694214e-23,0.000000000000000000e+00
0.000000000000000000e+00,4.900000000000000000e+01,1.673636731818876641e-11,-1.673636731820646355e-11,1.769651953209300153e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+01,2.396170778795967294e-11,-2.396170778798602639e-11,2.635073841211752788e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.100000000000000000e+01,3.385460421693158576e-11,-3.385460421697038571e-11,3.880353031155525825e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.200000000000000000e+01,4.711484259624290355e-11,-4.711484259629935862e-11,5.645583453717577151e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.300000000000000000e+01,6.443420341624502002e-11,-6.443420341632607079e-11,8.105157330949930157e-23,0.000000000000000000e+00
0.000000000000000000e+00,5.400000000000000000e+01,8.635167464373989712e-11,-8.635167464385453919e-11,1.146458186294692213e-22,0.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,1.130478365778734081e-10,-1.130478365780328988e-10,1.594891802799302723e-22,0.000000000000000000e+00
0.000000000000000000e+00,5.600000000000000000e+01,1.441219477730039095e-10,-1.441219477732217165e-10,2.178094916573442581e-22,0.000000000000000000e+00
0.000000000000000000e+00,5.700000000000000000e+01,1.784469827480397368e-10,-1.784469827483312405e-10,2.915084120117741128e-22,0.000000000000000000e+00
0.000000000000000000e+00,5.800000000000000000e+01,2.142199721380481672e-10,-2.142199721384299886e-10,3.818413057523178224e-22,0.000000000000000000e+00
0.000000000000000000e+00,5.900000000000000000e+01,2.492662219977498741e-10,-2.492662219982390480e-10,4.891889931524210934e-22,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+01,2.815164214276620923e-10,-2.815164214282751366e-10,6.130118475306610365e-22,0.000000000000000000e+00
0.000000000000000000e+00,6.100000000000000000e+01,3.094536875469934627e-10,-3.094536875477454733e-10,7.520044632288698413e-22,0.000000000000000000e+00
0.000000000000000000e+00,6.200000000000000000e+01,3.323379952189276944e-10,-3.323379952198320613e-10,9.043771236682626373e-22,0.000000000000000000e+00
0.000000000000000000e+00,6.300000000000000000e+01,3.501589694979375790e-10,-3.501589694990057277e-10,1.068151613944364069e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.400000000000000000e+01,3.634126157037252560e-10,-3.634126157049666473e-10,1.241391044947522125e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.500000000000000000e+01,3.728405485120418161e-10,-3.728405485134641014e-10,1.422322839121103883e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.600000000000000000e+01,3.792291807903779095e-10,-3.792291807919872928e-10,1.609374840997101022e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.700000000000000000e+01,3.832914714368503712e-10,-3.832914714386515569e-10,1.801160447285219550e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.800000000000000000e+01,3.856167005269007540e-10,-3.856167005288971544e-10,1.996418853972560330e-21,0.000000000000000000e+00
0.000000000000000000e+00,6.900000000000000000e+01,3.866680720626952169e-10,-3.866680720648892101e-10,2.193960526047700010e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+01,3.867945815105697797e-10,-3.867945815129623996e-10,2.392602706277961110e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.100000000000000000e+01,3.862534736066648778e-10,-3.862534736092560211e-10,2.591113297736436889e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.200000000000000000e+01,3.852312764595746308e-10,-3.852312764623627982e-10,2.788149757234699604e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.300000000000000000e+01,3.838637933193849473e-10,-3.838637933223671402e-10,2.982216433846822106e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.400000000000000000e+01,3.822471424136112601e-10,-3.822471424167828773e-10,3.171614431493582852e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+01,3.804498363090761370e-10,-3.804498363124305612e-10,3.354396238831094321e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.600000000000000000e+01,3.785206124861214506e-10,-3.785206124896497895e-10,3.528322472803522835e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.700000000000000000e+01,3.764940971057014201e-10,-3.764940971093922483e-10,3.690821016695663260e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.800000000000000000e+01,3.743948626168436412e-10,-3.743948626206825864e-10,3.838949759417112185e-21,0.000000000000000000e+00
0.000000000000000000e+00,7.900000000000000000e+01,3.722403147858536989e-10,-3.722403147898230801e-10,3.969364982879847802e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+01,3.700427430286650485e-10,-3.700427430327433074e-10,4.078298429087595938e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.100000000000000000e+01,3.678107743795314953e-10,-3.678107743836930410e-10,4.161547173799932319e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.200000000000000000e+01,3.655504046337413706e-10,-3.655504046379558558e-10,4.214481638240270787e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.300000000000000000e+01,3.632657302408223457e-10,-3.632657302450544085e-10,4.232078344261148767e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.400000000000000000e+01,3.609594684510009872e-10,-3.609594684552099406e-10,4.208985278811820876e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+01,3.586333274925608723e-10,-3.586333274967004976e-10,4.139628839263576913e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.600000000000000000e+01,3.562882703478481767e-10,-3.562882703518665167e-10,4.018372064698854001e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.700000000000000000e+01,3.539247028576173866e-10,-3.539247028614571073e-10,3.839733909194407169e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.800000000000000000e+01,3.515426078494398047e-10,-3.515426078530385056e-10,3.598678266334955808e-21,0.000000000000000000e+00
0.000000000000000000e+00,8.900000000000000000e+01,3.491416406307241434e-10,-3.491416406340151331e-10,3.290978791020870358e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+01,3.467211950556004611e-10,-3.467211950585141532e-10,2.913660714736374069e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.100000000000000000e+01,3.442804503831675473e-10,-3.442804503856330625e-10,2.465513050160365959e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.200000000000000000e+01,3.418184136600075629e-10,-3.418184136619552113e-10,1.947653602276095436e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.300000000000000000e+01,3.393339344698179235e-10,-3.393339344711820477e-10,1.364114771759569105e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.400000000000000000e+01,2.460172932597805193e-10,-2.460172932628137906e-10,3.033268944673550197e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000000e+01,2.014680747456096340e-10,-2.014680747494570320e-10,3.847390997479147839e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.600000000000000000e+01,1.780938686286639726e-10,-1.780938686329082622e-10,4.244287045095927075e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.700000000000000000e+01,1.638700639376403110e-10,-1.638700639420930500e-10,4.452724525795261213e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.800000000000000000e+01,1.544894070767537543e-10,-1.544894070813085726e-10,4.554812116190312161e-21,0.000000000000000000e+00
0.000000000000000000e+00,9.900000000000000000e+01,1.479803621972857084e-10,-1.479803622018742085e-10,4.588496577755760556e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+02,1.433022984084090350e-10,-1.433022984129832145e-10,4.574183598632583485e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.010000000000000000e+02,1.398513583229759619e-10,-1.398513583275000454e-10,4.524072854673658454e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.020000000000000000e+02,1.372527030301361356e-10,-1.372527030345822055e-10,4.446071096362553081e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.030000000000000000e+02,1.352617523242161133e-10,-1.352617523285617583e-10,4.345645202923214164e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.040000000000000000e+02,1.337127495406274381e-10,-1.337127495448542276e-10,4.226782863545252099e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.050000000000000000e+02,1.324900119109616391e-10,-1.324900119150541668e-10,4.092526700089981804e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.060000000000000000e+02,1.315109237208711693e-10,-1.315109237248164589e-10,3.945288512716399283e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.070000000000000000e+02,1.307153977269177283e-10,-1.307153977307047679e-10,3.787043107802269658e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.080000000000000000e+02,1.300590882075217325e-10,-1.300590882111411905e-10,3.619452775368805007e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.090000000000000000e+02,1.295088771272012416e-10,-1.295088771306452081e-10,3.443950063839564957e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+02,1.290397900639750495e-10,-1.290397900672368553e-10,3.261794499680417672e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.110000000000000000e+02,1.286328408974406979e-10,-1.286328409005148112e-10,3.074112451578406864e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.120000000000000000e+02,1.282734968307608461e-10,-1.282734968336427692e-10,2.881925733224471207e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.130000000000000000e+02,1.279505677977145061e-10,-1.279505678004006717e-10,2.686172452679549985e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.140000000000000000e+02,1.276553922419672130e-10,-1.276553922444549328e-10,2.487722373056302671e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000000e+02,1.273812335469088520e-10,-1.273812335491962390e-10,2.287388288468292924e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.160000000000000000e+02,1.271228284507842502e-10,-1.271228284528701929e-10,2.085934442206359750e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.170000000000000000e+02,1.268760465252585363e-10,-1.268760465271426211e-10,1.884082708079633529e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.180000000000000000e+02,1.266376316944576973e-10,-1.266376316961402085e-10,1.682517055057143645e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.190000000000000000e+02,1.264050049126387784e-10,-1.264050049141206466e-10,1.481886680595605137e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+02,1.261761127890281496e-10,-1.261761127903109774e-10,1.282808105539761488e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.210000000000000000e+02,1.259493109607125253e-10,-1.259493109617984066e-10,1.085866458510030238e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.220000000000000000e+02,1.257232738930749598e-10,-1.257232738939665829e-10,8.916161309755399383e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.230000000000000000e+02,1.254969248776851987e-10,-1.254969248783857948e-10,7.005809498262552710e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.240000000000000000e+02,1.252693815312973535e-10,-1.252693815318106190e-10,5.132539883780545848e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.250000000000000000e+02,1.250399132353815686e-10,-1.250399132357116653e-10,3.300971167773076683e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.260000000000000000e+02,1.248079078030765373e-10,-1.248079078032280665e-10,1.515403770615360480e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.270000000000000000e+02,1.245728452971021540e-10,-1.245728452970801304e-10,-2.201874454097781616e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.280000000000000000e+02,1.243342774033092323e-10,-1.243342774031190066e-10,-1.902160859120879220e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.290000000000000000e+02,1.240918111298958938e-10,-1.240918111295431788e-10,-3.527215645655636716e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+02,1.238450958810039720e-10,-1.238450958804947390e-10,-5.092398745332274915e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.310000000000000000e+02,1.235938131668990501e-10,-1.235938131662395287e-10,-6.595110853803039867e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.320000000000000000e+02,1.233376683768887762e-10,-1.233376683760854804e-10,-8.033111100193886293e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.330000000000000000e+02,1.230763841675571523e-10,-1.230763841666166996e-10,-9.404520133711540487e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.340000000000000000e+02,1.228096951165839975e-10,-1.228096951155132122e-10,-1.070782138907417537e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.350000000000000000e+02,1.225373433680965830e-10,-1.225373433669023926e-10,-1.194186034778538069e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.360000000000000000e+02,1.222590750542368002e-10,-1.222590750529262359e-10,-1.310584165659353033e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.370000000000000000e+02,1.219746373233925690e-10,-1.219746373219726359e-10,-1.419932400689632271e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.380000000000000000e+02,1.216837758410888289e-10,-1.216837758395666097e-10,-1.522221271947604716e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.390000000000000000e+02,1.213862326574099891e-10,-1.213862326557925150e-10,-1.617475001827467678e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+02,1.210817443564647565e-10,-1.210817443547590066e-10,-1.705750301456220468e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.410000000000000000e+02,1.207700404204450589e-10,-1.207700404186579094e-10,-1.787134945911289969e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.420000000000000000e+02,1.204508417540926614e-10,-1.204508417522309363e-10,-1.861746135457923384e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.430000000000000000e+02,1.201238593257734319e-10,-1.201238593238436971e-10,-1.929728655281279528e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.440000000000000000e+02,1.197887928895014416e-10,-1.197887928875101853e-10,-1.991252849252271452e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.450000000000000000e+02,1.194453297585540611e-10,-1.194453297565075645e-10,-2.046512426066503296e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.460000000000000000e+02,1.190931436062950687e-10,-1.190931436041993290e-10,-2.095722118639189843e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.470000000000000000e+02,1.187318932735910609e-10,-1.187318932714519460e-10,-2.139115219861870657e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.480000000000000000e+02,1.183612215651393258e-10,-1.183612215629623932e-10,-2.176941019717924643e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.490000000000000000e+02,1.179807540192634839e-10,-1.179807540170540328e-10,-2.209462170272567929e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+02,1.175900976373444737e-10,-1.175900976351075188e-10,-2.236952006169711212e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.510000000000000000e+02,1.171888395602855081e-10,-1.171888395580258316e-10,-2.259691848963867181e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.520000000000000000e+02,1.167765456801580462e-10,-1.167765456778800684e-10,-2.277968323845227549e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.530000000000000000e+02,1.163527591757520346e-10,-1.163527591734599688e-10,-2.292070717108693842e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.540000000000000000e+02,1.159170278232079435e-10,-1.159170278209055768e-10,-2.302371554979604549e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.550000000000000000e+02,1.154689333775595993e-10,-1.154689333752505117e-10,-2.309091758519621930e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.560000000000000000e+02,1.150078032387670446e-10,-1.150078032364545578e-10,-2.312488269367374595e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.570000000000000000e+02,1.145330770463092316e-10,-1.145330770439963958e-10,-2.312838162328894235e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.580000000000000000e+02,1.140441622888932940e-10,-1.140441622865828881e-10,-2.310409396391199985e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.590000000000000000e+02,1.135404322623283309e-10,-1.135404322600228752e-10,-2.305458979870333420e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+02,1.130212233263968904e-10,-1.130212233240986595e-10,-2.298229306874864110e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.610000000000000000e+02,1.124858313563669674e-10,-1.124858313540780165e-10,-2.288949160754944430e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.620000000000000000e+02,1.119335121793668970e-10,-1.119335121770890614e-10,-2.277833401061286260e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.630000000000000000e+02,1.113634784631929753e-10,-1.113634784609278963e-10,-2.265080858063831315e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.640000000000000000e+02,1.107748955645838012e-10,-1.107748955623329264e-10,-2.250873319671439664e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.650000000000000000e+02,1.101668782493038486e-10,-1.101668782470684705e-10,-2.235374957375085012e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.660000000000000000e+02,1.095385141074870660e-10,-1.095385141052681928e-10,-2.218871800942576675e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.670000000000000000e+02,1.088888635696826300e-10,-1.088888635674812568e-10,-2.201366002477178404e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.680000000000000000e+02,1.082167777734109739e-10,-1.082167777712280314e-10,-2.182950230774872985e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.690000000000000000e+02,1.075211314300139847e-10,-1.075211314278502741e-10,-2.163712828826629894e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+02,1.068007259971352938e-10,-1.068007259949915647e-10,-2.143732884047677639e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.710000000000000000e+02,1.060542914972938888e-10,-1.060542914951708135e-10,-2.123074031151781071e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.720000000000000000e+02,1.052804763042715647e-10,-1.052804763021697893e-10,-2.101784093543750787e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.730000000000000000e+02,1.044778413827754358e-10,-1.044778413806955418e-10,-2.079895937545631263e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.740000000000000000e+02,1.036448541201449605e-10,-1.036448541180875296e-10,-2.057428382459489055e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.750000000000000000e+02,1.027798817327473299e-10,-1.027798817307129438e-10,-2.034387110177944503e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.760000000000000000e+02,1.018811842221945934e-10,-1.018811842201838337e-10,-2.010765455185104101e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.770000000000000000e+02,1.009469068181266120e-10,-1.009469068161400731e-10,-1.986544699758546338e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.780000000000000000e+02,9.997507015869916055e-11,-9.997507015673748880e-11,-1.961680308232820502e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.790000000000000000e+02,9.896356185676169693e-11,-9.896356185482556438e-11,-1.936132195651855126e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+02,9.791013642227835427e-11,-9.791013642036848471e-11,-1.909870259894844088e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.810000000000000000e+02,9.681240239334143226e-11,-9.681240239145858824e-11,-1.882837654143264444e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.820000000000000000e+02,9.566780724580369669e-11,-9.566780724394871832e-11,-1.854970987543120342e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.830000000000000000e+02,9.447363328743219086e-11,-9.447363328560598286e-11,-1.826204429135905429e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.840000000000000000e+02,9.322698909111292120e-11,-9.322698908931645293e-11,-1.796469039657064201e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.850000000000000000e+02,9.192480002183889562e-11,-9.192480002007321398e-11,-1.765685441338416492e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.860000000000000000e+02,9.056379828714231154e-11,-9.056379828540855390e-11,-1.733753619774676250e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.870000000000000000e+02,8.914051859145800058e-11,-8.914051858975740771e-11,-1.700589214200578534e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.880000000000000000e+02,8.765129734867675983e-11,-8.765129734701065006e-11,-1.666105566052011488e-21,0.000000000000000000e+00
