Distance (m),time(s),T_gas (K),T_surf (K),P (atm),Acetaldehyde,CeCation(S),Acetaldehyde1-Ce(S),Acetaldehyde2-Ce(S),OAnion(S)
0.0,27.0,300.0,154.0,9.999999999999998e-21,1.0,2.219617316722383e-10,0.24999999999999994,0.2499999997780384,0.4999999999999999
0.0,28.0,300.0,156.0,9.999999999999998e-21,1.0,4.3703370263111536e-10,0.24999999999999994,0.2499999995629665,0.4999999999999999
0.0,29.0,300.0,158.0,9.999999999999998e-21,1.0,8.461927136878762e-10,0.24999999999999994,0.2499999991538075,0.4999999999999999
0.0,30.0,300.0,160.0,9.999999999999998e-21,1.0,1.6121732184424835e-09,0.24999999999999997,0.24999999838782705,0.49999999999999994
0.0,31.0,300.0,162.0,9.999999999999998e-21,1.0,3.0241229060381647e-09,0.24999999999999992,0.2499999969758773,0.49999999999999983
0.0,32.0,300.0,164.0,9.999999999999998e-21,1.0,5.588268243894955e-09,0.24999999999999992,0.24999999441173193,0.49999999999999983
0.0,33.0,300.0,166.0,9.999999999999998e-21,1.0,1.0178367845857828e-08,0.24999999999999992,0.24999998982163235,0.49999999999999983
0.0,34.0,300.0,168.0,9.999999999999998e-21,1.0,1.8282017004170224e-08,0.24999999999999994,0.24999998171798318,0.4999999999999999
0.0,35.0,300.0,170.0,9.999999999999998e-21,1.0,3.239863608828729e-08,0.24999999999999994,0.24999996760136411,0.4999999999999999
0.0,36.0,300.0,172.0,9.999999999999998e-21,1.0,5.6674512289814506e-08,0.24999999999999994,0.24999994332548792,0.4999999999999999
