x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
3.657500000000000284e+01,2.823080000000000034e-02,2.829158663392978418e-02,2.829158663392978418e-02,2.824438469284541037e-02
3.696000000000000085e+01,2.786690000000000347e-02,2.767994945610294244e-02,2.767994945610294244e-02,2.763582302612805144e-02
3.734499999999999886e+01,2.746929999999999858e-02,2.707827307335277170e-02,2.707827307335277170e-02,2.703708733767193687e-02
3.772999999999999687e+01,2.704739999999999922e-02,2.648739781111257574e-02,2.648739781111257574e-02,2.644901642247377352e-02
3.811500000000000199e+01,2.660260000000000055e-02,2.590800298191848344e-02,2.590800298191848344e-02,2.587229075529828837e-02
3.850000000000000000e+01,2.613650000000000001e-02,2.534062819068178679e-02,2.534062819068178679e-02,2.530744722351229575e-02
3.888499999999999801e+01,2.565600000000000172e-02,2.478568234873932893e-02,2.478568234873932893e-02,2.475489631293913487e-02
3.927000000000000313e+01,2.516780000000000059e-02,2.424346118969209624e-02,2.424346118969209624e-02,2.421493949113132788e-02
3.965500000000000114e+01,2.466480000000000061e-02,2.371416061562078847e-02,2.371416061562078847e-02,2.368777519440651291e-02
4.003999999999999915e+01,2.415520000000000167e-02,2.319789021933647832e-02,2.319789021933647832e-02,2.317351707629293489e-02
4.042499999999999716e+01,2.363619999999999957e-02,2.269468364559593110e-02,2.269468364559593110e-02,2.267220327056596041e-02
4.081000000000000227e+01,2.310529999999999876e-02,2.220451008226052153e-02,2.220451008226052153e-02,2.218380767615543009e-02
4.119500000000000028e+01,2.256500000000000172e-02,2.172728291316728538e-02,2.172728291316728538e-02,2.170824879682185793e-02
4.157999999999999829e+01,2.201789999999999997e-02,2.126286860856021338e-02,2.126286860856021338e-02,2.124539826007103629e-02
4.196500000000000341e+01,2.147579999999999975e-02,2.081109432692180086e-02,2.081109432692180086e-02,2.079508840259941885e-02
4.235000000000000142e+01,2.094530000000000003e-02,2.037175515619531543e-02,2.037175515619531543e-02,2.035711860847182891e-02
4.273499999999999943e+01,2.042209999999999859e-02,1.994461886188116442e-02,1.994461886188116442e-02,1.993126190174388315e-02
4.311999999999999744e+01,1.991229999999999736e-02,1.952943080462957171e-02,1.952943080462957171e-02,1.951726983685966518e-02
4.350500000000000256e+01,1.941190000000000276e-02,1.912592053157538205e-02,1.912592053157538205e-02,1.911487632838691428e-02
4.389000000000000057e+01,1.892850000000000088e-02,1.873380460142915621e-02,1.873380460142915621e-02,1.872380159160256727e-02
4.427499999999999858e+01,1.846750000000000128e-02,1.835278959046471661e-02,1.835278959046471661e-02,1.834375750275664754e-02
4.465999999999999659e+01,1.802279999999999854e-02,1.798257617033002798e-02,1.798257617033002798e-02,1.797444845993137474e-02
4.504500000000000171e+01,1.759779999999999678e-02,1.761283525641517411e-02,1.761283525641517411e-02,1.761203694687675514e-02
4.542999999999999972e+01,1.718890000000000001e-02,1.706961922832124848e-02,1.706961922832124848e-02,1.706943883071971105e-02
4.581499999999999773e+01,1.679100000000000037e-02,1.656258628756026446e-02,1.656258628756026446e-02,1.656293556788725890e-02
4.620000000000000284e+01,1.639920000000000266e-02,1.608820233614595419e-02,1.608820233614595419e-02,1.608900312379128728e-02
4.658500000000000085e+01,1.601529999999999967e-02,1.564337702331957194e-02,1.564337702331957194e-02,1.564456025661999442e-02
4.696999999999999886e+01,1.563430000000000028e-02,1.522539370174066584e-02,1.522539370174066584e-02,1.522690192257265124e-02
4.735499999999999687e+01,1.526480000000000024e-02,1.483185563917511010e-02,1.483185563917511010e-02,1.483364086579939609e-02
4.774000000000000199e+01,1.490439999999999821e-02,1.446064087324112901e-02,1.446064087324112901e-02,1.446266071611680692e-02
4.812500000000000000e+01,1.454940000000000053e-02,1.410986354156348876e-02,1.410986354156348876e-02,1.411208108756089458e-02
4.850999999999999801e+01,1.420790000000000074e-02,1.377784183076610769e-02,1.377784183076610769e-02,1.378022482157035405e-02
4.889500000000000313e+01,1.387790000000000031e-02,1.346307109661602774e-02,1.346307109661602774e-02,1.346559232814591514e-02
4.928000000000000114e+01,1.356229999999999936e-02,1.316420122479739288e-02,1.316420122479739288e-02,1.316683661581649276e-02
4.966499999999999915e+01,1.326119999999999903e-02,1.288001717575676039e-02,1.288001717575676039e-02,1.288274461554240330e-02
5.004999999999999716e+01,1.296600000000000009e-02,1.260942209708029380e-02,1.260942209708029380e-02,1.261222320216754539e-02
5.043500000000000227e+01,1.268039999999999966e-02,1.235142459289136768e-02,1.235142459289136768e-02,1.235428291763301933e-02
5.082000000000000028e+01,1.240600000000000036e-02,1.210512518621081196e-02,1.210512518621081196e-02,1.210802613414350970e-02
5.120499999999999829e+01,1.214520000000000183e-02,1.186970606557762389e-02,1.186970606557762389e-02,1.187263687068683751e-02
5.159000000000000341e+01,1.189620000000000087e-02,1.164442214966006708e-02,1.164442214966006708e-02,1.164737165630748417e-02
5.197500000000000142e+01,1.165270000000000021e-02,1.142859318270774902e-02,1.142859318270774902e-02,1.143155165072281404e-02
5.235999999999999943e+01,1.141560000000000144e-02,1.122159677180182072e-02,1.122159677180182072e-02,1.122455581338387826e-02
5.274499999999999744e+01,1.118369999999999954e-02,1.102286245583929819e-02,1.102286245583929819e-02,1.102581419744528765e-02
5.313000000000000256e+01,1.095520000000000001e-02,1.083186625308316803e-02,1.083186625308316803e-02,1.083480419460450608e-02
5.351500000000000057e+01,1.073129999999999917e-02,1.064812612864779809e-02,1.064812612864779809e-02,1.065104425952112868e-02
5.389999999999999858e+01,1.051039999999999960e-02,1.047119778149007210e-02,1.047119778149007210e-02,1.047409108407219153e-02
5.428499999999999659e+01,1.029609999999999900e-02,1.030067102799850365e-02,1.030067102799850365e-02,1.030353498754108671e-02
5.467000000000000171e+01,1.008960000000000065e-02,1.013616657197322080e-02,1.013616657197322080e-02,1.013899742844400625e-02
5.505499999999999972e+01,9.888199999999999767e-03,9.977333415110672954e-03,9.977333415110672954e-03,9.980127671787322047e-03
5.543999999999999773e+01,9.690100000000001837e-03,9.823845856269431548e-03,9.823845856269431548e-03,9.826600493693771199e-03
5.582500000000000284e+01,9.497499999999998999e-03,9.675401270835225914e-03,9.675401270835225914e-03,9.678113845982494468e-03
5.621000000000000085e+01,9.313099999999999504e-03,9.531718510452213272e-03,9.531718510452213272e-03,9.534386731205872489e-03
5.659499999999999886e+01,9.136299999999999977e-03,9.392535563468910886e-03,9.392535563468910886e-03,9.395157588757432898e-03
5.697999999999999687e+01,8.966599999999999918e-03,9.257608090872927742e-03,9.257608090872927742e-03,9.260182415401010947e-03
5.736500000000000199e+01,8.803499999999998826e-03,9.126708173816736047e-03,9.126708173816736047e-03,9.129233607412946816e-03
5.775000000000000000e+01,8.649099999999999844e-03,8.999622612412602057e-03,8.999622612412602057e-03,9.002098008546999958e-03
5.813499999999999801e+01,8.501100000000001017e-03,8.876151925768956813e-03,8.876151925768956813e-03,8.878576369671230262e-03
5.852000000000000313e+01,8.356799999999999298e-03,8.756109348749496063e-03,8.756109348749496063e-03,8.758482226778514096e-03
5.890500000000000114e+01,8.213500000000000315e-03,8.639319597527908567e-03,8.639319597527908567e-03,8.641640344150682690e-03
5.928999999999999915e+01,8.072399999999998674e-03,8.525618158586989459e-03,8.525618158586989459e-03,8.527886476331902887e-03
5.967499999999999716e+01,7.936600000000000252e-03,8.414850488821453561e-03,8.414850488821453561e-03,8.417066213163779120e-03
6.006000000000000227e+01,7.807500000000000204e-03,8.306871116909562286e-03,8.306871116909562286e-03,8.309034114720580122e-03
6.044500000000000028e+01,7.684399999999999217e-03,8.201543116907111103e-03,8.201543116907111103e-03,8.203653499779320346e-03
6.082999999999999829e+01,7.563800000000000731e-03,8.098737472610726545e-03,8.098737472610726545e-03,8.100795401016176039e-03
6.121500000000000341e+01,7.446899999999999353e-03,7.998332413439817462e-03,7.998332413439817462e-03,8.000338098371903572e-03
6.160000000000000142e+01,7.330399999999999937e-03,7.900213015567335295e-03,7.900213015567335295e-03,7.902166859487122497e-03
6.198499999999999943e+01,7.222300000000000074e-03,7.804270681429181615e-03,7.804270681429181615e-03,7.806173105203356895e-03
6.236999999999999744e+01,7.118699999999999507e-03,7.710402642469293792e-03,7.710402642469293792e-03,7.712254181063423787e-03
6.275500000000000256e+01,7.020300000000000151e-03,7.618511705722668358e-03,7.618511705722668358e-03,7.620313011183147377e-03
6.314000000000000057e+01,6.929199999999999943e-03,7.528505876350228936e-03,7.528505876350228936e-03,7.530257519646616805e-03
6.352499999999999858e+01,6.846699999999999835e-03,7.440297910879031286e-03,7.440297910879031286e-03,7.442000552160090050e-03
6.390999999999999659e+01,6.770699999999999288e-03,7.353804900399650048e-03,7.353804900399650048e-03,7.355459404354777915e-03
6.429500000000000171e+01,6.700900000000000085e-03,7.268948255764914358e-03,7.268948255764914358e-03,7.270555420120308927e-03
6.468000000000000682e+01,6.635699999999999585e-03,7.185653363271256137e-03,7.185653363271256137e-03,7.187213854903540776e-03
6.506499999999999773e+01,6.576300000000000201e-03,7.103849248886156230e-03,7.103849248886156230e-03,7.105363950357994514e-03
6.545000000000000284e+01,6.516899999999999950e-03,7.023468337504415633e-03,7.023468337504415633e-03,7.024938218556820747e-03
6.583499999999999375e+01,6.458900000000000058e-03,6.944446387438033864e-03,6.944446387438033864e-03,6.945872332056711625e-03
6.621999999999999886e+01,6.401899999999999431e-03,6.838164187126369829e-03,6.838164187126369829e-03,6.842234089617166108e-03
6.660500000000000398e+01,6.348499999999999976e-03,6.716983647394329272e-03,6.716983647394329272e-03,6.720891645342183009e-03
6.698999999999999488e+01,6.294899999999999975e-03,6.601013618090624015e-03,6.601013618090624015e-03,6.604765230419469384e-03
6.737500000000000000e+01,6.238300000000000442e-03,6.489895279565856441e-03,6.489895279565856441e-03,6.493495525719295523e-03
6.776000000000000512e+01,6.177199999999999878e-03,6.383299031911103365e-03,6.383299031911103365e-03,6.386753865849630930e-03
6.814499999999999602e+01,6.114100000000000784e-03,6.280923486939545865e-03,6.280923486939545865e-03,6.284237994765862374e-03
6.853000000000000114e+01,6.047199999999999971e-03,6.182491588600131337e-03,6.182491588600131337e-03,6.185670324063482529e-03
6.891500000000000625e+01,5.981700000000000385e-03,6.087747571494289515e-03,6.087747571494289515e-03,6.090795326188725746e-03
6.929999999999999716e+01,5.919100000000000056e-03,5.996456440367841853e-03,5.996456440367841853e-03,5.999377256745555553e-03
6.968500000000000227e+01,5.859000000000000492e-03,5.908399621995741313e-03,5.908399621995741313e-03,5.911197905196776889e-03
7.006999999999999318e+01,5.801699999999999913e-03,5.823375189201829109e-03,5.823375189201829109e-03,5.826055011670686241e-03
7.045499999999999829e+01,5.750199999999999582e-03,5.741195782851384564e-03,5.741195782851384564e-03,5.743760927315790660e-03
7.084000000000000341e+01,5.699300000000000026e-03,5.661687220115100942e-03,5.661687220115100942e-03,5.664141521514129765e-03
7.122499999999999432e+01,5.653700000000000218e-03,5.584687589532484099e-03,5.584687589532484099e-03,5.587034556592825919e-03
7.160999999999999943e+01,5.610000000000000403e-03,5.510045736522804424e-03,5.510045736522804424e-03,5.512288871991883818e-03
7.199500000000000455e+01,5.566399999999999126e-03,5.437620837798534321e-03,5.437620837798534321e-03,5.439763401466869534e-03
7.237999999999999545e+01,5.521400000000000093e-03,5.367281290972967731e-03,5.367281290972967731e-03,5.369326420993429140e-03
7.276500000000000057e+01,5.473099999999999840e-03,5.298903710839575343e-03,5.298903710839575343e-03,5.300854612834701197e-03
7.315000000000000568e+01,5.426499999999999900e-03,5.232371968452073294e-03,5.232371968452073294e-03,5.234231950370700319e-03
7.353499999999999659e+01,5.379999999999999366e-03,5.167577771862864877e-03,5.167577771862864877e-03,5.169349565282888373e-03
7.392000000000000171e+01,5.334399999999999559e-03,5.104419236179642480e-03,5.104419236179642480e-03,5.106105756221322213e-03
7.430500000000000682e+01,5.291500000000000196e-03,5.042800345346331453e-03,5.042800345346331453e-03,5.044404418089523667e-03
7.468999999999999773e+01,5.248600000000000834e-03,4.982630808913549036e-03,4.982630808913549036e-03,4.984155145632198670e-03
7.507500000000000284e+01,5.211300000000000307e-03,4.923825340523077347e-03,4.923825340523077347e-03,4.925272664560766296e-03
7.545999999999999375e+01,5.179900000000000303e-03,4.866303471039211750e-03,4.866303471039211750e-03,4.867676390561151596e-03
7.584499999999999886e+01,5.150000000000000064e-03,4.809989151151229311e-03,4.809989151151229311e-03,4.811290256923220730e-03
7.623000000000000398e+01,5.124199999999999762e-03,4.754810357027017265e-03,4.754810357027017265e-03,4.756042212678518281e-03
7.661499999999999488e+01,5.103100000000000171e-03,4.700698948101318490e-03,4.700698948101318490e-03,4.701864030085702202e-03
7.700000000000000000e+01,5.087899999999999368e-03,4.647590267859068314e-03,4.647590267859068314e-03,4.648691058569353295e-03
7.738500000000000512e+01,5.075299999999999603e-03,4.595422978390573468e-03,4.595422978390573468e-03,4.596461887139731070e-03
7.776999999999999602e+01,5.066199999999999870e-03,4.544138855762317429e-03,4.544138855762317429e-03,4.545118268497693598e-03
7.815500000000000114e+01,5.054699999999999645e-03,4.493682437786617433e-03,4.493682437786617433e-03,4.494604766932214918e-03
7.854000000000000625e+01,5.043899999999999599e-03,4.444000870137420484e-03,4.444000870137420484e-03,4.444868546392320534e-03
7.892499999999999716e+01,5.034099999999999686e-03,4.395043995781987636e-03,4.395043995781987636e-03,4.395859273685754839e-03
7.931000000000000227e+01,5.021399999999999648e-03,4.346763992313667016e-03,4.346763992313667016e-03,4.347529183038096982e-03
7.969499999999999318e+01,5.005399999999999260e-03,4.299115138407225839e-03,4.299115138407225839e-03,4.299832578225767574e-03
8.007999999999999829e+01,4.990500000000000144e-03,4.252053759729933040e-03,4.252053759729933040e-03,4.252725774436274392e-03
8.046500000000000341e+01,4.975600000000000162e-03,4.205538285151151807e-03,4.205538285151151807e-03,4.206167091480403353e-03
8.084999999999999432e+01,4.960299999999999952e-03,4.159528895289264609e-03,4.159528895289264609e-03,4.160116774541497940e-03
8.123499999999999943e+01,4.941599999999999986e-03,4.113987448222482073e-03,4.113987448222482073e-03,4.114536700301109004e-03
8.162000000000000455e+01,4.920300000000000715e-03,4.068877459957704994e-03,4.068877459957704994e-03,4.069390343965898285e-03
8.200499999999999545e+01,4.897699999999999623e-03,4.024164079326451003e-03,4.024164079326451003e-03,4.024642818792748163e-03
8.239000000000000057e+01,4.874600000000000634e-03,3.979813838826591968e-03,3.979813838826591968e-03,3.980260700803804966e-03
8.277500000000000568e+01,4.850899999999999136e-03,3.935794628962823068e-03,3.935794628962823068e-03,3.936211899746874451e-03
8.315999999999999659e+01,4.824300000000000116e-03,3.892075720306313776e-03,3.892075720306313776e-03,3.892465628254309154e-03
8.354500000000000171e+01,4.800199999999999259e-03,3.848627646488992846e-03,3.848627646488992846e-03,3.848992438317586084e-03
8.393000000000000682e+01,4.781699999999999839e-03,3.805422091568821247e-03,3.805422091568821247e-03,3.805764039293147404e-03
8.431499999999999773e+01,4.766100000000000544e-03,3.762431866197894770e-03,3.762431866197894770e-03,3.762753252571613555e-03
8.470000000000000284e+01,4.750700000000000062e-03,3.719630933433457076e-03,3.719630933433457076e-03,3.719933995687236573e-03
8.508499999999999375e+01,4.735100000000000767e-03,3.676994274130002821e-03,3.676994274130002821e-03,3.677281284679236907e-03
8.546999999999999886e+01,4.718500000000000472e-03,3.634497847774045831e-03,3.634497847774045831e-03,3.634771096527125885e-03
8.585500000000000398e+01,4.701499999999999950e-03,3.592118589188822778e-03,3.592118589188822778e-03,3.592380354548680398e-03
8.623999999999999488e+01,4.688899999999999318e-03,3.549834412485434673e-03,3.549834412485434673e-03,3.550086949869983056e-03
