-4.286851459961093269e+01,2.000000000000000000e+02,5.000000000000000000e+02
-4.261510195568853021e+01,1.720737095824279663e+02,4.280182954716955237e+02
-4.261510195568853021e+01,1.720737095824279663e+02,4.280182954716955237e+02
-4.270105028055613872e+01,1.836750795194709553e+02,4.057989904627672786e+02
-4.264725761155892769e+01,1.785184881703951874e+02,4.287604124562144534e+02
-4.259186775348325682e+01,1.513070266629294736e+02,4.362195278106098044e+02
-4.298768156591005152e+01,2.109266291113909517e+02,4.506095007148890659e+02
-4.332834898479220698e+01,2.300053026849579112e+02,4.544833330317459286e+02
-4.318485413703342601e+01,2.152591287937457878e+02,5.517352187935954362e+02
-4.325383312436962768e+01,1.991991786631342052e+02,6.348617237600517456e+02
-4.357203097168378747e+01,2.143500002636237980e+02,6.563495026964189947e+02
-4.286684419616253905e+01,1.924440153749896183e+02,5.454766253250877526e+02
-4.356108520956061625e+01,2.385855050151541263e+02,5.125328146961016955e+02
-4.285817894422632435e+01,1.893572530053702110e+02,5.539131886393347486e+02
-4.258860234996551242e+01,1.534621227900544511e+02,4.338997595628279100e+02
-4.277754929221589464e+01,1.884816312391982080e+02,5.204610770996948759e+02
-4.311157895078689961e+01,2.004820637073068781e+02,5.967178060190678934e+02
-4.311157895078689961e+01,2.004820637073068781e+02,5.967178060190678934e+02
-4.311157895078689961e+01,2.004820637073068781e+02,5.967178060190678934e+02
-4.311157895078689961e+01,2.004820637073068781e+02,5.967178060190678934e+02
-4.356296543232816276e+01,2.295847379008265818e+02,5.899310534966934938e+02
-4.386529570965978309e+01,2.405280761590752263e+02,6.073901082028237397e+02
-4.420497744237288629e+01,2.411622474515744443e+02,6.754500731930608026e+02
-4.420497744237288629e+01,2.411622474515744443e+02,6.754500731930608026e+02
-4.420497744237288629e+01,2.411622474515744443e+02,6.754500731930608026e+02
-4.420497744237288629e+01,2.411622474515744443e+02,6.754500731930608026e+02
-4.372929571348888089e+01,2.297910645927495921e+02,6.305103203384354629e+02
-4.357728913234462453e+01,2.267918250818798356e+02,6.087104937942730203e+02
-4.525469228694274904e+01,2.855136086084510225e+02,6.301195653489882034e+02
-4.506698685177904196e+01,2.886251686268409458e+02,5.433702850309296082e+02
-4.509196087026942479e+01,2.912607721617803804e+02,5.069385145341005341e+02
-4.509196087026942479e+01,2.912607721617803804e+02,5.069385145341005341e+02
-4.509196087026942479e+01,2.912607721617803804e+02,5.069385145341005341e+02
-4.404982356815411748e+01,2.397891161665668562e+02,6.523239900929403348e+02
-4.455732455045673390e+01,2.268968672271041953e+02,7.717958128892736340e+02
-4.375809187980102166e+01,1.879206770943473828e+02,7.396629261570385552e+02
-4.367219905851923301e+01,1.531466183510673318e+02,7.448872135361424398e+02
-4.421245662110038666e+01,1.461331659202199376e+02,8.086208261312266359e+02
-4.421245662110038666e+01,1.461331659202199376e+02,8.086208261312266359e+02
-4.420909510937572406e+01,1.771255373829231416e+02,8.052234750801686687e+02
-4.420909510937572406e+01,1.771255373829231416e+02,8.052234750801686687e+02
-4.420909510937572406e+01,1.771255373829231416e+02,8.052234750801686687e+02
-4.420909510937572406e+01,1.771255373829231416e+02,8.052234750801686687e+02
-4.343646146545275855e+01,1.972209269801575431e+02,6.750646231411043345e+02
-4.339855986293012080e+01,1.932403308335152872e+02,6.759891595912097273e+02
-4.414319461495397690e+01,2.221321485894958414e+02,7.285657176827199919e+02
-4.436529320081545791e+01,2.266619254241850854e+02,7.475538904970841259e+02
-4.436529320081545791e+01,2.266619254241850854e+02,7.475538904970841259e+02
-4.426058949286651512e+01,1.675054462652561256e+02,8.153486135155233114e+02
-4.466070095467441092e+01,1.863693083854243753e+02,8.465042576922578519e+02
-4.501049953149704663e+01,1.960805927292923627e+02,8.715503604514814242e+02
-4.651471782566324720e+01,1.930505006845794753e+02,9.983427001392565217e+02
-4.651471782566324720e+01,1.930505006845794753e+02,9.983427001392565217e+02
-4.651471782566324720e+01,1.930505006845794753e+02,9.983427001392565217e+02
-4.616128777867493937e+01,1.858689455291029162e+02,9.769229151018338371e+02
-4.516888047141150508e+01,1.735263501105145565e+02,9.021566576396393202e+02
-4.490068470283579671e+01,1.987716149085480026e+02,8.579834748017683523e+02
-4.537077472281438162e+01,2.080747697101848814e+02,8.908062282739751936e+02
-4.537077472281438162e+01,2.080747697101848814e+02,8.908062282739751936e+02
-4.648783514207196532e+01,2.005119540585983486e+02,9.902006785097922830e+02
-4.648783514207196532e+01,2.005119540585983486e+02,9.902006785097922830e+02
-4.627658884758246671e+01,1.698622689364988503e+02,9.924407463148305624e+02
-4.544794866737416328e+01,1.534478672204692202e+02,9.286335122384527949e+02
-4.511169590944591334e+01,2.047822047035874107e+02,8.710104632959240689e+02
-4.450516311644093292e+01,1.948587376341790502e+02,8.219081747186967277e+02
-4.524222971316304154e+01,2.033038044920569121e+02,8.850557746712405560e+02
-4.427088585118139008e+01,1.936519342035068121e+02,7.972439886027036664e+02
-4.398871346387971215e+01,2.032212303987774646e+02,7.483276054030474143e+02
-4.393583317433201074e+01,1.469492269740474626e+02,7.766845015559420062e+02
-4.393583317433201074e+01,1.469492269740474626e+02,7.766845015559420062e+02
-4.399239193108815016e+01,1.318079259396180021e+02,7.723319031448249916e+02
-4.399239193108815016e+01,1.318079259396180021e+02,7.723319031448249916e+02
-4.338566308814839800e+01,1.388090445504540185e+02,6.938923306210765531e+02
-4.353584553620013509e+01,1.928022390110259607e+02,6.998464489438597411e+02
-4.344274669061145033e+01,2.118448283639947363e+02,6.381428954304706167e+02
-4.350834526210822872e+01,2.027622922393252054e+02,6.758451161552661688e+02
-4.350834526210822872e+01,2.027622922393252054e+02,6.758451161552661688e+02
-4.368224283811432684e+01,2.094572359760927327e+02,6.897604625674943009e+02
-4.338964591835362228e+01,1.690122801075874008e+02,7.018323003327085416e+02
-4.333737771744866762e+01,1.658741046687788980e+02,6.947588527890065961e+02
-4.447432674029158051e+01,9.760911400946740457e+01,7.719494513833880092e+02
-4.461874008541495584e+01,1.377540191612307012e+02,8.469821735168554824e+02
-4.460705994593764245e+01,1.247975357361151367e+02,8.342623639788311039e+02
-4.460705994593764245e+01,1.247975357361151367e+02,8.342623639788311039e+02
-4.460705994593764245e+01,1.247975357361151367e+02,8.342623639788311039e+02
-4.504612611934771849e+01,1.243055839146269648e+02,8.770259832099649202e+02
-4.504612611934771849e+01,1.243055839146269648e+02,8.770259832099649202e+02
-4.453861726048998548e+01,1.147438515379022874e+02,8.135357472086642474e+02
-4.453861726048998548e+01,1.147438515379022874e+02,8.135357472086642474e+02
-4.453861726048998548e+01,1.147438515379022874e+02,8.135357472086642474e+02
-4.422495483902311264e+01,1.426610604801179534e+02,8.082843305287682369e+02
-4.422495483902311264e+01,1.426610604801179534e+02,8.082843305287682369e+02
-4.422495483902311264e+01,1.426610604801179534e+02,8.082843305287682369e+02
-4.359111250925449355e+01,1.451759930539944321e+02,7.303244659323910355e+02
-4.298129286749317401e+01,1.781589424286464975e+02,6.155774754328567724e+02
-4.298129286749317401e+01,1.781589424286464975e+02,6.155774754328567724e+02
-4.306745792059650313e+01,1.393752316424138655e+02,6.352088462785302454e+02
-4.313265423682812383e+01,1.680003798411756009e+02,6.575800101618823419e+02
-4.325550953631189088e+01,1.532768699030972925e+02,6.815819506457829675e+02
-4.304496357232869030e+01,1.763840779412826123e+02,6.325202571349194614e+02
-4.281981214624359211e+01,1.523104818904086812e+02,5.864493194205313102e+02
-4.267250645522923946e+01,1.572554616920781143e+02,5.354081745528970941e+02
-4.267250645522923946e+01,1.572554616920781143e+02,5.354081745528970941e+02
-4.269887246135132841e+01,1.727157467049298418e+02,5.336957037284009857e+02
-4.265627137458297113e+01,1.547557177841812575e+02,5.263731327643328086e+02
-4.272337434489552521e+01,1.521741783143091027e+02,5.542910096196047789e+02
-4.278894058094970632e+01,1.778614021271338288e+02,5.602083816366025530e+02
-4.278894058094970632e+01,1.778614021271338288e+02,5.602083816366025530e+02
-4.310841717236318260e+01,2.006606009794063539e+02,5.952443858748009688e+02
-4.361384002618222411e+01,2.394346502865101343e+02,5.312473522392770064e+02
-4.361384002618222411e+01,2.394346502865101343e+02,5.312473522392770064e+02
-4.325674177942239140e+01,2.262818137393341260e+02,4.651684422702611528e+02
-4.292251740021671225e+01,2.064667407194082500e+02,4.532489838427656537e+02
-4.301757921832373199e+01,2.123508851083493596e+02,4.251920694330134438e+02
-4.333856825504636845e+01,2.286874113877850618e+02,3.959209238818772860e+02
-4.361417149898846901e+01,2.407919770737254623e+02,3.867567946795208513e+02
-4.320247061539406985e+01,2.214416946408038882e+02,3.942944863802661644e+02
-4.275994030028076764e+01,1.926088459687844932e+02,4.698280839941451177e+02
-4.271242590188354171e+01,1.826743270215500274e+02,5.091386375457592521e+02
-4.271242590188354171e+01,1.826743270215500274e+02,5.091386375457592521e+02
-4.258333508782537535e+01,1.549369786432094713e+02,4.509279917372950308e+02
-4.258333508782537535e+01,1.549369786432094713e+02,4.509279917372950308e+02
-4.258333508782537535e+01,1.549369786432094713e+02,4.509279917372950308e+02
-4.258257823329613245e+01,1.563536007464525142e+02,4.566654295328450530e+02
-4.298115773046843913e+01,1.100159087190973821e+02,4.944543661058517614e+02
-4.313709507068063687e+01,1.012261062230978581e+02,4.012003792966599462e+02
-4.415228172079294211e+01,6.132911461793462848e+01,4.130084983247039077e+02
-4.322855983967360771e+01,1.116181448759291754e+02,2.957794853431881847e+02
-4.317231994682904173e+01,1.397611206933672463e+02,2.429878816704290614e+02
-4.296785284182272591e+01,1.455288721735424531e+02,2.803208188924654678e+02
-4.303254696059430273e+01,1.782593478478007682e+02,2.729722886974137737e+02
