dist(m),time(s),Acetaldehyde,CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,0.000000000000000000e+00,4.236885792005179757e-31,4.236885792005179757e-31,-1.158528597887767718e-41,-4.236885791889326531e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.076586072900542510e-30,2.076586072900542510e-30,-9.158661238601471779e-41,-2.076586072808956095e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.574210996370954470e-30,9.574210996370954470e-30,-6.683856788503306428e-40,-9.574210995702568734e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,4.166858629978609331e-29,4.166858629978609331e-29,-4.524269682502488255e-39,-4.166858629526182185e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.717349820489818837e-28,1.717349820489818837e-28,-2.852652237302378714e-38,-1.717349820204553706e-28,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.722693588476531734e-28,6.722693588476531734e-28,-1.682016455519632071e-37,-6.722693586794515296e-28,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.506458740497273987e-27,2.506458740497273987e-27,-9.308194429658306420e-37,-2.506458739566454509e-27,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+00,8.923280934515806876e-27,8.923280934515806876e-27,-4.850788507643457242e-36,-8.923280929665018660e-27,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,3.040692985937969638e-26,3.040692985937969638e-26,-2.387951685865697364e-35,-3.040692983550017723e-26,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+00,9.939659187315235779e-26,9.939659187315235779e-26,-1.113694557096060301e-34,-9.939659176178291207e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,3.123372513111207413e-25,3.123372513111207413e-25,-4.934122480452658379e-34,-3.123372508177085028e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,9.453066669282720212e-25,9.453066669282720212e-25,-2.081877201026285788e-33,-9.453066648463947514e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,2.760623470099230879e-24,2.760623470099230879e-24,-8.385489659616837638e-33,-2.760623461713741276e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,7.792304841222770717e-24,7.792304841222770717e-24,-3.231403288964763316e-32,-7.792304808908738111e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.129323299950981509e-23,2.129323299950981509e-23,-1.193835005127403681e-31,-2.129323288012631495e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,5.641364758270535264e-23,5.641364758270535264e-23,-4.236754267862964049e-31,-5.641364715902992889e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.451123094658407914e-22,1.451123094658407914e-22,-1.446945384029960378e-30,-1.451123080188954077e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+01,3.628908071979646504e-22,3.628908071979646504e-22,-4.763733964782860505e-30,-3.628908024342307236e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+01,8.833639837328778481e-22,8.833639837328778481e-22,-1.514335127182301132e-29,-8.833639685895265466e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+01,2.095581047539005656e-21,2.095581047539005656e-21,-4.655190953640935611e-29,-2.095581000987096054e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,4.850094971824924942e-21,4.850094971824924942e-21,-1.385855780707060830e-28,-4.850094833239347009e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+01,1.096301342629822565e-20,1.096301342629822565e-20,-4.000851780031844363e-28,-1.096301302621304712e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,2.422542054533476997e-20,2.422542054533476997e-20,-1.121493862025207352e-27,-2.422541942384090983e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,5.238159214423118502e-20,5.238159214423118502e-20,-3.056166415977928675e-27,-5.238158908806476896e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+01,1.109262969546434303e-19,1.109262969546434303e-19,-8.105689836735569943e-27,-1.109262888489535937e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,2.302506414110112877e-19,2.302506414110112877e-19,-2.094626290465766005e-26,-2.302506204647483980e-19,0.000000000000000000e+00
