dist(m),time(s),Acetaldehyde,CeCation(S), Acetaldehyde1-Ce(S), Acetaldehyde2-Ce(S), OAnion(S)
0.000000000000000000e+00,0.000000000000000000e+00,4.236885791888960441e-31,4.236885791888960441e-31,3.661313492453722136e-44,-4.236885791889326531e-31,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.076586072808783735e-30,2.076586072808783735e-30,1.723852048139010021e-43,-2.076586072808956095e-30,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.574210995701837256e-30,9.574210995701837256e-30,7.316355438144292892e-43,-9.574210995702568734e-30,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,4.166858629525929391e-29,4.166858629525929391e-29,2.531424379082122506e-42,-4.166858629526182185e-29,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.717349820204503708e-28,1.717349820204503708e-28,4.994957466104581788e-42,-1.717349820204553706e-28,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,6.722693586794710806e-28,6.722693586794710806e-28,-1.951732474677860259e-41,-6.722693586794515296e-28,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.506458739566779520e-27,2.506458739566779520e-27,-3.251004324304741746e-40,-2.506458739566454509e-27,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+00,8.923280929667673280e-27,8.923280929667673280e-27,-2.654206010777776611e-39,-8.923280929665018660e-27,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,3.040692983551747675e-26,3.040692983551747675e-26,-1.730076439589432859e-38,-3.040692983550017723e-26,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+00,9.939659176188215180e-26,9.939659176188215180e-26,-9.923871264461898036e-38,-9.939659176178291207e-26,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+01,3.123372508182283376e-25,3.123372508182283376e-25,-5.198387129378032972e-37,-3.123372508177085028e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+01,9.453066648489275744e-25,9.453066648489275744e-25,-2.532743312898878936e-36,-9.453066648463947514e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,2.760623461725341568e-24,2.760623461725341568e-24,-1.160024758392383342e-35,-2.760623461713741276e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+01,7.792304808959028698e-24,7.792304808959028698e-24,-5.029157886728316262e-35,-7.792304808908738111e-24,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+01,2.129323288033371035e-23,2.129323288033371035e-23,-2.073957092130709787e-34,-2.129323288012631495e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,5.641364715984649779e-23,5.641364715984649779e-23,-8.165728041169962960e-34,-5.641364715902992889e-23,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.451123080219741684e-22,1.451123080219741684e-22,-3.078767416151477686e-33,-1.451123080188954077e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+01,3.628908024453744570e-22,3.628908024453744570e-22,-1.114377224126654827e-32,-3.628908024342307236e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+01,8.833639686283329065e-22,8.833639686283329065e-22,-3.880627442064689152e-32,-8.833639685895265466e-22,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+01,2.095581001117358884e-21,2.095581001117358884e-21,-1.302629734789090120e-31,-2.095581000987096054e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+01,4.850094833661571791e-21,4.850094833661571791e-21,-4.222245222511353352e-31,-4.850094833239347009e-21,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+01,1.096301302753665451e-20,1.096301302753665451e-20,-1.323607912467850511e-30,-1.096301302621304712e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+01,2.422541942785979900e-20,2.422541942785979900e-20,-4.018889348351818777e-30,-2.422541942384090983e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,5.238158909989998764e-20,5.238158909989998764e-20,-1.183522087513143786e-29,-5.238158908806476896e-20,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+01,1.109262888828009217e-19,1.109262888828009217e-19,-3.384734308722829709e-29,-1.109262888489535937e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+01,2.302506205588660425e-19,2.302506205588660425e-19,-9.411762176040419965e-29,-2.302506204647483980e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+01,4.688356770727496657e-19,4.688356770727496657e-19,-2.547447388611689543e-28,-4.688356768180049860e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+01,9.371717778408463718e-19,9.371717778408463718e-19,-6.718767132665020582e-28,-9.371717771689697255e-19,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+01,1.840369245796056848e-18,1.840369245796056848e-18,-1.728466569834105848e-27,-1.840369244067590190e-18,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+01,3.552800651728655853e-18,3.552800651728655853e-18,-4.341433409684156464e-27,-3.552800647387223031e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,6.746756955703665581e-18,6.746756955703665581e-18,-1.065610125860649233e-26,-6.746756945047564533e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.100000000000000000e+01,1.261078580955487336e-17,1.261078580955487336e-17,-2.558167075706557515e-26,-1.261078578397320351e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000000000e+01,2.321473305145166632e-17,2.321473305145166632e-17,-6.011441268887876154e-26,-2.321473299133725135e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.300000000000000000e+01,4.211135116241364140e-17,4.211135116241364140e-17,-1.383833579119527665e-25,-4.211135102403028090e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+01,7.531416553391911774e-17,7.531416553391911774e-17,-3.122948687980094659e-25,-7.531416522162424628e-17,0.000000000000000000e+00
0.000000000000000000e+00,3.500000000000000000e+01,1.328658928674922603e-16,1.328658928674922603e-16,-6.913954277224628161e-25,-1.328658921760968209e-16,0.000000000000000000e+00
