dist(m), time(s),Acetaldehyde
0.000000000000000000e+00,3.120000000000000000e+02,2.716682473925500497e-29
0.000000000000000000e+00,3.130000000000000000e+02,2.212994015569906704e-29
0.000000000000000000e+00,3.140000000000000000e+02,1.788662296866573723e-29
0.000000000000000000e+00,3.150000000000000000e+02,1.439051243327496903e-29
0.000000000000000000e+00,3.160000000000000000e+02,1.310068103833237992e-29
0.000000000000000000e+00,3.170000000000000000e+02,1.072111635113795929e-29
0.000000000000000000e+00,3.180000000000000000e+02,9.774925025053738950e-30
0.000000000000000000e+00,3.190000000000000000e+02,7.593032972526363242e-30
0.000000000000000000e+00,3.200000000000000000e+02,6.506766354174428750e-30
0.000000000000000000e+00,3.210000000000000000e+02,5.243452607153621392e-30
0.000000000000000000e+00,3.220000000000000000e+02,4.918987578304058042e-30
0.000000000000000000e+00,3.230000000000000000e+02,4.520091375635004236e-30
0.000000000000000000e+00,3.240000000000000000e+02,2.537906221278432466e-30
0.000000000000000000e+00,3.250000000000000000e+02,2.951015786937064072e-29
0.000000000000000000e+00,3.260000000000000000e+02,3.558757425363039250e-32
0.000000000000000000e+00,3.270000000000000000e+02,1.768244430190530918e-32
0.000000000000000000e+00,3.280000000000000000e+02,3.005654419459329953e-32
0.000000000000000000e+00,3.290000000000000000e+02,4.614407776130292902e-32
0.000000000000000000e+00,3.300000000000000000e+02,2.888894916580853780e-32
0.000000000000000000e+00,3.310000000000000000e+02,-1.360188023223485321e-33
0.000000000000000000e+00,3.320000000000000000e+02,6.181031415267785066e-33
0.000000000000000000e+00,3.330000000000000000e+02,1.036391051323381293e-32
0.000000000000000000e+00,3.340000000000000000e+02,1.209724746318232520e-32
0.000000000000000000e+00,3.350000000000000000e+02,-4.520372335963694477e-20
0.000000000000000000e+00,3.360000000000000000e+02,-1.661896986073898238e-31
0.000000000000000000e+00,3.370000000000000000e+02,-4.539421101495351761e-20
0.000000000000000000e+00,3.380000000000000000e+02,-8.681731077433086619e-32
0.000000000000000000e+00,3.390000000000000000e+02,-4.558413588454700594e-20
0.000000000000000000e+00,3.400000000000000000e+02,-3.058015639822357928e-32
0.000000000000000000e+00,3.410000000000000000e+02,-4.577350214177420452e-20
0.000000000000000000e+00,3.420000000000000000e+02,-7.666404884876440718e-32
0.000000000000000000e+00,3.430000000000000000e+02,-4.596231391565828874e-20
0.000000000000000000e+00,3.440000000000000000e+02,-3.541363870552792026e-31
0.000000000000000000e+00,3.450000000000000000e+02,-4.615057529142132830e-20
0.000000000000000000e+00,3.460000000000000000e+02,-4.056068648190280808e-31
0.000000000000000000e+00,3.470000000000000000e+02,-4.633829031102386646e-20
0.000000000000000000e+00,3.480000000000000000e+02,-4.963964061036576209e-31
0.000000000000000000e+00,3.490000000000000000e+02,-4.652546297366791889e-20
0.000000000000000000e+00,3.500000000000000000e+02,-4.939348268934876851e-31
0.000000000000000000e+00,3.510000000000000000e+02,-4.671209723641709895e-20
0.000000000000000000e+00,3.520000000000000000e+02,-4.485490840477872302e-31
0.000000000000000000e+00,3.530000000000000000e+02,-4.689819701457168057e-20
0.000000000000000000e+00,3.540000000000000000e+02,-4.488801032569787863e-31
0.000000000000000000e+00,3.550000000000000000e+02,-4.708376618227510365e-20
0.000000000000000000e+00,3.560000000000000000e+02,-3.581086175655778765e-31
0.000000000000000000e+00,3.570000000000000000e+02,-4.726880857299812878e-20
0.000000000000000000e+00,3.580000000000000000e+02,-4.905885236151148628e-31
0.000000000000000000e+00,3.590000000000000000e+02,-4.745332798004062625e-20
0.000000000000000000e+00,3.600000000000000000e+02,-3.488761908946715647e-31
0.000000000000000000e+00,3.610000000000000000e+02,-4.763732815702755718e-20
0.000000000000000000e+00,3.620000000000000000e+02,-2.098541415652941866e-31
0.000000000000000000e+00,3.630000000000000000e+02,-4.782081281839986899e-20
0.000000000000000000e+00,3.640000000000000000e+02,-2.096254373843982024e-32
0.000000000000000000e+00,3.650000000000000000e+02,-4.800378563989927002e-20
0.000000000000000000e+00,3.660000000000000000e+02,-6.528902511472729542e-32
0.000000000000000000e+00,3.670000000000000000e+02,-4.818625025904796063e-20
0.000000000000000000e+00,3.680000000000000000e+02,-1.638244158944392498e-32
0.000000000000000000e+00,3.690000000000000000e+02,-4.836821027562234574e-20
0.000000000000000000e+00,3.700000000000000000e+02,-3.685146577963451603e-32
0.000000000000000000e+00,3.710000000000000000e+02,-4.854966925212161965e-20
0.000000000000000000e+00,3.720000000000000000e+02,1.715281356719881932e-33
0.000000000000000000e+00,3.730000000000000000e+02,-4.873063071423028406e-20
0.000000000000000000e+00,3.740000000000000000e+02,-5.476863279351201957e-34
0.000000000000000000e+00,3.750000000000000000e+02,-4.891109815127558662e-20
0.000000000000000000e+00,3.760000000000000000e+02,8.474091755303837753e-33
0.000000000000000000e+00,3.770000000000000000e+02,-4.909107501667916948e-20
0.000000000000000000e+00,3.780000000000000000e+02,3.400470058058713303e-33
0.000000000000000000e+00,3.790000000000000000e+02,-4.927056472840321098e-20
0.000000000000000000e+00,3.800000000000000000e+02,9.996780117584996100e-33
0.000000000000000000e+00,3.810000000000000000e+02,-4.944957066939116271e-20
0.000000000000000000e+00,3.820000000000000000e+02,2.046300565911438094e-32
0.000000000000000000e+00,3.830000000000000000e+02,-4.962809618800298557e-20
0.000000000000000000e+00,3.840000000000000000e+02,1.654494192850159800e-32
0.000000000000000000e+00,3.850000000000000000e+02,-4.980614459844493911e-20
