x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
2.232999999999999829e+01,1.627680000000000099e-02,1.638420726993002063e-02,1.638420726993002063e-02,1.638491992361196248e-02
2.271499999999999986e+01,1.697529999999999872e-02,1.690517615204259819e-02,1.690517615204259819e-02,1.690570784119081044e-02
2.310000000000000142e+01,1.767440000000000330e-02,1.743128464543114084e-02,1.743128464543114084e-02,1.743163134668511763e-02
2.348499999999999943e+01,1.838140000000000260e-02,1.796174781485818106e-02,1.796174781485818106e-02,1.796190559873501319e-02
2.387000000000000099e+01,1.908899999999999833e-02,1.849571292587759083e-02,1.849571292587759083e-02,1.849567796295623415e-02
2.425499999999999901e+01,1.979740000000000319e-02,1.903225917903574385e-02,1.903225917903574385e-02,1.903202774616553211e-02
2.464000000000000057e+01,2.049399999999999833e-02,1.957039602516221638e-02,1.957039602516221638e-02,1.956996451232603795e-02
2.502499999999999858e+01,2.117930000000000160e-02,2.010906279418115533e-02,2.010906279418115533e-02,2.010842770910599431e-02
2.541000000000000014e+01,2.184429999999999705e-02,2.064712936630588858e-02,2.064712936630588858e-02,2.064628733811566669e-02
2.579500000000000171e+01,2.248750000000000054e-02,2.118339637243691481e-02,2.118339637243691481e-02,2.118234415612435181e-02
2.617999999999999972e+01,2.311340000000000269e-02,2.171659606518681895e-02,2.171659606518681895e-02,2.171533054365041085e-02
2.656500000000000128e+01,2.372370000000000034e-02,2.224539405319706994e-02,2.224539405319706994e-02,2.224391223858515620e-02
2.694999999999999929e+01,2.431179999999999800e-02,2.276839154842775353e-02,2.276839154842775353e-02,2.276669058234933110e-02
2.733500000000000085e+01,2.488240000000000243e-02,2.328412828841892185e-02,2.328412828841892185e-02,2.328220544058408684e-02
2.771999999999999886e+01,2.542310000000000056e-02,2.379108580657884886e-02,2.379108580657884886e-02,2.378893847381897617e-02
2.810500000000000043e+01,2.593200000000000019e-02,2.428769097123666815e-02,2.428769097123666815e-02,2.428531667280493800e-02
2.848999999999999844e+01,2.641390000000000057e-02,2.477232221033567883e-02,2.477232221033567883e-02,2.476971858194837103e-02
2.887500000000000000e+01,2.687230000000000174e-02,2.524331490626981894e-02,2.524331490626981894e-02,2.524047969522529022e-02
2.926000000000000156e+01,2.730330000000000257e-02,2.569896573830973349e-02,2.569896573830973349e-02,2.569589679689329373e-02
2.964499999999999957e+01,2.770109999999999587e-02,2.613754171531362455e-02,2.613754171531362455e-02,2.613423698852459370e-02
3.003000000000000114e+01,2.806780000000000039e-02,2.655728748072557974e-02,2.655728748072557974e-02,2.655374499935482524e-02
3.041499999999999915e+01,2.840350000000000166e-02,2.695643335621927122e-02,2.695643335621927122e-02,2.695265122141768388e-02
3.080000000000000071e+01,2.871240000000000250e-02,2.733320656903288209e-02,2.733320656903288209e-02,2.732918294057063921e-02
3.118499999999999872e+01,2.897200000000000122e-02,2.768583815555374777e-02,2.768583815555374777e-02,2.768157124194981292e-02
3.157000000000000028e+01,2.918799999999999867e-02,2.801257597100641206e-02,2.801257597100641206e-02,2.800806400744493274e-02
3.195499999999999829e+01,2.936000000000000068e-02,2.831169641178821195e-02,2.831169641178821195e-02,2.830693765173848339e-02
3.234000000000000341e+01,2.948759999999999923e-02,2.858151301112844128e-02,2.858151301112844128e-02,2.857650570674749937e-02
3.272500000000000142e+01,2.957809999999999953e-02,2.882039402281596704e-02,2.882039402281596704e-02,2.881513640560674425e-02
3.310999999999999943e+01,2.963199999999999862e-02,2.902677101966955400e-02,2.902677101966955400e-02,2.902126129528086532e-02
3.349499999999999744e+01,2.965169999999999959e-02,2.919915462846543047e-02,2.919915462846543047e-02,2.919339094372768936e-02
3.388000000000000256e+01,2.963239999999999971e-02,2.933614873643438856e-02,2.933614873643438856e-02,2.933012918498580091e-02
3.426500000000000057e+01,2.956080000000000166e-02,2.943646221890561937e-02,2.943646221890561937e-02,2.943018480800491804e-02
3.464999999999999858e+01,2.944820000000000423e-02,2.949892430688091580e-02,2.949892430688091580e-02,2.949238695593054890e-02
3.503499999999999659e+01,2.928859999999999797e-02,2.952250158230993599e-02,2.952250158230993599e-02,2.951570210706327621e-02
3.542000000000000171e+01,2.908459999999999865e-02,2.950630689009317575e-02,2.950630689009317575e-02,2.949924299075747797e-02
3.580499999999999972e+01,2.884359999999999702e-02,2.944961831379598258e-02,2.944961831379598258e-02,2.944228758442831578e-02
3.618999999999999773e+01,2.855690000000000311e-02,2.935189048215080046e-02,2.935189048215080046e-02,2.934429037905298202e-02
3.657500000000000284e+01,2.823080000000000034e-02,2.921276767091561186e-02,2.921276767091561186e-02,2.920489554085997988e-02
3.696000000000000085e+01,2.786690000000000347e-02,2.903209570070702794e-02,2.903209570070702794e-02,2.902394877291096867e-02
3.734499999999999886e+01,2.746929999999999858e-02,2.880993621921976861e-02,2.880993621921976861e-02,2.880151160695856166e-02
3.772999999999999687e+01,2.704739999999999922e-02,2.854657468844040355e-02,2.854657468844040355e-02,2.853786940876959152e-02
3.811500000000000199e+01,2.660260000000000055e-02,2.824253116605495925e-02,2.824253116605495925e-02,2.823354215845352497e-02
3.850000000000000000e+01,2.613650000000000001e-02,2.789856912518891632e-02,2.789856912518891632e-02,2.788929327402634925e-02
3.888499999999999801e+01,2.565600000000000172e-02,2.751570041551484186e-02,2.751570041551484186e-02,2.750613456657832745e-02
3.927000000000000313e+01,2.516780000000000059e-02,2.709518997218252415e-02,2.709518997218252415e-02,2.708533098402349584e-02
3.965500000000000114e+01,2.466480000000000061e-02,2.663855913017629945e-02,2.663855913017629945e-02,2.662840389926498727e-02
4.003999999999999915e+01,2.415520000000000167e-02,2.614758255958097438e-02,2.614758255958097438e-02,2.613712807866690885e-02
4.042499999999999716e+01,2.363619999999999957e-02,2.562429019557083479e-02,2.562429019557083479e-02,2.561353358664484117e-02
4.081000000000000227e+01,2.310529999999999876e-02,2.507096066543439833e-02,2.507096066543439833e-02,2.505989924694051324e-02
4.119500000000000028e+01,2.256500000000000172e-02,2.449011176869088716e-02,2.449011176869088716e-02,2.447874311376654899e-02
4.157999999999999829e+01,2.201789999999999997e-02,2.388448947032649136e-02,2.388448947032649136e-02,2.387281147073200618e-02
4.196500000000000341e+01,2.147579999999999975e-02,2.325705264426271984e-02,2.325705264426271984e-02,2.324506357875577925e-02
4.235000000000000142e+01,2.094530000000000003e-02,2.261095525121411404e-02,2.261095525121411404e-02,2.259865385714253383e-02
4.273499999999999943e+01,2.042209999999999859e-02,2.194952466833972882e-02,2.194952466833972882e-02,2.193691021273166952e-02
4.311999999999999744e+01,1.991229999999999736e-02,2.127623253699713682e-02,2.127623253699713682e-02,2.126330489702508639e-02
4.350500000000000256e+01,1.941190000000000276e-02,2.059467055027574059e-02,2.059467055027574059e-02,2.058143027223862526e-02
4.389000000000000057e+01,1.892850000000000088e-02,1.990851286860849043e-02,1.990851286860849043e-02,1.989496125618500991e-02
4.427499999999999858e+01,1.846750000000000128e-02,1.922148479755149061e-02,1.922148479755149061e-02,1.920762395794845326e-02
4.465999999999999659e+01,1.802279999999999854e-02,1.853731862768092167e-02,1.853731862768092167e-02,1.852315155690852783e-02
4.504500000000000171e+01,1.759779999999999678e-02,1.785971788163317336e-02,1.785971788163317336e-02,1.784524849117440082e-02
4.542999999999999972e+01,1.718890000000000001e-02,1.719230808841908792e-02,1.719230808841908792e-02,1.717754128358007365e-02
4.581499999999999773e+01,1.679100000000000037e-02,1.653859719143259410e-02,1.653859719143259410e-02,1.652353886906620870e-02
4.620000000000000284e+01,1.639920000000000266e-02,1.590193126518651273e-02,1.590193126518651273e-02,1.588658836655670870e-02
4.658500000000000085e+01,1.601529999999999967e-02,1.528544743383354089e-02,1.528544743383354089e-02,1.526982794424120056e-02
4.696999999999999886e+01,1.563430000000000028e-02,1.469203239491418539e-02,1.469203239491418539e-02,1.467614534180156603e-02
4.735499999999999687e+01,1.526480000000000024e-02,1.412428347863886949e-02,1.412428347863886949e-02,1.410813891357199333e-02
4.774000000000000199e+01,1.490439999999999821e-02,1.358447307332317361e-02,1.358447307332317361e-02,1.356808204088227540e-02
4.812500000000000000e+01,1.454940000000000053e-02,1.307451646427140041e-02,1.307451646427140041e-02,1.305789096671251814e-02
4.850999999999999801e+01,1.420790000000000074e-02,1.259594141569229941e-02,1.259594141569229941e-02,1.257909433725827412e-02
4.889500000000000313e+01,1.387790000000000031e-02,1.214988918628774790e-02,1.214988918628774790e-02,1.213283423212302772e-02
4.928000000000000114e+01,1.356229999999999936e-02,1.173708234615520110e-02,1.173708234615520110e-02,1.171983397358327718e-02
4.966499999999999915e+01,1.326119999999999903e-02,1.135783080246173353e-02,1.135783080246173353e-02,1.134040412571975763e-02
5.004999999999999716e+01,1.296600000000000009e-02,1.101203803325138432e-02,1.101203803325138432e-02,1.099444873539331090e-02
5.043500000000000227e+01,1.268039999999999966e-02,1.069921814226022436e-02,1.069921814226022436e-02,1.068148238264129274e-02
5.082000000000000028e+01,1.240600000000000036e-02,1.041851585866974614e-02,1.041851585866974614e-02,1.040065018737793695e-02
5.120499999999999829e+01,1.214520000000000183e-02,1.016873697057315076e-02,1.016873697057315076e-02,1.015075824266433585e-02
5.159000000000000341e+01,1.189620000000000087e-02,9.948387929130241003e-03,9.948387929130241003e-03,9.930313219604212926e-03
5.197500000000000142e+01,1.165270000000000021e-02,9.755719237701796984e-03,9.755719237701796984e-03,9.737565786073777360e-03
5.235999999999999943e+01,1.141560000000000144e-02,9.588771742680333304e-03,9.588771742680333304e-03,9.570556881066193122e-03
5.274499999999999744e+01,1.118369999999999954e-02,9.445423624042183913e-03,9.445423624042183913e-03,9.427164746648656127e-03
5.313000000000000256e+01,1.095520000000000001e-02,9.323450286372532078e-03,9.323450286372532078e-03,9.305164806443735892e-03
5.351500000000000057e+01,1.073129999999999917e-02,9.220561032392441542e-03,9.220561032392441542e-03,9.202266371656856944e-03
5.389999999999999858e+01,1.051039999999999960e-02,9.134468050403994968e-03,9.134468050403994968e-03,9.116181627491354994e-03
5.428499999999999659e+01,1.029609999999999900e-02,9.062905548277586099e-03,9.062905548277586099e-03,9.044644786507637785e-03
5.467000000000000171e+01,1.008960000000000065e-02,9.003694655274658773e-03,9.003694655274658773e-03,8.985476991113565404e-03
5.505499999999999972e+01,9.888199999999999767e-03,8.954754787216072376e-03,8.954754787216072376e-03,8.936597694774145451e-03
5.543999999999999773e+01,9.690100000000001837e-03,8.914144082659990545e-03,8.914144082659990545e-03,8.896065088627929524e-03
5.582500000000000284e+01,9.497499999999998999e-03,8.880079027522231813e-03,8.880079027522231813e-03,8.862095744239510686e-03
5.621000000000000085e+01,9.313099999999999504e-03,8.850943742919987686e-03,8.850943742919987686e-03,8.833073895836608333e-03
5.659499999999999886e+01,9.136299999999999977e-03,8.825305982644089664e-03,8.825305982644089664e-03,8.807567400259517024e-03
5.697999999999999687e+01,8.966599999999999918e-03,8.801903085058324777e-03,8.801903085058324777e-03,8.784313753686575146e-03
5.736500000000000199e+01,8.803499999999998826e-03,8.779632595002697174e-03,8.779632595002697174e-03,8.762210642724425208e-03
5.775000000000000000e+01,8.649099999999999844e-03,8.757570040638477937e-03,8.757570040638477937e-03,8.740333724487295980e-03
5.813499999999999801e+01,8.501100000000001017e-03,8.734938533674073066e-03,8.734938533674073066e-03,8.717906291697148299e-03
5.852000000000000313e+01,8.356799999999999298e-03,8.711087889627979960e-03,8.711087889627979960e-03,8.694278242396741296e-03
5.890500000000000114e+01,8.213500000000000315e-03,8.685492825950456852e-03,8.685492825950456852e-03,8.668924452677700607e-03
5.928999999999999915e+01,8.072399999999998674e-03,8.657755751775507783e-03,8.657755751775507783e-03,8.641447402317557758e-03
5.967499999999999716e+01,7.936600000000000252e-03,8.627552735668588685e-03,8.627552735668588685e-03,8.611523197754327938e-03
6.006000000000000227e+01,7.807500000000000204e-03,8.594623290694691428e-03,8.594623290694691428e-03,8.578891377034868551e-03
6.044500000000000028e+01,7.684399999999999217e-03,8.558781030429604697e-03,8.558781030429604697e-03,8.543365548578448973e-03
6.082999999999999829e+01,7.563800000000000731e-03,8.519890305944837622e-03,8.519890305944837622e-03,8.504810002450352222e-03
6.121500000000000341e+01,7.446899999999999353e-03,8.477848312372911893e-03,8.477848312372911893e-03,8.463121831660588151e-03
6.160000000000000142e+01,7.330399999999999937e-03,8.432586447333316818e-03,8.432586447333316818e-03,8.418232281113963156e-03
6.198499999999999943e+01,7.222300000000000074e-03,8.384058850263706453e-03,8.384058850263706453e-03,8.370095331282672441e-03
6.236999999999999744e+01,7.118699999999999507e-03,8.332239813189144459e-03,8.332239813189144459e-03,8.318685040054198815e-03
6.275500000000000256e+01,7.020300000000000151e-03,8.277116855677581903e-03,8.277116855677581903e-03,8.263988667223309478e-03
6.314000000000000057e+01,6.929199999999999943e-03,8.218690355987209178e-03,8.218690355987209178e-03,8.206006284276817428e-03
6.352499999999999858e+01,6.846699999999999835e-03,8.156968255813442162e-03,8.156968255813442162e-03,8.144745484150450743e-03
6.390999999999999659e+01,6.770699999999999288e-03,8.091964819619143490e-03,8.091964819619143490e-03,8.080220144519548175e-03
6.429500000000000171e+01,6.700900000000000085e-03,8.023700555115965277e-03,8.023700555115965277e-03,8.012450348856735988e-03
6.468000000000000682e+01,6.635699999999999585e-03,7.952201607978475612e-03,7.952201607978475612e-03,7.941461779114394881e-03
6.506499999999999773e+01,6.576300000000000201e-03,7.877498515303397314e-03,7.877498515303397314e-03,7.867284477167663451e-03
6.545000000000000284e+01,6.516899999999999950e-03,7.799626213199689281e-03,7.799626213199689281e-03,7.789952847167132613e-03
6.583499999999999375e+01,6.458900000000000058e-03,7.718623971377329245e-03,7.718623971377329245e-03,7.709505567194935294e-03
6.621999999999999886e+01,6.401899999999999431e-03,7.634535093292202541e-03,7.634535093292202541e-03,7.625985277865686245e-03
6.660500000000000398e+01,6.348499999999999976e-03,7.547406464139122528e-03,7.547406464139122528e-03,7.539438207462704870e-03
6.698999999999999488e+01,6.294899999999999975e-03,7.457288659015583708e-03,7.457288659015583708e-03,7.449914230967987112e-03
6.737500000000000000e+01,6.238300000000000442e-03,7.364236090155834753e-03,7.364236090155834753e-03,7.357467065268860976e-03
6.776000000000000512e+01,6.177199999999999878e-03,7.268306718780766229e-03,7.268306718780766229e-03,7.262153939847418999e-03
6.814499999999999602e+01,6.114100000000000784e-03,7.169562012760810621e-03,7.169562012760810621e-03,7.164035602033338133e-03
6.853000000000000114e+01,6.047199999999999971e-03,7.068066948588376704e-03,7.068066948588376704e-03,7.063176314471421129e-03
6.891500000000000625e+01,5.981700000000000385e-03,6.963889722238462629e-03,6.963889722238462629e-03,6.959643599452794427e-03
6.929999999999999716e+01,5.919100000000000056e-03,6.857102187136311124e-03,6.857102187136311124e-03,6.853509213637434816e-03
6.968500000000000227e+01,5.859000000000000492e-03,6.747790844968784216e-03,6.747790844968784216e-03,6.744857291488728056e-03
7.006999999999999318e+01,5.801699999999999913e-03,6.636038762481640679e-03,6.636038762481640679e-03,6.633770132682596452e-03
7.045499999999999829e+01,5.750199999999999582e-03,6.521932283999659977e-03,6.521932283999659977e-03,6.520330505209629736e-03
7.084000000000000341e+01,5.699300000000000026e-03,6.405543422781989626e-03,6.405543422781989626e-03,6.404611646547123290e-03
7.122499999999999432e+01,5.653700000000000218e-03,6.286958294026737462e-03,6.286958294026737462e-03,6.286700004082929408e-03
7.160999999999999943e+01,5.610000000000000403e-03,6.166270899723759642e-03,6.166270899723759642e-03,6.166687789933268660e-03
7.199500000000000455e+01,5.566399999999999126e-03,6.043572321566772869e-03,6.043572321566772869e-03,6.044667283552279842e-03
7.237999999999999545e+01,5.521400000000000093e-03,5.918971489573495760e-03,5.918971489573495760e-03,5.920744559795015384e-03
7.276500000000000057e+01,5.473099999999999840e-03,5.792573253606232882e-03,5.792573253606232882e-03,5.795021674509322554e-03
7.315000000000000568e+01,5.426499999999999900e-03,5.664476658183445999e-03,5.664476658183445999e-03,5.667597656838762113e-03
7.353499999999999659e+01,5.379999999999999366e-03,5.534791331897449471e-03,5.534791331897449471e-03,5.538579613333365070e-03
7.392000000000000171e+01,5.334399999999999559e-03,5.403619167778682571e-03,5.403619167778682571e-03,5.408070182909559091e-03
7.430500000000000682e+01,5.291500000000000196e-03,5.271068125736614110e-03,5.271068125736614110e-03,5.276177546965609907e-03
7.468999999999999773e+01,5.248600000000000834e-03,5.137254992758154282e-03,5.137254992758154282e-03,5.143015588815887454e-03
7.507500000000000284e+01,5.211300000000000307e-03,5.002292107856500837e-03,5.002292107856500837e-03,5.008695547330058520e-03
7.545999999999999375e+01,5.179900000000000303e-03,4.866291403640339054e-03,4.866291403640339054e-03,4.873329052223737516e-03
7.584499999999999886e+01,5.150000000000000064e-03,4.729369413927991470e-03,4.729369413927991470e-03,4.737032075241018672e-03
7.623000000000000398e+01,5.124199999999999762e-03,4.591649503638179503e-03,4.591649503638179503e-03,4.599925973951026099e-03
7.661499999999999488e+01,5.103100000000000171e-03,4.453251588347781169e-03,4.453251588347781169e-03,4.462127519178410093e-03
7.700000000000000000e+01,5.087899999999999368e-03,4.314280786596271823e-03,4.314280786596271823e-03,4.323743677046643259e-03
7.738500000000000512e+01,5.075299999999999603e-03,4.174853606245089790e-03,4.174853606245089790e-03,4.184891514433056528e-03
7.776999999999999602e+01,5.066199999999999870e-03,4.035122366772075746e-03,4.035122366772075746e-03,4.045724551249857935e-03
7.815500000000000114e+01,5.054699999999999645e-03,3.895228821991222629e-03,3.895228821991222629e-03,3.906376095254405524e-03
7.854000000000000625e+01,5.043899999999999599e-03,3.755267482512069863e-03,3.755267482512069863e-03,3.766924271801018811e-03
7.892499999999999716e+01,5.034099999999999686e-03,3.615287279639023323e-03,3.615287279639023323e-03,3.627411225794082740e-03
7.931000000000000227e+01,5.021399999999999648e-03,3.475389943855789702e-03,3.475389943855789702e-03,3.488029590627134136e-03
7.969499999999999318e+01,5.005399999999999260e-03,3.335764860875333436e-03,3.335764860875333436e-03,3.348921315493421248e-03
8.007999999999999829e+01,4.990500000000000144e-03,3.196549551593535089e-03,3.196549551593535089e-03,3.210178076125449857e-03
8.046500000000000341e+01,4.975600000000000162e-03,3.057893495358881848e-03,3.057893495358881848e-03,3.071933347429030205e-03
8.084999999999999432e+01,4.960299999999999952e-03,2.919914441414673927e-03,2.919914441414673927e-03,2.934299335356707270e-03
8.123499999999999943e+01,4.941599999999999986e-03,2.782627770602058483e-03,2.782627770602058483e-03,2.797383055038472118e-03
8.162000000000000455e+01,4.920300000000000715e-03,2.646152358672018874e-03,2.646152358672018874e-03,2.661272417804623914e-03
8.200499999999999545e+01,4.897699999999999623e-03,2.510613155216232743e-03,2.510613155216232743e-03,2.526092844659893859e-03
8.239000000000000057e+01,4.874600000000000634e-03,2.376119316181590346e-03,2.376119316181590346e-03,2.391987649959644198e-03
8.277500000000000568e+01,4.850899999999999136e-03,2.242801820761488284e-03,2.242801820761488284e-03,2.259076640757181741e-03
8.315999999999999659e+01,4.824300000000000116e-03,2.110718183719658986e-03,2.110718183719658986e-03,2.127325632889979796e-03
8.354500000000000171e+01,4.800199999999999259e-03,1.979973360059570156e-03,1.979973360059570156e-03,1.996714495804788846e-03
8.393000000000000682e+01,4.781699999999999839e-03,1.850719535269093391e-03,1.850719535269093391e-03,1.867637103059649039e-03
8.431499999999999773e+01,4.766100000000000544e-03,1.723112508603051769e-03,1.723112508603051769e-03,1.740116112369492719e-03
8.470000000000000284e+01,4.750700000000000062e-03,1.597185421856793085e-03,1.597185421856793085e-03,1.614197455861371379e-03
8.508499999999999375e+01,4.735100000000000767e-03,1.472805759993718122e-03,1.472805759993718122e-03,1.490013400099967581e-03
8.546999999999999886e+01,4.718500000000000472e-03,1.350149031299308338e-03,1.350149031299308338e-03,1.367589998345834171e-03
8.585500000000000398e+01,4.701499999999999950e-03,1.229442138975068511e-03,1.229442138975068511e-03,1.247006818977107858e-03
8.623999999999999488e+01,4.688899999999999318e-03,1.110729438166602146e-03,1.110729438166602146e-03,1.128349169066802504e-03
