-8.413924240521126194e+04,4.000000000000000000e+01,4.000000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01
-8.413924240521126194e+04,4.000000000000000000e+01,4.000000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01
-8.403222298789783963e+04,4.800763668418896657e+01,3.680055583902410632e+01,1.460972631248043641e+01,1.368356547349981689e+01,1.153152950552380346e-01,2.183140299791350991e-01
-8.398614508397881582e+04,5.745702243533171583e+01,3.550302105041306078e+01,1.480772771229061746e+01,1.314338789829204934e+01,3.458266844274310303e-02,2.389832648054519559e-01
-8.398614508397881582e+04,5.745702243533171583e+01,3.550302105041306078e+01,1.480772771229061746e+01,1.314338789829204934e+01,3.458266844274310303e-02,2.389832648054519559e-01
-8.398614508397881582e+04,5.745702243533171583e+01,3.550302105041306078e+01,1.480772771229061746e+01,1.314338789829204934e+01,3.458266844274310303e-02,2.389832648054519559e-01
-8.398614508397881582e+04,5.745702243533171583e+01,3.550302105041306078e+01,1.480772771229061746e+01,1.314338789829204934e+01,3.458266844274310303e-02,2.389832648054519559e-01
-8.243978962143458193e+04,5.423369901771305734e+01,3.273239589545521966e+01,1.401539035632092123e+01,1.363511597494077243e+01,-1.645326264852033094e-02,2.322558264500660108e-01
-5.627193515775697597e+04,5.620293471892097159e+01,2.782441152268372520e+01,1.382099578164233833e+01,1.340330588086219521e+01,1.895513859001417278e-02,2.177750480487310458e-01
-5.627193515775697597e+04,5.620293471892097159e+01,2.782441152268372520e+01,1.382099578164233833e+01,1.340330588086219521e+01,1.895513859001417278e-02,2.177750480487310458e-01
-4.056200067052277063e+03,5.396639577779552610e+01,2.313951316608461184e+01,1.339407449002719375e+01,1.331932574351210086e+01,3.855496915295759247e-02,2.744167681535539249e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
-1.706465185088646422e+03,4.822813708020265011e+01,2.346804469543408089e+01,1.385519184942991977e+01,1.340090169895843175e+01,7.458598246007598631e-02,2.353681470945194476e-01
