2.214305415919697873e-01,-1.546740730233348571e-01
9.493242313381666797e-02,-1.665783955590916798e-01
9.493242313381666797e-02,-1.665783955590916798e-01
9.493242313381666797e-02,-1.665783955590916798e-01
1.944931303863296768e-01,-1.412981736490812046e-01
1.944931303863296768e-01,-1.412981736490812046e-01
1.209394007394063025e-01,-1.350725339281087789e-01
1.589042021696933371e-01,-1.378797838577255630e-01
-2.327425691123292673e-01,-1.195009312671439228e-01
-5.900644689107547025e-01,-1.094434098595881422e-01
-5.900644689107547025e-01,-1.094434098595881422e-01
-1.414076946653378020e+00,-9.261653562340380064e-02
-6.940156335585612180e-01,-1.069565413075232591e-01
-7.734947672523100337e-01,-1.051480479135287471e-01
-7.734947672523100337e-01,-1.051480479135287471e-01
-2.182470086878570470e+00,-8.050432900381225554e-02
-2.182470086878570470e+00,-8.050432900381225554e-02
-2.182470086878570470e+00,-8.050432900381225554e-02
-1.150926980292009016e+00,-9.740188175138898841e-02
-1.150926980292009016e+00,-9.740188175138898841e-02
1.719523606003172111e-01,-1.390089435409812835e-01
2.318311856691521178e-01,-1.510225801499827381e-01
2.318311856691521178e-01,-1.510225801499827381e-01
6.148329316083514517e-02,-1.315137494267621665e-01
-4.910312658086912752e-02,-1.737258151184669641e-01
-2.469173908913459559e-01,-1.190396570181796176e-01
1.127320841308895732e-01,-1.345324896383065516e-01
2.257868035652697836e-01,-1.536241460443861784e-01
1.161723484334719059e-01,-1.652434690304208920e-01
1.161723484334719059e-01,-1.652434690304208920e-01
-9.609613520439519441e-01,-1.988531552833318339e-01
-9.443867954469964410e-01,-1.985126959408510250e-01
2.320270912261035989e-01,-1.491913844897620467e-01
1.738871859500186468e-01,-1.608135873477894162e-01
3.790441042348047240e-03,-1.713805324118201079e-01
3.790441042348047240e-03,-1.713805324118201079e-01
-4.483742363221071558e-02,-1.735453370545259055e-01
1.831811814265879579e-01,-1.599169390488270059e-01
1.831811814265879579e-01,-1.599169390488270059e-01
2.322071066454677035e-01,-1.505420592212150521e-01
2.139338536093464138e-01,-1.560696239435513666e-01
1.124455415143847670e-01,-1.654860247329856260e-01
1.124455415143847670e-01,-1.654860247329856260e-01
1.451562766918584324e-01,-1.632058884858550718e-01
2.199763462041175455e-01,-1.450245252039117083e-01
1.472045840839562025e-01,-1.369501388568460098e-01
1.472045840839562025e-01,-1.369501388568460098e-01
-4.740588026702171609e-01,-1.124124266827580404e-01
-2.744579600270109498e-01,-1.181625381563784355e-01
1.789294346201136254e-01,-1.396632125958878756e-01
3.071842067178845448e-02,-1.299183863658446569e-01
-1.436927327061480741e-01,-1.225756765242016350e-01
-1.436927327061480741e-01,-1.225756765242016350e-01
-1.436927327061480741e-01,-1.225756765242016350e-01
-1.436927327061480741e-01,-1.225756765242016350e-01
7.990284290383375954e-02,-1.325385464459113982e-01
-2.613252748167202433e-01,-1.185777370988006091e-01
-6.319867366513082230e-01,-1.084225837677731535e-01
2.088467802936748163e-01,-1.568567106982197978e-01
-5.262740463813847525e-02,-1.738738949326507355e-01
-4.894836112376266257e-02,-1.737192911385827543e-01
9.518845130341579974e-02,-1.665629448760442832e-01
9.518845130341579974e-02,-1.665629448760442832e-01
2.032816174036184143e-01,-1.576252742603167778e-01
2.032816174036184143e-01,-1.576252742603167778e-01
1.406564583350955189e-01,-1.364576542819025962e-01
-3.106982290055713136e-01,-1.170439001749111196e-01
2.314831249654966672e-01,-1.486802304819315190e-01
2.318037865604012648e-01,-1.489509678834959050e-01
1.877633883257067149e-01,-1.594435833327901564e-01
-1.893714248956137047e-01,-1.790422262205479953e-01
-2.122984618054888917e-01,-1.798212169159562612e-01
7.004692797115871783e-02,-1.680170527662176727e-01
2.311695193596637055e-01,-1.515391565228509929e-01
2.321692582480395506e-01,-1.506078856761666196e-01
1.218792219274942995e-01,-1.351356264537223462e-01
1.826471383297492701e-01,-1.599706452302618320e-01
-5.588045933454111047e-02,-1.740097681943204022e-01
9.467972003031008277e-02,-1.665936314750043334e-01
9.467972003031008277e-02,-1.665936314750043334e-01
2.318706462607534602e-01,-1.509832339389789446e-01
2.318706462607534602e-01,-1.509832339389789446e-01
2.304335480911118839e-01,-1.519598329931073355e-01
6.338568087883966751e-03,-1.287389813967938224e-01
6.338568087883966751e-03,-1.287389813967938224e-01
2.117256758293350472e-01,-1.564231371184152397e-01
1.012496581697467923e-01,-1.338071395654262807e-01
2.309739194963553455e-01,-1.483386142728791435e-01
2.213447126294129375e-01,-1.453076001283843677e-01
2.213447126294129375e-01,-1.453076001283843677e-01
1.753123711296637743e-01,-1.606809784629736615e-01
2.142199531934395607e-01,-1.560223031839504115e-01
1.605395764838043471e-01,-1.380154728646270645e-01
1.679544415411137748e-01,-1.386510282261831650e-01
-3.524448164273796813e-01,-1.158006185469826754e-01
