x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
3.195499999999999829e+01,2.936000000000000068e-02,2.696802545220106789e-02,2.696802545220106789e-02,2.698966473327982576e-02
3.234000000000000341e+01,2.948759999999999923e-02,2.721919650196480411e-02,2.721919650196480411e-02,2.724022182613925619e-02
3.272500000000000142e+01,2.957809999999999953e-02,2.744753450857511864e-02,2.744753450857511864e-02,2.746786291146278286e-02
3.310999999999999943e+01,2.963199999999999862e-02,2.765190758890536532e-02,2.765190758890536532e-02,2.767145452441144987e-02
3.349499999999999744e+01,2.965169999999999959e-02,2.783121943376863985e-02,2.783121943376863985e-02,2.784989910162980614e-02
3.388000000000000256e+01,2.963239999999999971e-02,2.798441472291559109e-02,2.798441472291559109e-02,2.800214046944689283e-02
3.426500000000000057e+01,2.956080000000000166e-02,2.811048967778602067e-02,2.811048967778602067e-02,2.812717453281611546e-02
3.464999999999999858e+01,2.944820000000000423e-02,2.820849885754718109e-02,2.820849885754718109e-02,2.822405589583234023e-02
3.503499999999999659e+01,2.928859999999999797e-02,2.827756351630196160e-02,2.827756351630196160e-02,2.829190653310032291e-02
3.542000000000000171e+01,2.908459999999999865e-02,2.831688200291838931e-02,2.831688200291838931e-02,2.832992599783389423e-02
3.580499999999999972e+01,2.884359999999999702e-02,2.832573529642411561e-02,2.832573529642411561e-02,2.833739706189393470e-02
3.618999999999999773e+01,2.855690000000000311e-02,2.830349887119812391e-02,2.830349887119812391e-02,2.831369774370957881e-02
3.657500000000000284e+01,2.823080000000000034e-02,2.824964964416415772e-02,2.824964964416415772e-02,2.825830794096156201e-02
3.696000000000000085e+01,2.786690000000000347e-02,2.816377346605122498e-02,2.816377346605122498e-02,2.817081742006891446e-02
3.734499999999999886e+01,2.746929999999999858e-02,2.804557638349957499e-02,2.804557638349957499e-02,2.805093669376737542e-02
3.772999999999999687e+01,2.704739999999999922e-02,2.789488811846376620e-02,2.789488811846376620e-02,2.789850065662427200e-02
3.811500000000000199e+01,2.660260000000000055e-02,2.771167316866864766e-02,2.771167316866864766e-02,2.771347981935329274e-02
3.850000000000000000e+01,2.613650000000000001e-02,2.749603708668709595e-02,2.749603708668709595e-02,2.749598638701193989e-02
3.888499999999999801e+01,2.565600000000000172e-02,2.724823031594255512e-02,2.724823031594255512e-02,2.724627809630981654e-02
3.927000000000000313e+01,2.516780000000000059e-02,2.696865355915625817e-02,2.696865355915625817e-02,2.696476362293069931e-02
3.965500000000000114e+01,2.466480000000000061e-02,2.665786078232217776e-02,2.665786078232217776e-02,2.665200557795946792e-02
4.003999999999999915e+01,2.415520000000000167e-02,2.631656745638540421e-02,2.631656745638540421e-02,2.630872894490079994e-02
4.042499999999999716e+01,2.363619999999999957e-02,2.594565116214794104e-02,2.594565116214794104e-02,2.593582120183764508e-02
4.081000000000000227e+01,2.310529999999999876e-02,2.554615054846656741e-02,2.554615054846656741e-02,2.553433128917739423e-02
4.119500000000000028e+01,2.256500000000000172e-02,2.511926308152797813e-02,2.511926308152797813e-02,2.510546748492696947e-02
4.157999999999999829e+01,2.201789999999999997e-02,2.466634410625594825e-02,2.466634410625594825e-02,2.465059633733581584e-02
4.196500000000000341e+01,2.147579999999999975e-02,2.418890611005008670e-02,2.418890611005008670e-02,2.417124189524428104e-02
4.235000000000000142e+01,2.094530000000000003e-02,2.368861086289871312e-02,2.368861086289871312e-02,2.366907752762674802e-02
4.273499999999999943e+01,2.042209999999999859e-02,2.316726317190780093e-02,2.316726317190780093e-02,2.314591979878597924e-02
4.311999999999999744e+01,1.991229999999999736e-02,2.262680235006553353e-02,2.262680235006553353e-02,2.260371964706945139e-02
4.350500000000000256e+01,1.941190000000000276e-02,2.206929136365666858e-02,2.206929136365666858e-02,2.204455155948853093e-02
4.389000000000000057e+01,1.892850000000000088e-02,2.149690642594295070e-02,2.149690642594295070e-02,2.147060293331112119e-02
4.427499999999999858e+01,1.846750000000000128e-02,2.091192137762959771e-02,2.091192137762959771e-02,2.088415831186539798e-02
4.465999999999999659e+01,1.802279999999999854e-02,2.031669482596447709e-02,2.031669482596447709e-02,2.028758657476947488e-02
4.504500000000000171e+01,1.759779999999999678e-02,1.971365275235413897e-02,1.971365275235413897e-02,1.968332309318638132e-02
4.542999999999999972e+01,1.718890000000000001e-02,1.910527031142568097e-02,1.910527031142568097e-02,1.907385172343573423e-02
4.581499999999999773e+01,1.679100000000000037e-02,1.849405442603488728e-02,1.849405442603488728e-02,1.846168701050423730e-02
4.620000000000000284e+01,1.639920000000000266e-02,1.788252188266516163e-02,1.788252188266516163e-02,1.784935229708500826e-02
4.658500000000000085e+01,1.601529999999999967e-02,1.727318104803617776e-02,1.727318104803617776e-02,1.723936138055344805e-02
4.696999999999999886e+01,1.563430000000000028e-02,1.666850937146712244e-02,1.666850937146712244e-02,1.663419571167880015e-02
4.735499999999999687e+01,1.526480000000000024e-02,1.607093260704641965e-02,1.607093260704641965e-02,1.603628379814734869e-02
4.774000000000000199e+01,1.490439999999999821e-02,1.548280429847905502e-02,1.548280429847905502e-02,1.544798037854443890e-02
4.812500000000000000e+01,1.454940000000000053e-02,1.490638400554191931e-02,1.490638400554191931e-02,1.487154474563394044e-02
4.850999999999999801e+01,1.420790000000000074e-02,1.434381804606052989e-02,1.434381804606052989e-02,1.430912143403051916e-02
4.889500000000000313e+01,1.387790000000000031e-02,1.379712016099829235e-02,1.379712016099829235e-02,1.376272085585798430e-02
4.928000000000000114e+01,1.356229999999999936e-02,1.326815342465376309e-02,1.326815342465376309e-02,1.323420121691396868e-02
4.966499999999999915e+01,1.326119999999999903e-02,1.275861450597974046e-02,1.275861450597974046e-02,1.272525293615201988e-02
5.004999999999999716e+01,1.296600000000000009e-02,1.227001968775015550e-02,1.227001968775015550e-02,1.223738452868264499e-02
5.043500000000000227e+01,1.268039999999999966e-02,1.180369075762295258e-02,1.180369075762295258e-02,1.177190878113272554e-02
5.082000000000000028e+01,1.240600000000000036e-02,1.136074831093622506e-02,1.136074831093622506e-02,1.132993617705365351e-02
5.120499999999999829e+01,1.214520000000000183e-02,1.094210108412460407e-02,1.094210108412460407e-02,1.091236400812909194e-02
5.159000000000000341e+01,1.189620000000000087e-02,1.054844309017676125e-02,1.054844309017676125e-02,1.051987437184390139e-02
5.197500000000000142e+01,1.165270000000000021e-02,1.018025306736322633e-02,1.018025306736322633e-02,1.015293295237621428e-02
5.235999999999999943e+01,1.141560000000000144e-02,9.837790374202964525e-03,9.837790374202964525e-03,9.811785777063338973e-03
5.274499999999999744e+01,1.118369999999999954e-02,9.521105899115029150e-03,9.521105899115029150e-03,9.496470171271078828e-03
5.313000000000000256e+01,1.095520000000000001e-02,9.230041687854807428e-03,9.230041687854807428e-03,9.206814000652180363e-03
5.351500000000000057e+01,1.073129999999999917e-02,8.964243676020760415e-03,8.964243676020760415e-03,8.942449813639950437e-03
5.389999999999999858e+01,1.051039999999999960e-02,8.723174498349788725e-03,8.723174498349788725e-03,8.702826424799801550e-03
5.428499999999999659e+01,1.029609999999999900e-02,8.506120657263823923e-03,8.506120657263823923e-03,8.487217462366516627e-03
5.467000000000000171e+01,1.008960000000000065e-02,8.312217111655700527e-03,8.312217111655700527e-03,8.294745675058197779e-03
5.505499999999999972e+01,9.888199999999999767e-03,8.140456380520891613e-03,8.140456380520891613e-03,8.124391710092189814e-03
5.543999999999999773e+01,9.690100000000001837e-03,7.989711361011351057e-03,7.989711361011351057e-03,7.975018272040126921e-03
5.582500000000000284e+01,9.497499999999998999e-03,7.858755202015298841e-03,7.858755202015298841e-03,7.845388713014114779e-03
5.621000000000000085e+01,9.313099999999999504e-03,7.746276278704380611e-03,7.746276278704380611e-03,7.734183275675920836e-03
5.659499999999999886e+01,9.136299999999999977e-03,7.650904364438444738e-03,7.650904364438444738e-03,7.640024770451372439e-03
5.697999999999999687e+01,8.966599999999999918e-03,7.571225534226977763e-03,7.571225534226977763e-03,7.561493380456664297e-03
5.736500000000000199e+01,8.803499999999998826e-03,7.505803157096589337e-03,7.505803157096589337e-03,7.497149243860057842e-03
5.775000000000000000e+01,8.649099999999999844e-03,7.453196393141167664e-03,7.453196393141167664e-03,7.445545134280498641e-03
5.813499999999999801e+01,8.501100000000001017e-03,7.411975748663356470e-03,7.411975748663356470e-03,7.405252933470709772e-03
5.852000000000000313e+01,8.356799999999999298e-03,7.380738552235986509e-03,7.380738552235986509e-03,7.374868136748416111e-03
5.890500000000000114e+01,8.213500000000000315e-03,7.358124155373886241e-03,7.358124155373886241e-03,7.353030664589249067e-03
5.928999999999999915e+01,8.072399999999998674e-03,7.342824545597646455e-03,7.342824545597646455e-03,7.338433836257802698e-03
5.967499999999999716e+01,7.936600000000000252e-03,7.333593925463339006e-03,7.333593925463339006e-03,7.329834196960952238e-03
6.006000000000000227e+01,7.807500000000000204e-03,7.329256607852405701e-03,7.329256607852405701e-03,7.326058979156186562e-03
6.044500000000000028e+01,7.684399999999999217e-03,7.328713204080156141e-03,7.328713204080156141e-03,7.326012580099665154e-03
6.082999999999999829e+01,7.563800000000000731e-03,7.330943994661227869e-03,7.330943994661227869e-03,7.328679293180742106e-03
6.121500000000000341e+01,7.446899999999999353e-03,7.335012041003174943e-03,7.335012041003174943e-03,7.333126708498734214e-03
6.160000000000000142e+01,7.330399999999999937e-03,7.340062516119447156e-03,7.340062516119447156e-03,7.338504659279066270e-03
6.198499999999999943e+01,7.222300000000000074e-03,7.345322898972259096e-03,7.345322898972259096e-03,7.344045431599999230e-03
6.236999999999999744e+01,7.118699999999999507e-03,7.350100048427124326e-03,7.350100048427124326e-03,7.349060654205278632e-03
6.275500000000000256e+01,7.020300000000000151e-03,7.353777465418097001e-03,7.353777465418097001e-03,7.352938528329681922e-03
6.314000000000000057e+01,6.929199999999999943e-03,7.355810258861064481e-03,7.355810258861064481e-03,7.355138641946015222e-03
6.352499999999999858e+01,6.846699999999999835e-03,7.355721619358064796e-03,7.355721619358064796e-03,7.355186513007748797e-03
6.390999999999999659e+01,6.770699999999999288e-03,7.353096142040597104e-03,7.353096142040597104e-03,7.352676502051517377e-03
6.429500000000000171e+01,6.700900000000000085e-03,7.347576047018403687e-03,7.347576047018403687e-03,7.347248577198142380e-03
6.468000000000000682e+01,6.635699999999999585e-03,7.338854259829780645e-03,7.338854259829780645e-03,7.338601081727603136e-03
6.506499999999999773e+01,6.576300000000000201e-03,7.326670278874685034e-03,7.326670278874685034e-03,7.326476238263204474e-03
6.545000000000000284e+01,6.516899999999999950e-03,7.310805387405247720e-03,7.310805387405247720e-03,7.310658277037995235e-03
6.583499999999999375e+01,6.458900000000000058e-03,7.291075247105402272e-03,7.291075247105402272e-03,7.290964852561025722e-03
6.621999999999999886e+01,6.401899999999999431e-03,7.267327663832508569e-03,7.267327663832508569e-03,7.267245416876862325e-03
6.660500000000000398e+01,6.348499999999999976e-03,7.239436106615375517e-03,7.239436106615375517e-03,7.239375757153319359e-03
6.698999999999999488e+01,6.294899999999999975e-03,7.207301732030241270e-03,7.207301732030241270e-03,7.207257634155173585e-03
6.737500000000000000e+01,6.238300000000000442e-03,7.170844373860293421e-03,7.170844373860293421e-03,7.170812593551512994e-03
6.776000000000000512e+01,6.177199999999999878e-03,7.130000488036128924e-03,7.130000488036128924e-03,7.129977796464109091e-03
6.814499999999999602e+01,6.114100000000000784e-03,7.084722944109607227e-03,7.084722944109607227e-03,7.084706587371821830e-03
6.853000000000000114e+01,6.047199999999999971e-03,7.034980792070812290e-03,7.034980792070812290e-03,7.034969303907187034e-03
6.891500000000000625e+01,5.981700000000000385e-03,6.980755686774507869e-03,6.980755686774507869e-03,6.980747874376580508e-03
6.929999999999999716e+01,5.919100000000000056e-03,6.922040375070928273e-03,6.922040375070928273e-03,6.922035130945910358e-03
6.968500000000000227e+01,5.859000000000000492e-03,6.858835891657712701e-03,6.858835891657712701e-03,6.858832431386467816e-03
7.006999999999999318e+01,5.801699999999999913e-03,6.791152446978060420e-03,6.791152446978060420e-03,6.791150143182020198e-03
7.045499999999999829e+01,5.750199999999999582e-03,6.719009195410277982e-03,6.719009195410277982e-03,6.719007689658981763e-03
7.084000000000000341e+01,5.699300000000000026e-03,6.642434633696972512e-03,6.642434633696972512e-03,6.642433663455825539e-03
7.122499999999999432e+01,5.653700000000000218e-03,6.561465440364813891e-03,6.561465440364813891e-03,6.561464836629163876e-03
7.160999999999999943e+01,5.610000000000000403e-03,6.476145908008058491e-03,6.476145908008058491e-03,6.476145539488317726e-03
7.199500000000000455e+01,5.566399999999999126e-03,6.386527983110530833e-03,6.386527983110530833e-03,6.386527760991082998e-03
7.237999999999999545e+01,5.521400000000000093e-03,6.292671313551273168e-03,6.292671313551273168e-03,6.292671057889359654e-03
7.276500000000000057e+01,5.473099999999999840e-03,6.194643207207269249e-03,6.194643207207269249e-03,6.194643130983462469e-03
7.315000000000000568e+01,5.426499999999999900e-03,6.092518434217774476e-03,6.092518434217774476e-03,6.092518389164048101e-03
7.353499999999999659e+01,5.379999999999999366e-03,5.986378976830235288e-03,5.986378976830235288e-03,5.986378958652944886e-03
7.392000000000000171e+01,5.334399999999999559e-03,5.876314569794570571e-03,5.876314569794570571e-03,5.876314585838273395e-03
7.430500000000000682e+01,5.291500000000000196e-03,5.762421937946428201e-03,5.762421937946428201e-03,5.762421982465537086e-03
7.468999999999999773e+01,5.248600000000000834e-03,5.644805154136016585e-03,5.644805154136016585e-03,5.644805243167593835e-03
7.507500000000000284e+01,5.211300000000000307e-03,5.523575022216747725e-03,5.523575022216747725e-03,5.523575120426186570e-03
7.545999999999999375e+01,5.179900000000000303e-03,5.398849394314243419e-03,5.398849394314243419e-03,5.398849516022826735e-03
7.584499999999999886e+01,5.150000000000000064e-03,5.270752685614417746e-03,5.270752685614417746e-03,5.270752733064950832e-03
7.623000000000000398e+01,5.124199999999999762e-03,5.139415548392711926e-03,5.139415548392711926e-03,5.139415479711226080e-03
7.661499999999999488e+01,5.103100000000000171e-03,5.004975543125108305e-03,5.004975543125108305e-03,5.004975330408319677e-03
7.700000000000000000e+01,5.087899999999999368e-03,4.867576778375493594e-03,4.867576778375493594e-03,4.867576455594076548e-03
7.738500000000000512e+01,5.075299999999999603e-03,4.727369965537541775e-03,4.727369965537541775e-03,4.727369567165811207e-03
7.776999999999999602e+01,5.066199999999999870e-03,4.584511648776174592e-03,4.584511648776174592e-03,4.584511182541327855e-03
7.815500000000000114e+01,5.054699999999999645e-03,4.439164933192444977e-03,4.439164933192444977e-03,4.439164455295623903e-03
7.854000000000000625e+01,5.043899999999999599e-03,4.291497775087219253e-03,4.291497775087219253e-03,4.291497318449566216e-03
7.892499999999999716e+01,5.034099999999999686e-03,4.141682669182978824e-03,4.141682669182978824e-03,4.141682422576955028e-03
7.931000000000000227e+01,5.021399999999999648e-03,3.989893557341321097e-03,3.989893557341321097e-03,3.989894600118084472e-03
7.969499999999999318e+01,5.005399999999999260e-03,3.836285531082043836e-03,3.836285531082043836e-03,3.836285788349867200e-03
8.007999999999999829e+01,4.990500000000000144e-03,3.681075572795737723e-03,3.681075572795737723e-03,3.681075800531949556e-03
8.046500000000000341e+01,4.975600000000000162e-03,3.524433127211208140e-03,3.524433127211208140e-03,3.524433200020504926e-03
8.084999999999999432e+01,4.960299999999999952e-03,3.366557841246573760e-03,3.366557841246573760e-03,3.366557589499116245e-03
8.123499999999999943e+01,4.941599999999999986e-03,3.207635624088794012e-03,3.207635624088794012e-03,3.207635520781832068e-03
8.162000000000000455e+01,4.920300000000000715e-03,3.047863329561857019e-03,3.047863329561857019e-03,3.047863009016112991e-03
8.200499999999999545e+01,4.897699999999999623e-03,2.887434099166914184e-03,2.887434099166914184e-03,2.887434003917337295e-03
8.239000000000000057e+01,4.874600000000000634e-03,2.726543094241605947e-03,2.726543094241605947e-03,2.726542938959519279e-03
8.277500000000000568e+01,4.850899999999999136e-03,2.565389900868087977e-03,2.565389900868087977e-03,2.565389766213901305e-03
8.315999999999999659e+01,4.824300000000000116e-03,2.404170479808718543e-03,2.404170479808718543e-03,2.404170401406106015e-03
8.354500000000000171e+01,4.800199999999999259e-03,2.243080824500077747e-03,2.243080824500077747e-03,2.243080784742956107e-03
8.393000000000000682e+01,4.781699999999999839e-03,2.082316126480112262e-03,2.082316126480112262e-03,2.082316052575668500e-03
8.431499999999999773e+01,4.766100000000000544e-03,1.922069811784848968e-03,1.922069811784848968e-03,1.922069631419675434e-03
8.470000000000000284e+01,4.750700000000000062e-03,1.762533034155935830e-03,1.762533034155935830e-03,1.762532655678268221e-03
8.508499999999999375e+01,4.735100000000000767e-03,1.603894659413468730e-03,1.603894659413468730e-03,1.603893733384416462e-03
8.546999999999999886e+01,4.718500000000000472e-03,1.446338779608451284e-03,1.446338779608451284e-03,1.446336988789672425e-03
8.585500000000000398e+01,4.701499999999999950e-03,1.290044586262481226e-03,1.290044586262481226e-03,1.290040916579621990e-03
8.623999999999999488e+01,4.688899999999999318e-03,1.135187516886594899e-03,1.135187516886594899e-03,1.135179591940353771e-03
