Distance (m),time(s),T_gas (K),T_surf (K),P (atm),Acetaldehyde,CeCation(S),Acetaldehyde1-Ce(S),Acetaldehyde2-Ce(S),OAnion(S)
0.0,61.0,300.0,222.0,9.999999999999998e-21,1.0,0.49999760425855355,2.3957415643642396e-06,1.6243274899172085e-21,0.4999999999998821
0.0,62.0,300.0,224.0,9.999999999999998e-21,1.0,0.49999912332157265,8.766785454741617e-07,1.7243607368715744e-21,0.4999999999998821
0.0,63.0,300.0,226.0,9.999999999999998e-21,1.0,0.4999997006454714,2.9935464667340237e-07,1.828688137990408e-21,0.4999999999998821
0.0,64.0,300.0,228.0,9.999999999999998e-21,1.0,0.4999999049419661,9.505815196026411e-08,1.9374037728009987e-21,0.4999999999998821
0.0,65.0,300.0,230.0,9.999999999999998e-21,1.0,0.49999997202798824,2.7972129778267063e-08,2.050599747519688e-21,0.499999999999882
0.0,66.0,300.0,232.0,9.999999999999998e-21,1.0,0.4999999923998968,7.600221157214792e-09,2.1683666097581387e-21,0.49999999999988215
0.0,67.0,300.0,234.0,9.999999999999998e-21,1.0,0.499999998100368,1.8997499682327582e-09,2.2907935362674872e-21,0.49999999999988204
0.0,68.0,300.0,236.0,9.999999999999998e-21,1.0,0.4999999995647594,4.353586915159911e-10,2.4179683951061855e-21,0.49999999999988193
0.0,69.0,300.0,238.0,9.999999999999998e-21,1.0,0.49999999990892396,9.119410616257003e-11,2.5499777442313747e-21,0.499999999999882
0.0,70.0,300.0,240.0,9.999999999999998e-21,1.0,0.49999999998265343,1.7464659043232958e-11,2.6869068069307077e-21,0.49999999999988204
0.0,71.0,300.0,242.0,9.999999999999998e-21,1.0,0.4999999999970492,3.0688640791647932e-12,2.8288394356021203e-21,0.499999999999882
0.0,72.0,300.0,244.0,9.999999999999998e-21,1.0,0.499999999999552,5.659720905551891e-13,2.975858075717007e-21,0.49999999999988204
0.0,73.0,300.0,246.0,9.999999999999998e-21,1.0,0.49999999999993977,1.7818539755629998e-13,3.1280437309156608e-21,0.4999999999998821
0.0,74.0,300.0,248.0,9.999999999999998e-21,1.0,0.49999999999999445,1.2357473756776414e-13,3.2854759302408078e-21,0.4999999999998821
0.0,75.0,300.0,250.0,9.999999999999998e-21,1.0,0.5000000000000038,1.1422443032094725e-13,3.448232698248377e-21,0.4999999999998821
0.0,76.0,300.0,252.0,9.999999999999998e-21,1.0,0.5000000000000088,1.0917936513205344e-13,3.616390527568683e-21,0.4999999999998821
0.0,77.0,300.0,254.0,9.999999999999998e-21,1.0,0.5000000000000134,1.0462698237232418e-13,3.790024354158685e-21,0.49999999999988204
0.0,78.0,300.0,256.0,9.999999999999998e-21,1.0,0.5000000000000175,1.0056279949620623e-13,3.969207535015269e-21,0.4999999999998821
0.0,79.0,300.0,258.0,9.999999999999998e-21,1.0,0.5000000000000214,9.656989929779873e-14,4.154011828292469e-21,0.4999999999998819
0.0,80.0,300.0,260.0,9.999999999999998e-21,1.0,0.5000000000000253,9.277897168301225e-14,4.344507375754854e-21,0.49999999999988204
0.0,81.0,300.0,262.0,9.999999999999998e-21,1.0,0.5000000000000289,8.919657638871102e-14,4.5407626874984485e-21,0.49999999999988193
0.0,82.0,300.0,264.0,9.999999999999998e-21,1.0,0.5000000000000324,8.58108276862072e-14,4.7428446288397996e-21,0.499999999999882
0.0,83.0,300.0,266.0,9.999999999999998e-21,1.0,0.5000000000000355,8.260836564213676e-14,4.950818409299757e-21,0.49999999999988193
0.0,84.0,300.0,268.0,9.999999999999998e-21,1.0,0.5000000000000385,7.957664675826563e-14,5.164747573600873e-21,0.4999999999998819
0.0,85.0,300.0,270.0,9.999999999999998e-21,1.0,0.5000000000000415,7.670413768280537e-14,5.3846939945976094e-21,0.49999999999988193
0.0,86.0,300.0,272.0,9.999999999999998e-21,1.0,0.5000000000000442,7.39802475551728e-14,5.610717868060519e-21,0.49999999999988204
0.0,87.0,300.0,274.0,9.999999999999998e-21,1.0,0.5000000000000465,7.13952395556055e-14,5.842877709235755e-21,0.49999999999988193
0.0,88.0,300.0,276.0,9.999999999999998e-21,1.0,0.500000000000049,6.894014947173208e-14,6.08123035110276e-21,0.4999999999998821
0.0,89.0,300.0,278.0,9.999999999999998e-21,1.0,0.5000000000000513,6.660671317504344e-14,6.325830944253619e-21,0.49999999999988226
0.0,90.0,300.0,280.0,9.999999999999998e-21,1.0,0.5000000000000535,6.438730202157409e-14,6.576732958319731e-21,0.49999999999988226
0.0,91.0,300.0,282.0,9.999999999999998e-21,1.0,0.5000000000000555,6.227486515698184e-14,6.833988184871927e-21,0.49999999999988215
0.0,92.0,300.0,284.0,9.999999999999998e-21,1.0,0.5000000000000576,6.026287803640565e-14,7.097646741722368e-21,0.49999999999988215
0.0,93.0,300.0,286.0,9.999999999999998e-21,1.0,0.5000000000000595,5.834529622714468e-14,7.367757078557734e-21,0.4999999999998822
0.0,94.0,300.0,288.0,9.999999999999998e-21,1.0,0.5000000000000614,5.651651378645586e-14,7.644365983835143e-21,0.4999999999998822
0.0,95.0,300.0,290.0,9.999999999999998e-21,1.0,0.5000000000000632,5.477132604488676e-14,7.927518592873715e-21,0.49999999999988215
0.0,96.0,300.0,292.0,9.999999999999998e-21,1.0,0.5000000000000648,5.310489588659133e-14,8.217258397076602e-21,0.49999999999988215
0.0,97.0,300.0,294.0,9.999999999999998e-21,1.0,0.5000000000000665,5.151272337248998e-14,8.513627254219989e-21,0.49999999999988204
0.0,98.0,300.0,296.0,9.999999999999998e-21,1.0,0.5000000000000681,4.999061814024301e-14,8.816665399747464e-21,0.499999999999882
0.0,99.0,300.0,298.0,9.999999999999998e-21,1.0,0.5000000000000696,4.8534674580940534e-14,9.126411459009882e-21,0.49999999999988204
0.0,100.0,300.0,300.0,9.999999999999998e-21,1.0,0.5000000000000708,4.714124917380984e-14,9.442902460392754e-21,0.49999999999988204
0.0,101.0,300.0,302.0,9.999999999999998e-21,1.0,0.500000000000072,4.580693989325247e-14,9.766173849275157e-21,0.4999999999998821
0.0,102.0,300.0,304.0,9.999999999999998e-21,1.0,0.5000000000000735,4.4528567551902456e-14,1.0096259502765587e-20,0.4999999999998821
0.0,103.0,300.0,306.0,9.999999999999998e-21,1.0,0.5000000000000746,4.330315872656595e-14,1.0433191745162567e-20,0.4999999999998821
0.0,104.0,300.0,308.0,9.999999999999998e-21,1.0,0.5000000000000758,4.212793013730999e-14,1.0777001364089284e-20,0.4999999999998821
0.0,105.0,300.0,310.0,9.999999999999998e-21,1.0,0.500000000000077,4.1000274566998405e-14,1.1127717627253359e-20,0.499999999999882
0.0,106.0,300.0,312.0,9.999999999999998e-21,1.0,0.5000000000000782,3.991774774452641e-14,1.1485368299784779e-20,0.49999999999988193
0.0,107.0,300.0,314.0,9.999999999999998e-21,1.0,0.5000000000000793,3.8878056459837583e-14,1.1849979662106685e-20,0.4999999999998819
0.0,108.0,300.0,316.0,9.999999999999998e-21,1.0,0.5000000000000803,3.787904775873665e-14,1.2221576528295624e-20,0.4999999999998819
0.0,109.0,300.0,318.0,9.999999999999998e-21,1.0,0.5000000000000813,3.69186987549283e-14,1.2600182264889107e-20,0.4999999999998818
0.0,110.0,300.0,320.0,9.999999999999998e-21,1.0,0.5000000000000824,3.599510762540682e-14,1.2985818810100758e-20,0.4999999999998819
0.0,111.0,300.0,322.0,9.999999999999998e-21,1.0,0.5000000000000832,3.5106485020285195e-14,1.3378506693404222e-20,0.4999999999998817
0.0,112.0,300.0,324.0,9.999999999999998e-21,1.0,0.5000000000000839,3.425114636997108e-14,1.3778265055449108e-20,0.4999999999998817
0.0,113.0,300.0,326.0,9.999999999999998e-21,1.0,0.5000000000000849,3.34275047025743e-14,1.4185111668273704e-20,0.4999999999998817
0.0,114.0,300.0,328.0,9.999999999999998e-21,1.0,0.5000000000000857,3.2634063970517336e-14,1.459906295578051e-20,0.4999999999998817
0.0,115.0,300.0,330.0,9.999999999999998e-21,1.0,0.5000000000000864,3.186941309662263e-14,1.5020134014442555e-20,0.4999999999998817
0.0,116.0,300.0,332.0,9.999999999999998e-21,1.0,0.5000000000000873,3.113209185131238e-14,1.5448338634209507e-20,0.49999999999988193
0.0,117.0,300.0,334.0,9.999999999999998e-21,1.0,0.5000000000000878,3.0420842379575133e-14,1.5883689319584432e-20,0.4999999999998817
0.0,118.0,300.0,336.0,9.999999999999998e-21,1.0,0.5000000000000886,2.973464471129913e-14,1.6326197310842843e-20,0.49999999999988165
0.0,119.0,300.0,338.0,9.999999999999998e-21,1.0,0.5000000000000893,2.907237639352866e-14,1.6775872605367806e-20,0.4999999999998816
0.0,120.0,300.0,340.0,9.999999999999998e-21,1.0,0.50000000000009,2.843296939538034e-14,1.723272397907556e-20,0.4999999999998816
0.0,121.0,300.0,342.0,9.999999999999998e-21,1.0,0.5000000000000907,2.7815412935279788e-14,1.7696759007907423e-20,0.49999999999988143
0.0,122.0,300.0,344.0,9.999999999999998e-21,1.0,0.5000000000000914,2.7218749933784673e-14,1.816798408936542e-20,0.4999999999998815
0.0,123.0,300.0,346.0,9.999999999999998e-21,1.0,0.5000000000000919,2.664207387576437e-14,1.864640446406981e-20,0.4999999999998814
0.0,124.0,300.0,348.0,9.999999999999998e-21,1.0,0.5000000000000926,2.608452563267508e-14,1.913202423731792e-20,0.49999999999988143
0.0,125.0,300.0,350.0,9.999999999999998e-21,1.0,0.5000000000000933,2.5545290593122516e-14,1.9624846400625008e-20,0.49999999999988154
0.0,126.0,300.0,352.0,9.999999999999998e-21,1.0,0.5000000000000936,2.502359594521165e-14,2.0124872853228704e-20,0.4999999999998813
0.0,127.0,300.0,354.0,9.999999999999998e-21,1.0,0.5000000000000944,2.451870821360728e-14,2.0632104423539697e-20,0.49999999999988143
0.0,128.0,300.0,356.0,9.999999999999998e-21,1.0,0.5000000000000947,2.4029930950339552e-14,2.1146540890522346e-20,0.4999999999998812
0.0,129.0,300.0,358.0,9.999999999999998e-21,1.0,0.5000000000000954,2.3556602518813328e-14,2.1668181004989993e-20,0.49999999999988126
0.0,130.0,300.0,360.0,9.999999999999998e-21,1.0,0.5000000000000958,2.3098094081940112e-14,2.2197022510800083e-20,0.49999999999988115
0.0,131.0,300.0,362.0,9.999999999999998e-21,1.0,0.5000000000000964,2.2653807708476407e-14,2.2733062165936292e-20,0.49999999999988104
0.0,132.0,300.0,364.0,9.999999999999998e-21,1.0,0.5000000000000968,2.222317460074622e-14,2.3276295763463623e-20,0.49999999999988104
0.0,133.0,300.0,366.0,9.999999999999998e-21,1.0,0.5000000000000973,2.180565346293223e-14,2.3826718152346386e-20,0.499999999999881
0.0,134.0,300.0,368.0,9.999999999999998e-21,1.0,0.5000000000000977,2.1400728918382375e-14,2.4384323258116192e-20,0.4999999999998809
0.0,135.0,300.0,370.0,9.999999999999998e-21,1.0,0.5000000000000983,2.1007910108253168e-14,2.4949104103380594e-20,0.4999999999998809
0.0,136.0,300.0,372.0,9.999999999999998e-21,1.0,0.5000000000000986,2.0626729269388377e-14,2.552105282816245e-20,0.49999999999988076
0.0,137.0,300.0,374.0,9.999999999999998e-21,1.0,0.500000000000099,2.0256740536586388e-14,2.6100160710061032e-20,0.4999999999998809
0.0,138.0,300.0,376.0,9.999999999999998e-21,1.0,0.5000000000000994,1.9897518696269708e-14,2.6686418184226533e-20,0.4999999999998809
0.0,139.0,300.0,378.0,9.999999999999998e-21,1.0,0.5000000000000997,1.954865810315774e-14,2.7279814863140393e-20,0.4999999999998807
0.0,140.0,300.0,380.0,9.999999999999998e-21,1.0,0.5000000000001,1.9209771595436753e-14,2.788033955619443e-20,0.4999999999998807
0.0,141.0,300.0,382.0,9.999999999999998e-21,1.0,0.5000000000001005,1.8880489581424965e-14,2.848798028906203e-20,0.4999999999998807
0.0,142.0,300.0,384.0,9.999999999999998e-21,1.0,0.5000000000001008,1.8560459012490692e-14,2.910272432285576e-20,0.49999999999988065
0.0,143.0,300.0,386.0,9.999999999999998e-21,1.0,0.5000000000001011,1.82493426225628e-14,2.9724558173065636e-20,0.4999999999998807
0.0,144.0,300.0,388.0,9.999999999999998e-21,1.0,0.5000000000001014,1.794681798560728e-14,3.0353467628273744e-20,0.49999999999988065
0.0,145.0,300.0,390.0,9.999999999999998e-21,1.0,0.5000000000001017,1.765257688528011e-14,3.0989437768640154e-20,0.49999999999988076
0.0,146.0,300.0,392.0,9.999999999999998e-21,1.0,0.5000000000001021,1.736632448628667e-14,3.1632452984156147e-20,0.4999999999998808
0.0,147.0,300.0,394.0,9.999999999999998e-21,1.0,0.5000000000001025,1.7087778698688006e-14,3.228249699266198e-20,0.49999999999988065
0.0,148.0,300.0,396.0,9.999999999999998e-21,1.0,0.5000000000001027,1.6816669529268536e-14,3.293955285762515e-20,0.49999999999988054
0.0,149.0,300.0,398.0,9.999999999999998e-21,1.0,0.5000000000001031,1.655273844545126e-14,3.3603603005677074e-20,0.49999999999988054
0.0,150.0,300.0,400.0,9.999999999999998e-21,1.0,0.5000000000001033,1.6295737879673135e-14,3.427462924390515e-20,0.4999999999998804
0.0,151.0,300.0,402.0,9.999999999999998e-21,1.0,0.5000000000001036,1.6045430610561154e-14,3.495261277689917e-20,0.4999999999998804
0.0,152.0,300.0,404.0,9.999999999999998e-21,1.0,0.500000000000104,1.5801589287186113e-14,3.563753422354918e-20,0.4999999999998804
0.0,153.0,300.0,406.0,9.999999999999998e-21,1.0,0.5000000000001042,1.5563995957382877e-14,3.632937363359472e-20,0.49999999999988026
0.0,154.0,300.0,408.0,9.999999999999998e-21,1.0,0.5000000000001045,1.533244161347628e-14,3.702811050392326e-20,0.49999999999988015
0.0,155.0,300.0,410.0,9.999999999999998e-21,1.0,0.5000000000001047,1.5106725732261436e-14,3.7733723794617703e-20,0.4999999999998802
0.0,156.0,300.0,412.0,9.999999999999998e-21,1.0,0.500000000000105,1.488665590668143e-14,3.8446191944752387e-20,0.4999999999998802
0.0,157.0,300.0,414.0,9.999999999999998e-21,1.0,0.5000000000001052,1.4672047457460177e-14,3.916549288793705e-20,0.4999999999998801
0.0,158.0,300.0,416.0,9.999999999999998e-21,1.0,0.5000000000001055,1.4462723061156493e-14,3.9891604067609376e-20,0.49999999999988015
0.0,159.0,300.0,418.0,9.999999999999998e-21,1.0,0.5000000000001057,1.425851239865953e-14,4.06245024520749e-20,0.4999999999998802
0.0,160.0,300.0,420.0,9.999999999999998e-21,1.0,0.5000000000001058,1.4059251852052687e-14,4.136416454929691e-20,0.49999999999988015
0.0,161.0,300.0,422.0,9.999999999999998e-21,1.0,0.500000000000106,1.386478418041227e-14,4.2110566421434995e-20,0.49999999999988015
0.0,162.0,300.0,424.0,9.999999999999998e-21,1.0,0.5000000000001062,1.3674958232106669e-14,4.2863683699134066e-20,0.49999999999988015
0.0,163.0,300.0,426.0,9.999999999999998e-21,1.0,0.5000000000001064,1.3489628680629937e-14,4.3623491595564396e-20,0.4999999999998801
0.0,164.0,300.0,428.0,9.999999999999998e-21,1.0,0.5000000000001066,1.3308655737299588e-14,4.438996492021438e-20,0.49999999999988015
0.0,165.0,300.0,430.0,9.999999999999998e-21,1.0,0.5000000000001068,1.3131904931222265e-14,4.5163078092436414e-20,0.4999999999998802
0.0,166.0,300.0,432.0,9.999999999999998e-21,1.0,0.5000000000001069,1.2959246854826058e-14,4.594280515474867e-20,0.49999999999988004
0.0,167.0,300.0,434.0,9.999999999999998e-21,1.0,0.5000000000001071,1.2790556948775231e-14,4.672911978589285e-20,0.49999999999988004
0.0,168.0,300.0,436.0,9.999999999999998e-21,1.0,0.5000000000001074,1.2625715279101679e-14,4.752199531365072e-20,0.49999999999988004
0.0,169.0,300.0,438.0,9.999999999999998e-21,1.0,0.5000000000001076,1.2464606343984953e-14,4.832140472742088e-20,0.49999999999988
0.0,170.0,300.0,440.0,9.999999999999998e-21,1.0,0.5000000000001078,1.230711889013227e-14,4.912732069055777e-20,0.4999999999998799
0.0,171.0,300.0,442.0,9.999999999999998e-21,1.0,0.500000000000108,1.2153145698980832e-14,4.9939715552474765e-20,0.4999999999998799
0.0,172.0,300.0,444.0,9.999999999999998e-21,1.0,0.5000000000001082,1.2002583457254972e-14,5.0758561360513807e-20,0.49999999999987993
0.0,173.0,300.0,446.0,9.999999999999998e-21,1.0,0.5000000000001084,1.1855332559664597e-14,5.158382987158333e-20,0.4999999999998799
0.0,174.0,300.0,448.0,9.999999999999998e-21,1.0,0.5000000000001085,1.1711296952627323e-14,5.241549256356748e-20,0.4999999999998799
0.0,175.0,300.0,450.0,9.999999999999998e-21,1.0,0.5000000000001086,1.1570384011875227e-14,5.325352064650809e-20,0.49999999999987993
0.0,176.0,300.0,452.0,9.999999999999998e-21,1.0,0.5000000000001087,1.1432504370386036e-14,5.409788507356278e-20,0.49999999999988
0.0,177.0,300.0,454.0,9.999999999999998e-21,1.0,0.5000000000001088,1.1297571792014514e-14,5.494855655174086e-20,0.49999999999988004
0.0,178.0,300.0,456.0,9.999999999999998e-21,1.0,0.5000000000001088,1.1165503056494928e-14,5.580550555241995e-20,0.49999999999988
0.0,179.0,300.0,458.0,9.999999999999998e-21,1.0,0.500000000000109,1.1036217811559441e-14,5.66687023216461e-20,0.4999999999998801
0.0,180.0,300.0,460.0,9.999999999999998e-21,1.0,0.5000000000001092,1.0909638490719062e-14,5.75381168902196e-20,0.49999999999988015
0.0,181.0,300.0,462.0,9.999999999999998e-21,1.0,0.5000000000001094,1.07856901510978e-14,5.841371908356941e-20,0.49999999999988015
0.0,182.0,300.0,464.0,9.999999999999998e-21,1.0,0.5000000000001094,1.0664300419347308e-14,5.929547853141892e-20,0.49999999999988004
0.0,183.0,300.0,466.0,9.999999999999998e-21,1.0,0.5000000000001095,1.0545399353843385e-14,6.018336467724565e-20,0.49999999999988004
0.0,184.0,300.0,468.0,9.999999999999998e-21,1.0,0.5000000000001096,1.0428919372505309e-14,6.107734678753766e-20,0.49999999999988
0.0,185.0,300.0,470.0,9.999999999999998e-21,1.0,0.5000000000001098,1.0314795128638756e-14,6.197739396084986e-20,0.49999999999988004
0.0,186.0,300.0,472.0,9.999999999999998e-21,1.0,0.5000000000001099,1.0202963460790492e-14,6.288347513666179e-20,0.49999999999988
0.0,187.0,300.0,474.0,9.999999999999998e-21,1.0,0.50000000000011,1.009336327999099e-14,6.379555910404165e-20,0.49999999999988
0.0,188.0,300.0,476.0,9.999999999999998e-21,1.0,0.5000000000001101,9.9859354981547e-15,6.471361451011742e-20,0.49999999999988
0.0,189.0,300.0,478.0,9.999999999999998e-21,1.0,0.5000000000001104,9.880622955647076e-15,6.563760986835905e-20,0.49999999999988
0.0,190.0,300.0,480.0,9.999999999999998e-21,1.0,0.5000000000001105,9.777370336369404e-15,6.656751356667429e-20,0.49999999999987976
0.0,191.0,300.0,482.0,9.999999999999998e-21,1.0,0.5000000000001107,9.676124110364171e-15,6.750329387532082e-20,0.49999999999987976
0.0,192.0,300.0,484.0,9.999999999999998e-21,1.0,0.5000000000001109,9.57683245566999e-15,6.844491895463767e-20,0.49999999999987965
0.0,193.0,300.0,486.0,9.999999999999998e-21,1.0,0.5000000000001111,9.47944519607983e-15,6.939235686259923e-20,0.49999999999987954
