dist(m), time(s),Acetaldehyde
0.000000000000000000e+00,3.830000000000000000e+02,2.086744649974123515e-26
0.000000000000000000e+00,3.840000000000000000e+02,2.053932811419485289e-26
0.000000000000000000e+00,3.850000000000000000e+02,2.021250265958691747e-26
0.000000000000000000e+00,3.860000000000000000e+02,1.989510348251732201e-26
0.000000000000000000e+00,3.870000000000000000e+02,1.958202777141310177e-26
0.000000000000000000e+00,3.880000000000000000e+02,1.927635523270007777e-26
0.000000000000000000e+00,3.890000000000000000e+02,1.897627712325244766e-26
0.000000000000000000e+00,3.900000000000000000e+02,1.868157646900638299e-26
0.000000000000000000e+00,3.910000000000000000e+02,1.839045768936354508e-26
0.000000000000000000e+00,3.920000000000000000e+02,1.810756616947951348e-26
0.000000000000000000e+00,3.930000000000000000e+02,1.782626766449338855e-26
0.000000000000000000e+00,3.940000000000000000e+02,1.755434956380174072e-26
0.000000000000000000e+00,3.950000000000000000e+02,1.728363911748172090e-26
0.000000000000000000e+00,3.960000000000000000e+02,1.702183433372488671e-26
0.000000000000000000e+00,3.970000000000000000e+02,1.675924778491097037e-26
0.000000000000000000e+00,3.980000000000000000e+02,1.650666236761260712e-26
0.000000000000000000e+00,3.990000000000000000e+02,1.625602790531084599e-26
0.000000000000000000e+00,4.000000000000000000e+02,1.601019871044270393e-26
0.000000000000000000e+00,4.010000000000000000e+02,1.576741423627923687e-26
0.000000000000000000e+00,4.020000000000000000e+02,1.553052085079644119e-26
0.000000000000000000e+00,4.030000000000000000e+02,1.529771684653134260e-26
0.000000000000000000e+00,4.040000000000000000e+02,1.506569531149146209e-26
0.000000000000000000e+00,4.050000000000000000e+02,1.484336905825490383e-26
0.000000000000000000e+00,4.060000000000000000e+02,1.462135024964131161e-26
0.000000000000000000e+00,4.070000000000000000e+02,1.440239174370935071e-26
0.000000000000000000e+00,4.080000000000000000e+02,1.418776239727316313e-26
0.000000000000000000e+00,4.090000000000000000e+02,1.398317113011480549e-26
0.000000000000000000e+00,4.100000000000000000e+02,1.377189265502207757e-26
0.000000000000000000e+00,4.110000000000000000e+02,1.357299573076350999e-26
0.000000000000000000e+00,4.120000000000000000e+02,1.337140479764314032e-26
0.000000000000000000e+00,4.130000000000000000e+02,1.317566455080432741e-26
0.000000000000000000e+00,4.140000000000000000e+02,1.298256718540582419e-26
0.000000000000000000e+00,4.150000000000000000e+02,1.279619477616860124e-26
0.000000000000000000e+00,4.160000000000000000e+02,1.260604276552670480e-26
0.000000000000000000e+00,4.170000000000000000e+02,1.242488915699334732e-26
0.000000000000000000e+00,4.180000000000000000e+02,1.224664656749680684e-26
0.000000000000000000e+00,4.190000000000000000e+02,1.206954321972915109e-26
0.000000000000000000e+00,4.200000000000000000e+02,1.189614646256568333e-26
0.000000000000000000e+00,4.210000000000000000e+02,1.172614155090524208e-26
0.000000000000000000e+00,4.220000000000000000e+02,1.155779179547606937e-26
0.000000000000000000e+00,4.230000000000000000e+02,1.139078349238287991e-26
0.000000000000000000e+00,4.240000000000000000e+02,1.122901669189277537e-26
0.000000000000000000e+00,4.250000000000000000e+02,1.107076574271999157e-26
0.000000000000000000e+00,4.260000000000000000e+02,1.091428571622372722e-26
0.000000000000000000e+00,4.270000000000000000e+02,1.075785283288138282e-26
0.000000000000000000e+00,4.280000000000000000e+02,1.060668651330552468e-26
0.000000000000000000e+00,4.290000000000000000e+02,1.045768582371122601e-26
0.000000000000000000e+00,4.300000000000000000e+02,1.031050090086849562e-26
0.000000000000000000e+00,4.310000000000000000e+02,1.017024499850171548e-26
0.000000000000000000e+00,4.320000000000000000e+02,1.002296125739724479e-26
0.000000000000000000e+00,4.330000000000000000e+02,9.883229593161326862e-27
0.000000000000000000e+00,4.340000000000000000e+02,9.747996901275497514e-27
0.000000000000000000e+00,4.350000000000000000e+02,9.614194904504449452e-27
0.000000000000000000e+00,4.360000000000000000e+02,9.478782445113904784e-27
0.000000000000000000e+00,4.370000000000000000e+02,9.348086985380215487e-27
0.000000000000000000e+00,4.380000000000000000e+02,9.220414477324298547e-27
0.000000000000000000e+00,4.390000000000000000e+02,9.094051890520056585e-27
0.000000000000000000e+00,4.400000000000000000e+02,8.969967101061041408e-27
0.000000000000000000e+00,4.410000000000000000e+02,8.846469371160261917e-27
0.000000000000000000e+00,4.420000000000000000e+02,8.727103025805560400e-27
0.000000000000000000e+00,4.430000000000000000e+02,8.607587180138925824e-27
0.000000000000000000e+00,4.440000000000000000e+02,8.488852311101802425e-27
0.000000000000000000e+00,4.450000000000000000e+02,8.374386783380085888e-27
0.000000000000000000e+00,4.460000000000000000e+02,8.262516867555606486e-27
0.000000000000000000e+00,4.470000000000000000e+02,8.151553547141260918e-27
0.000000000000000000e+00,4.480000000000000000e+02,8.042400853652944553e-27
0.000000000000000000e+00,4.490000000000000000e+02,7.933397275290572369e-27
0.000000000000000000e+00,4.500000000000000000e+02,7.827947747862261628e-27
0.000000000000000000e+00,4.510000000000000000e+02,7.721879671921124470e-27
0.000000000000000000e+00,4.520000000000000000e+02,7.618569070251988041e-27
0.000000000000000000e+00,4.530000000000000000e+02,7.518844730695232931e-27
0.000000000000000000e+00,4.540000000000000000e+02,7.418584826132130188e-27
0.000000000000000000e+00,4.550000000000000000e+02,7.321096033832446868e-27
0.000000000000000000e+00,4.560000000000000000e+02,7.222289929524926983e-27
0.000000000000000000e+00,4.570000000000000000e+02,7.127883780694229872e-27
0.000000000000000000e+00,4.580000000000000000e+02,7.033819063131486160e-27
0.000000000000000000e+00,4.590000000000000000e+02,6.943315125220547095e-27
0.000000000000000000e+00,4.600000000000000000e+02,6.849914901636865590e-27
0.000000000000000000e+00,4.610000000000000000e+02,6.764047904882406148e-27
0.000000000000000000e+00,4.620000000000000000e+02,6.674501226376200453e-27
0.000000000000000000e+00,4.630000000000000000e+02,6.589215667871951517e-27
0.000000000000000000e+00,4.640000000000000000e+02,6.504223512757667825e-27
0.000000000000000000e+00,4.650000000000000000e+02,6.417912396558032687e-27
0.000000000000000000e+00,4.660000000000000000e+02,6.333415193402394361e-27
0.000000000000000000e+00,4.670000000000000000e+02,6.253829966236356309e-27
0.000000000000000000e+00,4.680000000000000000e+02,6.175207812376071247e-27
0.000000000000000000e+00,4.690000000000000000e+02,6.095959899802730467e-27
0.000000000000000000e+00,4.700000000000000000e+02,6.016829709697240357e-27
0.000000000000000000e+00,4.710000000000000000e+02,5.938556269527510908e-27
0.000000000000000000e+00,4.720000000000000000e+02,5.861865390067208756e-27
0.000000000000000000e+00,4.730000000000000000e+02,5.787462310750782050e-27
0.000000000000000000e+00,4.740000000000000000e+02,5.718328431317452991e-27
0.000000000000000000e+00,4.750000000000000000e+02,5.643807954533853730e-27
0.000000000000000000e+00,4.760000000000000000e+02,5.571381011748052004e-27
0.000000000000000000e+00,4.770000000000000000e+02,5.501773678549081800e-27
0.000000000000000000e+00,4.780000000000000000e+02,5.431161720105808453e-27
0.000000000000000000e+00,4.790000000000000000e+02,5.366911914752010357e-27
0.000000000000000000e+00,4.800000000000000000e+02,5.298599468514086760e-27
0.000000000000000000e+00,4.810000000000000000e+02,5.233510114186343811e-27
0.000000000000000000e+00,4.820000000000000000e+02,5.165734412586858784e-27
0.000000000000000000e+00,4.830000000000000000e+02,5.100311427007437204e-27
0.000000000000000000e+00,4.840000000000000000e+02,5.040063102224968163e-27
0.000000000000000000e+00,4.850000000000000000e+02,4.974766024315660899e-27
0.000000000000000000e+00,4.860000000000000000e+02,4.913722314540284235e-27
0.000000000000000000e+00,4.870000000000000000e+02,4.851114990391308184e-27
0.000000000000000000e+00,4.880000000000000000e+02,4.793992197130274427e-27
0.000000000000000000e+00,4.890000000000000000e+02,4.736552323578021616e-27
0.000000000000000000e+00,4.900000000000000000e+02,4.677293324933859994e-27
0.000000000000000000e+00,4.910000000000000000e+02,4.621072143739228968e-27
0.000000000000000000e+00,4.920000000000000000e+02,4.566386566674568648e-27
0.000000000000000000e+00,4.930000000000000000e+02,4.507543568898394669e-27
0.000000000000000000e+00,4.940000000000000000e+02,4.451428518480761533e-27
0.000000000000000000e+00,4.950000000000000000e+02,4.400714690443913790e-27
0.000000000000000000e+00,4.960000000000000000e+02,4.345592493023798731e-27
0.000000000000000000e+00,4.970000000000000000e+02,4.292866140417439242e-27
0.000000000000000000e+00,4.980000000000000000e+02,4.243102084732666064e-27
0.000000000000000000e+00,4.990000000000000000e+02,4.188689074903385148e-27
