2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
2.006622319782899666e+01,-6.599816681168682031e-01,1.558358489987405606e-03,-8.031625222121000496e-01,1.518924031555033815e-03
1.983454667403725935e+01,-6.663534224747444945e-01,1.519230982651396120e-03,-7.903679851601916884e-01,1.509389682072390408e-03
1.983454667403725935e+01,-6.663534224747444945e-01,1.519230982651396120e-03,-7.903679851601916884e-01,1.509389682072390408e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
2.006217363501112416e+01,-6.710146190035161107e-01,1.515924418555920482e-03,-7.870452987564251490e-01,1.521090179661184916e-03
