6.073042063375079351e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042063118605256e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042062731334454e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042063389951863e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042064396383921e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042061835562890e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042063484458595e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.073042062202356419e+02,3.627595118482345526e+01,1.411664127455015461e+01,1.081257766754102434e+01,2.471427388162086203e+01,1.753025151192381115e-01,7.322836814719915766e-03
6.842787290779970135e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787551516682925e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787460102347268e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787141212531878e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787626512705401e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787514267897677e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787278608216184e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787592469539959e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787778413114665e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787344875742974e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787352266872176e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787623330918905e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787435472994275e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787581816187412e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787494548908853e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787604235861636e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787352501122768e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787623847070790e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787600583860694e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787401128159672e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787563133330195e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
6.842787309376687972e+02,3.349244295311055453e+01,8.392204711930872918e+00,9.478297530251648340e+00,2.587886052322734898e+01,1.500699229865046502e-01,5.686715614655599160e-02
8.048093379988331435e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093269534258525e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093296123365690e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093293701392668e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093328706161174e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093277431651131e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
8.048093337952623187e+02,2.502760399087564736e+01,5.122613241682521412e+00,6.761635812768767906e+00,2.713434521100389318e+01,1.016912173442361123e-01,3.456247322219682672e-02
1.090650411150302119e+02,3.340772866858192458e+01,6.421250400362803035e+00,6.947179988097411218e+00,3.675245144543280418e+01,9.294964324093241137e-02,2.635392831471966568e-02
9.696576352120314368e+01,3.538310799141144258e+01,6.698101530501787693e+00,5.870029430311948460e+00,3.016829574499234923e+01,6.946270685950858836e-02,4.675243838197486179e-02
9.696613453796123849e+01,3.538310799141144258e+01,6.698101530501787693e+00,5.870029430311948460e+00,3.016829574499234923e+01,6.946270685950858836e-02,4.675243838197486179e-02
2.630108577196141368e+02,3.767355556517735948e+01,4.082922748464328677e+00,1.220250810794506435e+01,3.803813185798848906e+01,8.466343705972548261e-02,4.714169246454438800e-02
2.630108194343023342e+02,3.767355556517735948e+01,4.082922748464328677e+00,1.220250810794506435e+01,3.803813185798848906e+01,8.466343705972548261e-02,4.714169246454438800e-02
4.318622857090263096e+02,4.209574868428217798e+01,1.050990551083601154e+01,1.138997095567585482e+01,3.944403456074689274e+01,7.683948626781869629e-02,9.748699770746820092e-02
