x_values, observed, sim_initial_guess, sim_MAP, sim_mu_AP
0.000000000000000000e+00,4.039999999999999944e-05,1.838902729422386972e-03,7.744310529129308854e-04
3.850000000000000089e-01,1.145000000000000049e-04,1.890715244500244113e-03,8.688575551572229327e-04
7.700000000000000178e-01,2.089999999999999844e-04,1.944162031390357474e-03,9.657414041876156638e-04
1.155000000000000027e+00,3.237000000000000077e-04,1.999306852581055841e-03,1.065165983577708725e-03
1.540000000000000036e+00,4.591999999999999403e-04,2.056218356436038518e-03,1.167221706551998736e-03
1.925000000000000044e+00,6.158999999999999544e-04,2.114967447868896632e-03,1.272000390712483761e-03
2.310000000000000053e+00,7.876000000000000622e-04,2.175628693550024032e-03,1.379597707548317446e-03
2.694999999999999840e+00,9.740000000000000394e-04,2.238280988381133492e-03,1.490114644515708880e-03
3.080000000000000071e+00,1.173200000000000111e-03,2.303006985352244913e-03,1.603655250483436781e-03
3.464999999999999858e+00,1.387299999999999948e-03,2.369894290346920979e-03,1.720330131769814627e-03
3.850000000000000089e+00,1.614300000000000153e-03,2.439035053286479383e-03,1.840253773150985102e-03
4.235000000000000320e+00,1.853700000000000009e-03,2.510526576087502692e-03,1.963546272473825662e-03
4.620000000000000107e+00,2.105800000000000553e-03,2.584471641015428315e-03,2.090333324818552038e-03
5.004999999999999893e+00,2.368499999999999946e-03,2.660978822382269963e-03,2.220746381795674074e-03
5.389999999999999680e+00,2.643899999999999809e-03,2.740163009329878337e-03,2.354923220094726384e-03
5.775000000000000355e+00,2.930300000000000266e-03,2.822145762911744491e-03,2.493008171271036098e-03
6.160000000000000142e+00,3.223900000000000463e-03,2.907055722346306003e-03,2.635152332842357822e-03
6.544999999999999929e+00,3.521099999999999664e-03,2.995029117268110334e-03,2.781513917137335042e-03
6.929999999999999716e+00,3.817399999999999873e-03,3.086210700642203365e-03,2.932258851987988926e-03
7.315000000000000391e+00,4.102699999999999923e-03,3.180753854028296138e-03,3.087561439085876984e-03
7.700000000000000178e+00,4.369800000000000073e-03,3.278821487219251828e-03,3.247603959339426423e-03
8.085000000000000853e+00,4.609799999999999835e-03,3.380587057152237371e-03,3.412578426780272026e-03
8.470000000000000639e+00,4.822399999999999257e-03,3.486234599964249236e-03,3.582685803258870393e-03
8.855000000000000426e+00,5.006800000000000486e-03,3.595960385607640478e-03,3.758137038498400584e-03
9.240000000000000213e+00,5.167499999999999351e-03,3.709973536691774446e-03,3.939154033329112306e-03
9.625000000000000000e+00,5.305300000000000640e-03,3.828496874741785759e-03,4.125969834689670844e-03
1.000999999999999979e+01,5.423199999999999549e-03,3.951768304168368912e-03,4.318829047827927974e-03
1.039499999999999957e+01,5.526500000000000162e-03,4.080042073963578188e-03,4.517988753785533683e-03
1.077999999999999936e+01,5.620499999999999628e-03,4.213590057636771788e-03,4.723719415344887311e-03
