-6.231498915876411360e+00,6.278123771763670369e-02,-2.288400991814657859e-04
-6.769139711353920674e+00,1.152536509682284549e-01,-2.499100377039781750e-04
-6.408671096596899375e+00,1.238737373738000996e-01,-2.100556372781821367e-04
-6.408671096596899375e+00,1.238737373738000996e-01,-2.100556372781821367e-04
-6.571603849116107732e+00,1.049657982628675323e-01,-2.415432640048613628e-04
-6.194005258982467232e+00,1.034095053604173475e-01,-2.044242353880716169e-04
-5.694774733619728302e+00,9.931687747260807553e-02,-1.300042921446065180e-04
-5.710575843250643935e+00,1.371446853323096959e-01,-1.105794726412684755e-04
-5.559115846946492745e+00,1.251196773421282271e-01,-8.635592844309994409e-05
-5.575705666115087666e+00,1.058688927533534829e-01,-9.607837192453733491e-05
-5.745995703109464614e+00,1.259296797347183583e-01,-1.262366980025053523e-04
-5.612513933183056025e+00,1.223902098111627201e-01,-1.018125691027651917e-04
-5.754726692749914108e+00,1.432755470965413613e-01,-1.122581108674798101e-04
-5.760178873752280992e+00,8.432376595264734487e-02,-1.461635084913741865e-04
-5.753047103342055379e+00,7.273734956003527485e-02,-1.399873335701111215e-04
-5.854420888088354147e+00,5.107672888284080226e-02,-1.477518438987552403e-04
-6.124538195361827420e+00,2.941376843436189353e-02,-2.009696746042500181e-04
-6.067237224255883632e+00,3.819311549972437964e-02,-1.962005183717321205e-04
-6.341213515601600292e+00,3.352108963970042155e-03,-2.166429039581110460e-04
-6.281524135937732289e+00,1.211924403833634749e-02,-2.170205315417211801e-04
-6.397645361366337546e+00,-9.095043210006386117e-03,-1.552754854228765571e-04
-6.397645361366337546e+00,-9.095043210006386117e-03,-1.552754854228765571e-04
-6.397645361366337546e+00,-9.095043210006386117e-03,-1.552754854228765571e-04
-6.257162527132977381e+00,2.119176195623583697e-02,-2.231641441512640929e-04
-6.257162527132977381e+00,2.119176195623583697e-02,-2.231641441512640929e-04
-6.257162527132977381e+00,2.119176195623583697e-02,-2.231641441512640929e-04
-6.257162527132977381e+00,2.119176195623583697e-02,-2.231641441512640929e-04
-6.742377434413267423e+00,4.392656256730309572e-02,-2.926091588096712951e-04
-6.580486145125508557e+00,6.134236564365337652e-02,-2.697210749520492887e-04
-6.580486145125508557e+00,6.134236564365337652e-02,-2.697210749520492887e-04
-6.849386683670172005e+00,4.170572823427603354e-02,-3.038376847851595648e-04
-7.409432368900208843e+00,6.750283256491497463e-02,-3.361741352081481279e-04
